seed,drone_id,time,waypoint_seq,waypoint_id,waypoint_location,monitor_area,task
0,1,162.87000000000003,25,471,"[46.16, -5.0, 11.0]",[118],"{'df', 'dw', 'dh'}"
0,1,168.87000000000003,26,462,"[46.16, -5.0, 14.0]",[150],"{'df', 'dw', 'dh'}"
0,1,174.87000000000003,27,453,"[46.16, -5.0, 17.0]",[182],"{'df', 'dw', 'dh'}"
0,1,180.87000000000003,28,444,"[46.16, -5.0, 20.0]",[214],"{'df', 'dw', 'dh'}"
0,1,188.11000000000004,29,445,"[52.89, -5.0, 20.0]",[215],"{'df', 'dw', 'dh'}"
0,1,194.11000000000004,30,454,"[52.89, -5.0, 17.0]",[183],"{'df', 'dw', 'dh'}"
0,1,200.11000000000004,31,463,"[52.89, -5.0, 14.0]",[151],"{'df', 'dw', 'dh'}"
0,1,206.11000000000004,32,472,"[52.89, -5.0, 11.0]",[119],"{'df', 'dw', 'dh'}"
0,1,213.99000000000004,33,473,"[61.52, -5.0, 11.0]",[120],"{'df', 'dw', 'dh'}"
0,1,219.99000000000004,34,464,"[61.52, -5.0, 14.0]",[152],"{'df', 'dw', 'dh'}"
0,1,225.99000000000004,35,455,"[61.52, -5.0, 17.0]",[184],"{'df', 'dw', 'dh'}"
0,1,231.99000000000004,36,446,"[61.52, -5.0, 20.0]",[216],"{'df', 'dw', 'dh'}"
0,1,242.99000000000004,37,392,"[61.52, -5.0, 38.0]",[408],"{'df', 'dw', 'dh'}"
0,1,248.99000000000004,38,383,"[61.52, -5.0, 41.0]",[440],"{'df', 'dw', 'dh'}"
0,1,254.99000000000004,39,374,"[61.52, -5.0, 44.0]",[472],"{'df', 'dw', 'dh'}"
0,1,260.99,40,365,"[61.52, -5.0, 47.0]",[504],"{'df', 'dw', 'dh'}"
0,1,268.87,41,364,"[52.89, -5.0, 47.0]",[503],"{'df', 'dw', 'dh'}"
0,1,274.87,42,373,"[52.89, -5.0, 44.0]",[471],"{'df', 'dw', 'dh'}"
0,1,280.87,43,382,"[52.89, -5.0, 41.0]",[439],"{'df', 'dw', 'dh'}"
0,1,286.87,44,391,"[52.89, -5.0, 38.0]",[407],"{'df', 'dw', 'dh'}"
0,1,294.11,45,390,"[46.16, -5.0, 38.0]",[406],"{'df', 'dw', 'dh'}"
0,1,300.11,46,381,"[46.16, -5.0, 41.0]",[438],"{'df', 'dw', 'dh'}"
0,2,31.79,1,549,"[73.38, 5.54, 11.0]",[121],"{'df', 'dw', 'dh'}"
0,2,37.79,2,546,"[73.38, 5.54, 14.0]",[153],"{'df', 'dw', 'dh'}"
0,2,43.79,3,543,"[73.38, 5.54, 17.0]",[185],"{'df', 'dw', 'dh'}"
0,2,49.79,4,540,"[73.38, 5.54, 20.0]",[217],"{'df', 'dw', 'dh'}"
0,2,56.65,5,541,"[73.38, 11.11, 20.0]",[218],"{'df', 'dw', 'dh'}"
0,2,62.65,6,544,"[73.38, 11.11, 17.0]",[186],"{'df', 'dw', 'dh'}"
0,2,68.65,7,547,"[73.38, 11.11, 14.0]",[154],"{'df', 'dw', 'dh'}"
0,2,74.65,8,550,"[73.38, 11.11, 11.0]",[122],"{'df', 'dw', 'dh'}"
0,2,81.99000000000001,9,551,"[73.38, 18.12, 11.0]",[123],"{'df', 'dw', 'dh'}"
0,2,87.99000000000001,10,548,"[73.38, 18.12, 14.0]",[155],"{'df', 'dw', 'dh'}"
0,2,93.99000000000001,11,545,"[73.38, 18.12, 17.0]",[187],"{'df', 'dw', 'dh'}"
0,2,99.99000000000001,12,542,"[73.38, 18.12, 20.0]",[219],"{'df', 'dw', 'dh'}"
0,2,109.73,13,616,"[66.6, 30.56, 20.0]",[220],"{'df', 'dw', 'dh'}"
0,2,115.73,14,620,"[66.6, 30.56, 17.0]",[188],"{'df', 'dw', 'dh'}"
0,2,121.73,15,624,"[66.6, 30.56, 14.0]",[156],"{'df', 'dw', 'dh'}"
0,2,127.73,16,628,"[66.6, 30.56, 11.0]",[124],"{'df', 'dw', 'dh'}"
0,2,135.11,17,627,"[59.46, 30.56, 11.0]",[125],"{'df', 'dw', 'dh'}"
0,2,141.11,18,623,"[59.46, 30.56, 14.0]",[157],"{'df', 'dw', 'dh'}"
0,2,147.11,19,619,"[59.46, 30.56, 17.0]",[189],"{'df', 'dw', 'dh'}"
0,2,153.11,20,615,"[59.46, 30.56, 20.0]",[221],"{'df', 'dw', 'dh'}"
0,2,160.33,21,614,"[52.79, 30.56, 20.0]",[222],"{'df', 'dw', 'dh'}"
0,2,166.33,22,618,"[52.79, 30.56, 17.0]",[190],"{'df', 'dw', 'dh'}"
0,2,172.33,23,622,"[52.79, 30.56, 14.0]",[158],"{'df', 'dw', 'dh'}"
0,2,178.33,24,626,"[52.79, 30.56, 11.0]",[126],"{'df', 'dw', 'dh'}"
0,2,185.60000000000002,25,625,"[45.97, 30.56, 11.0]",[127],"{'df', 'dw', 'dh'}"
0,2,191.60000000000002,26,621,"[45.97, 30.56, 14.0]",[159],"{'df', 'dw', 'dh'}"
0,2,197.60000000000002,27,617,"[45.97, 30.56, 17.0]",[191],"{'df', 'dw', 'dh'}"
0,2,203.60000000000002,28,613,"[45.97, 30.56, 20.0]",[223],"{'df', 'dw', 'dh'}"
0,2,211.63000000000002,29,53,"[37.81, 34.58, 20.0]",[192],"{'df', 'dw', 'dh'}"
0,2,217.63000000000002,30,57,"[37.81, 34.58, 17.0]",[160],"{'df', 'dw', 'dh'}"
0,2,223.63000000000002,31,61,"[37.81, 34.58, 14.0]",[128],"{'df', 'dw', 'dh'}"
0,2,229.63000000000002,32,65,"[37.81, 34.58, 11.0]",[96],"{'df', 'dw', 'dh'}"
0,2,239.11,33,67,"[37.81, 48.02, 11.0]",[98],"{'df3', 'df', 'dw', 'dh'}"
0,2,245.11,34,63,"[37.81, 48.02, 14.0]",[130],"{'df', 'dw', 'dh'}"
0,2,251.11,35,59,"[37.81, 48.02, 17.0]",[162],"{'df', 'dw', 'dh'}"
0,2,257.11,36,55,"[37.81, 48.02, 20.0]",[194],"{'df', 'dw', 'dh'}"
0,2,264.3,37,54,"[37.81, 41.44, 20.0]",[193],"{'df', 'dw', 'dh'}"
0,2,270.3,38,58,"[37.81, 41.44, 17.0]",[161],"{'df', 'dw', 'dh'}"
0,2,276.3,39,62,"[37.81, 41.44, 14.0]",[129],"{'df', 'dw', 'dh'}"
0,2,282.3,40,66,"[37.81, 41.44, 11.0]",[97],"{'df', 'dw', 'dh'}"
0,2,292.23,41,68,"[37.81, 56.22, 11.0]",[99],"{'df', 'dw', 'dh'}"
0,2,298.23,42,64,"[37.81, 56.22, 14.0]",[131],"{'df', 'dw', 'dh'}"
0,2,304.23,43,60,"[37.81, 56.22, 17.0]",[163],"{'df', 'dw', 'dh'}"
0,0,303.0,1,121,"[11.44, 63.37, 20.0]",[197],"{'df', 'dw', 'dh'}"
0,0,310.19,2,122,"[18.02, 63.37, 20.0]",[196],"{'df', 'dw', 'dh'}"
0,0,316.19,3,125,"[18.02, 63.37, 17.0]",[164],"{'df', 'dw', 'dh'}"
0,0,322.19,4,128,"[18.02, 63.37, 14.0]",[132],"{'df', 'dw', 'dh'}"
0,0,328.19,5,131,"[18.02, 63.37, 11.0]",[100],"{'df', 'dw', 'dh'}"
0,0,342.19,6,104,"[18.02, 63.37, 38.0]",[388],"{'df', 'dw', 'dh'}"
0,0,348.19,7,101,"[18.02, 63.37, 41.0]",[420],"{'df', 'dw', 'dh'}"
0,0,354.19,8,98,"[18.02, 63.37, 44.0]",[452],"{'df', 'dw', 'dh'}"
0,0,360.19,9,95,"[18.02, 63.37, 47.0]",[484],"{'df', 'dw', 'dh'}"
0,0,367.38,10,94,"[11.44, 63.37, 47.0]",[485],"{'df', 'dw', 'dh'}"
0,0,373.38,11,97,"[11.44, 63.37, 44.0]",[453],"{'df', 'dw', 'dh'}"
0,0,379.38,12,100,"[11.44, 63.37, 41.0]",[421],"{'df', 'dw', 'dh'}"
0,0,385.38,13,103,"[11.44, 63.37, 38.0]",[389],"{'df', 'dw', 'dh'}"
0,0,392.67,14,102,"[4.58, 63.37, 38.0]",[390],"{'df', 'dw', 'dh'}"
0,0,398.67,15,99,"[4.58, 63.37, 41.0]",[422],"{'df', 'dw', 'dh'}"
0,0,404.67,16,96,"[4.58, 63.37, 44.0]",[454],"{'df', 'dw', 'dh'}"
0,0,410.67,17,93,"[4.58, 63.37, 47.0]",[486],"{'df', 'dw', 'dh'}"
0,0,419.67,18,81,"[4.58, 63.37, 59.0]",[614],"{'df', 'dw', 'dh'}"
0,0,426.96000000000004,19,82,"[11.44, 63.37, 59.0]",[613],"{'df', 'dw', 'dh'}"
0,0,434.15000000000003,20,83,"[18.02, 63.37, 59.0]",[612],"{'df', 'dw', 'dh'}"
0,0,451.51000000000005,21,143,"[-5.0, 42.35, 59.0]",[617],"{'df3', 'df', 'dw', 'dh'}"
0,0,458.69000000000005,22,142,"[-5.0, 48.88, 59.0]",[616],"{'df', 'dw', 'dh'}"
0,0,465.68000000000006,23,141,"[-5.0, 54.84, 59.0]",[615],"{'df', 'dw', 'dh'}"
0,0,474.68000000000006,24,161,"[-5.0, 54.84, 47.0]",[487],"{'df', 'dw', 'dh'}"
0,0,480.68000000000006,25,166,"[-5.0, 54.84, 44.0]",[455],"{'df', 'dw', 'dh'}"
0,0,486.68000000000006,26,171,"[-5.0, 54.84, 41.0]",[423],"{'df', 'dw', 'dh'}"
0,0,492.68000000000006,27,176,"[-5.0, 54.84, 38.0]",[391],"{'df', 'dw', 'dh'}"
0,0,499.6700000000001,28,177,"[-5.0, 48.88, 38.0]",[392],"{'df', 'dw', 'dh'}"
0,0,505.6700000000001,29,172,"[-5.0, 48.88, 41.0]",[424],"{'df', 'dw', 'dh'}"
0,0,511.6700000000001,30,167,"[-5.0, 48.88, 44.0]",[456],"{'df', 'dw', 'dh'}"
0,0,517.6700000000001,31,162,"[-5.0, 48.88, 47.0]",[488],"{'df', 'dw', 'dh'}"
0,0,524.85,32,163,"[-5.0, 42.35, 47.0]",[489],"{'df', 'dw', 'dh'}"
0,0,530.85,33,168,"[-5.0, 42.35, 44.0]",[457],"{'df', 'dw', 'dh'}"
0,0,536.85,34,173,"[-5.0, 42.35, 41.0]",[425],"{'df', 'dw', 'dh'}"
0,0,542.85,35,178,"[-5.0, 42.35, 38.0]",[393],"{'df', 'dw', 'dh'}"
0,0,550.3000000000001,36,179,"[-5.0, 35.0, 38.0]",[394],"{'df', 'dw', 'dh'}"
0,0,556.3000000000001,37,174,"[-5.0, 35.0, 41.0]",[426],"{'df', 'dw', 'dh'}"
0,0,562.3000000000001,38,169,"[-5.0, 35.0, 44.0]",[458],"{'df', 'dw', 'dh'}"
0,0,568.3000000000001,39,164,"[-5.0, 35.0, 47.0]",[490],"{'df', 'dw', 'dh'}"
0,0,575.5500000000001,40,165,"[-5.0, 28.24, 47.0]",[491],"{'df', 'dw', 'dh'}"
0,0,581.5500000000001,41,170,"[-5.0, 28.24, 44.0]",[459],"{'df', 'dw', 'dh'}"
0,0,587.5500000000001,42,175,"[-5.0, 28.24, 41.0]",[427],"{'df', 'dw', 'dh'}"
0,0,593.5500000000001,43,180,"[-5.0, 28.24, 38.0]",[395],"{'df', 'dw', 'dh'}"
0,0,599.5500000000001,44,185,"[-5.0, 28.24, 35.0]",[363],{'dw'}
0,0,606.98,45,269,"[-1.47, 22.6, 38.0]",[396],"{'df', 'dw', 'dh'}"
0,1,303.0,1,382,"[52.89, -5.0, 41.0]",[439],"{'df', 'dw', 'dh'}"
0,1,309.0,2,391,"[52.89, -5.0, 38.0]",[407],"{'df', 'dw', 'dh'}"
0,1,316.24,3,390,"[46.16, -5.0, 38.0]",[406],"{'df', 'dw', 'dh'}"
0,1,322.24,4,381,"[46.16, -5.0, 41.0]",[438],"{'df', 'dw', 'dh'}"
0,1,328.24,5,372,"[46.16, -5.0, 44.0]",[470],"{'df', 'dw', 'dh'}"
0,1,334.24,6,363,"[46.16, -5.0, 47.0]",[502],"{'df', 'dw', 'dh'}"
0,1,341.53000000000003,7,362,"[39.29, -5.0, 47.0]",[501],"{'df', 'dw', 'dh'}"
0,1,347.53000000000003,8,371,"[39.29, -5.0, 44.0]",[469],"{'df', 'dw', 'dh'}"
0,1,353.53000000000003,9,380,"[39.29, -5.0, 41.0]",[437],"{'df', 'dw', 'dh'}"
0,1,359.53000000000003,10,389,"[39.29, -5.0, 38.0]",[405],"{'df', 'dw', 'dh'}"
0,1,366.77000000000004,11,388,"[32.57, -5.0, 38.0]",[404],"{'df', 'dw', 'dh'}"
0,1,372.77000000000004,12,379,"[32.57, -5.0, 41.0]",[436],"{'df', 'dw', 'dh'}"
0,1,378.77000000000004,13,370,"[32.57, -5.0, 44.0]",[468],"{'df', 'dw', 'dh'}"
0,1,384.77000000000004,14,361,"[32.57, -5.0, 47.0]",[500],"{'df', 'dw', 'dh'}"
0,1,392.03000000000003,15,360,"[25.8, -5.0, 47.0]",[499],"{'df', 'dw', 'dh'}"
0,1,398.03000000000003,16,369,"[25.8, -5.0, 44.0]",[467],"{'df', 'dw', 'dh'}"
0,1,404.03000000000003,17,378,"[25.8, -5.0, 41.0]",[435],"{'df', 'dw', 'dh'}"
0,1,410.03000000000003,18,387,"[25.8, -5.0, 38.0]",[403],"{'df', 'dw', 'dh'}"
0,1,417.21000000000004,19,386,"[19.26, -5.0, 38.0]",[402],"{'df', 'dw', 'dh'}"
0,1,423.21000000000004,20,377,"[19.26, -5.0, 41.0]",[434],"{'df', 'dw', 'dh'}"
0,1,429.21000000000004,21,368,"[19.26, -5.0, 44.0]",[466],"{'df', 'dw', 'dh'}"
0,1,435.21000000000004,22,359,"[19.26, -5.0, 47.0]",[498],"{'df', 'dw', 'dh'}"
0,1,442.42,23,358,"[12.64, -5.0, 47.0]",[497],"{'df', 'dw', 'dh'}"
0,1,448.42,24,367,"[12.64, -5.0, 44.0]",[465],"{'df', 'dw', 'dh'}"
0,1,454.42,25,376,"[12.64, -5.0, 41.0]",[433],"{'df', 'dw', 'dh'}"
0,1,460.42,26,385,"[12.64, -5.0, 38.0]",[401],"{'df', 'dw', 'dh'}"
0,1,467.58000000000004,27,384,"[6.16, -5.0, 38.0]",[400],"{'df', 'dw', 'dh'}"
0,1,473.58000000000004,28,375,"[6.16, -5.0, 41.0]",[432],"{'df', 'dw', 'dh'}"
0,1,479.58000000000004,29,366,"[6.16, -5.0, 44.0]",[464],"{'df', 'dw', 'dh'}"
0,1,485.58000000000004,30,357,"[6.16, -5.0, 47.0]",[496],"{'df', 'dw', 'dh'}"
0,1,494.58000000000004,31,321,"[6.16, -5.0, 59.0]",[624],"{'df', 'dw', 'dh'}"
0,1,501.74000000000007,32,322,"[12.64, -5.0, 59.0]",[625],"{'df', 'dw', 'dh'}"
0,1,508.95000000000005,33,323,"[19.26, -5.0, 59.0]",[626],"{'df', 'dw', 'dh'}"
0,1,516.13,34,324,"[25.8, -5.0, 59.0]",[627],"{'df', 'dw', 'dh'}"
0,1,523.39,35,325,"[32.57, -5.0, 59.0]",[628],"{'df', 'dw', 'dh'}"
0,1,530.63,36,326,"[39.29, -5.0, 59.0]",[629],"{'df', 'dw', 'dh'}"
0,1,537.92,37,327,"[46.16, -5.0, 59.0]",[630],"{'df', 'dw', 'dh'}"
0,1,545.16,38,328,"[52.89, -5.0, 59.0]",[631],"{'df', 'dw', 'dh'}"
0,1,553.04,39,329,"[61.52, -5.0, 59.0]",[632],"{'df', 'dw', 'dh'}"
0,1,559.04,40,338,"[61.52, -5.0, 56.0]",[600],{'dw'}
0,1,566.04,41,356,"[61.52, -5.0, 50.0]",[536],{'dh'}
0,1,573.92,42,355,"[52.89, -5.0, 50.0]",[535],{'dh'}
0,1,581.16,43,354,"[46.16, -5.0, 50.0]",[534],{'dh'}
0,1,588.4499999999999,44,353,"[39.29, -5.0, 50.0]",[533],{'dh'}
0,1,595.6899999999999,45,352,"[32.57, -5.0, 50.0]",[532],{'dh'}
0,1,602.6899999999999,46,334,"[32.57, -5.0, 56.0]",[596],{'dw'}
0,2,303.0,1,66,"[37.81, 41.44, 11.0]",[97],"{'df', 'dw', 'dh'}"
0,2,312.93,2,68,"[37.81, 56.22, 11.0]",[99],"{'df', 'dw', 'dh'}"
0,2,318.93,3,64,"[37.81, 56.22, 14.0]",[131],"{'df', 'dw', 'dh'}"
0,2,324.93,4,60,"[37.81, 56.22, 17.0]",[163],"{'df', 'dw', 'dh'}"
0,2,330.93,5,56,"[37.81, 56.22, 20.0]",[195],"{'df', 'dw', 'dh'}"
0,2,341.93,6,32,"[37.81, 56.22, 38.0]",[387],"{'df', 'dw', 'dh'}"
0,2,347.93,7,28,"[37.81, 56.22, 41.0]",[419],"{'df', 'dw', 'dh'}"
0,2,353.93,8,24,"[37.81, 56.22, 44.0]",[451],"{'df', 'dw', 'dh'}"
0,2,359.93,9,20,"[37.81, 56.22, 47.0]",[483],"{'df', 'dw', 'dh'}"
0,2,367.66,10,19,"[37.81, 48.02, 47.0]",[482],"{'df', 'dw', 'dh'}"
0,2,373.66,11,23,"[37.81, 48.02, 44.0]",[450],"{'df', 'dw', 'dh'}"
0,2,379.66,12,27,"[37.81, 48.02, 41.0]",[418],"{'df', 'dw', 'dh'}"
0,2,385.66,13,31,"[37.81, 48.02, 38.0]",[386],"{'df', 'dw', 'dh'}"
0,2,392.85,14,30,"[37.81, 41.44, 38.0]",[385],"{'df', 'dw', 'dh'}"
0,2,398.85,15,26,"[37.81, 41.44, 41.0]",[417],"{'df', 'dw', 'dh'}"
0,2,404.85,16,22,"[37.81, 41.44, 44.0]",[449],"{'df', 'dw', 'dh'}"
0,2,410.85,17,18,"[37.81, 41.44, 47.0]",[481],"{'df', 'dw', 'dh'}"
0,2,418.14000000000004,18,17,"[37.81, 34.58, 47.0]",[480],"{'df', 'dw', 'dh'}"
0,2,424.14000000000004,19,21,"[37.81, 34.58, 44.0]",[448],"{'df', 'dw', 'dh'}"
0,2,430.14000000000004,20,25,"[37.81, 34.58, 41.0]",[416],"{'df', 'dw', 'dh'}"
0,2,436.14000000000004,21,29,"[37.81, 34.58, 38.0]",[384],"{'df', 'dw', 'dh'}"
0,2,444.17,22,589,"[45.97, 30.56, 38.0]",[415],"{'df', 'dw', 'dh'}"
0,2,450.17,23,585,"[45.97, 30.56, 41.0]",[447],"{'df', 'dw', 'dh'}"
0,2,456.17,24,581,"[45.97, 30.56, 44.0]",[479],"{'df', 'dw', 'dh'}"
0,2,462.17,25,577,"[45.97, 30.56, 47.0]",[511],"{'df', 'dw', 'dh'}"
0,2,469.44,26,578,"[52.79, 30.56, 47.0]",[510],"{'df', 'dw', 'dh'}"
0,2,475.44,27,582,"[52.79, 30.56, 44.0]",[478],"{'df', 'dw', 'dh'}"
0,2,483.43,28,591,"[59.46, 30.56, 38.0]",[413],"{'df3', 'df', 'dw', 'dh'}"
0,2,489.43,29,587,"[59.46, 30.56, 41.0]",[445],"{'df', 'dw', 'dh'}"
0,2,495.43,30,583,"[59.46, 30.56, 44.0]",[477],"{'df', 'dw', 'dh'}"
0,2,501.43,31,579,"[59.46, 30.56, 47.0]",[509],"{'df', 'dw', 'dh'}"
0,2,508.81,32,580,"[66.6, 30.56, 47.0]",[508],"{'df', 'dw', 'dh'}"
0,2,514.81,33,584,"[66.6, 30.56, 44.0]",[476],"{'df', 'dw', 'dh'}"
0,2,520.81,34,588,"[66.6, 30.56, 41.0]",[444],"{'df', 'dw', 'dh'}"
0,2,526.81,35,592,"[66.6, 30.56, 38.0]",[412],"{'df', 'dw', 'dh'}"
0,2,536.41,36,590,"[52.79, 30.56, 38.0]",[414],"{'df', 'dw', 'dh'}"
0,2,542.41,37,586,"[52.79, 30.56, 41.0]",[446],"{'df', 'dw', 'dh'}"
0,2,553.41,38,562,"[52.79, 30.56, 59.0]",[638],"{'df', 'dw', 'dh'}"
0,2,560.63,39,563,"[59.46, 30.56, 59.0]",[637],"{'df', 'dw', 'dh'}"
0,2,568.01,40,564,"[66.6, 30.56, 59.0]",[636],"{'df', 'dw', 'dh'}"
0,2,577.75,41,503,"[73.38, 18.12, 59.0]",[635],"{'df', 'dw', 'dh'}"
0,2,585.09,42,502,"[73.38, 11.11, 59.0]",[634],"{'df', 'dw', 'dh'}"
