t/ f/ h/ w/ f_s/ h_s
0/ [132, 82]/ [296, 173, 7, 213, 335, 150, 323, 328, 288, 132, 276, 87, 353, 347, 305, 247, 329, 295, 281, 156, 356, 18, 142, 184, 352, 188, 32, 330, 336, 143, 237, 13, 287, 311, 381, 6, 318, 187, 219, 241]/ [111, 35, 331, 58, 14, 107, 16, 235, 313, 90, 99, 257, 48, 24, 230, 141, 347, 4, 91, 281, 225, 119, 192, 144, 352, 263, 321, 64, 154, 79, 100]/ [0, 0]/ [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1/ [132, 82]/ [296, 173, 7, 213, 335, 150, 323, 328, 288, 132, 276, 87, 353, 347, 305, 247, 329, 295, 281, 156, 356, 18, 142, 184, 352, 188, 32, 330, 336, 143, 237, 13, 287, 311, 381, 6, 318, 187, 219, 241]/ [111, 35, 331, 58, 14, 107, 16, 235, 313, 90, 99, 257, 48, 24, 230, 141, 347, 4, 91, 281, 225, 119, 192, 144, 352, 263, 321, 64, 154, 79, 100]/ [0, 0]/ [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
2/ [132, 82]/ [296, 173, 7, 213, 335, 150, 323, 328, 288, 132, 276, 87, 353, 347, 305, 247, 329, 295, 281, 156, 356, 18, 142, 184, 352, 188, 32, 330, 336, 143, 237, 13, 287, 311, 381, 6, 318, 187, 219, 241]/ [111, 35, 331, 58, 14, 107, 16, 235, 313, 90, 99, 257, 48, 24, 230, 141, 347, 4, 91, 281, 225, 119, 192, 144, 352, 263, 321, 64, 154, 79, 100]/ [0, 0]/ [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]
3/ [132, 82]/ [296, 173, 7, 213, 335, 150, 323, 328, 288, 132, 276, 87, 353, 347, 305, 247, 329, 295, 281, 156, 356, 18, 142, 184, 352, 188, 32, 330, 336, 143, 237, 13, 287, 311, 381, 6, 318, 187, 219, 241]/ [111, 35, 331, 58, 14, 107, 16, 235, 313, 90, 99, 257, 48, 24, 230, 141, 347, 4, 91, 281, 225, 119, 192, 144, 352, 263, 321, 64, 154, 79, 100]/ [0, 0]/ [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0]
4/ [132, 82]/ [296, 173, 7, 213, 335, 150, 323, 328, 288, 132, 276, 87, 353, 347, 305, 247, 329, 295, 281, 156, 356, 18, 142, 184, 352, 188, 32, 330, 336, 143, 237, 13, 287, 311, 381, 6, 318, 187, 219, 241]/ [111, 35, 331, 58, 14, 107, 16, 235, 313, 90, 99, 257, 48, 24, 230, 141, 347, 4, 91, 281, 225, 119, 192, 144, 352, 263, 321, 64, 154, 79, 100]/ [1, 0]/ [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 2, 1, 1, 0, 0]
5/ [132, 82]/ [296, 173, 7, 213, 335, 150, 323, 328, 288, 132, 276, 87, 353, 347, 305, 247, 329, 295, 281, 156, 356, 18, 142, 184, 352, 188, 32, 330, 336, 143, 237, 13, 287, 311, 381, 6, 318, 187, 219, 241]/ [111, 35, 331, 58, 14, 107, 16, 235, 313, 90, 99, 257, 48, 24, 230, 132, 141, 347, 4, 91, 281, 225, 119, 192, 144, 352, 263, 321, 64, 154, 79, 100]/ [1, 0]/ [1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 2, 2, 1, 1, 1, 0]
6/ [132, 82]/ [296, 173, 7, 213, 335, 150, 323, 328, 288, 132, 276, 87, 353, 347, 305, 247, 329, 295, 281, 156, 356, 18, 142, 184, 352, 188, 32, 330, 336, 143, 237, 13, 287, 311, 381, 6, 318, 187, 219, 241]/ [111, 35, 331, 58, 14, 107, 16, 235, 313, 90, 99, 257, 48, 24, 230, 132, 141, 347, 4, 91, 281, 225, 119, 192, 144, 352, 263, 321, 64, 154, 79, 100]/ [1, 0]/ [1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 0]
7/ [132, 82]/ [296, 173, 7, 213, 335, 150, 323, 328, 288, 132, 276, 87, 353, 347, 305, 247, 329, 295, 281, 156, 356, 18, 142, 184, 352, 188, 32, 330, 336, 143, 237, 13, 287, 311, 381, 6, 318, 187, 219, 241]/ [111, 35, 331, 82, 58, 14, 107, 16, 235, 313, 90, 99, 257, 48, 24, 230, 132, 141, 347, 4, 91, 281, 225, 119, 192, 144, 352, 263, 321, 64, 154, 79, 100]/ [1, 1]/ [1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 0, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 1, 2, 1]
8/ [132, 82]/ [296, 173, 7, 213, 335, 150, 323, 328, 288, 132, 276, 87, 353, 347, 305, 247, 329, 295, 281, 156, 356, 18, 142, 184, 352, 188, 32, 330, 336, 143, 237, 13, 287, 311, 381, 6, 318, 187, 219, 241]/ [111, 35, 331, 82, 58, 14, 107, 16, 235, 313, 90, 99, 257, 48, 24, 230, 132, 141, 347, 4, 91, 281, 225, 119, 192, 144, 352, 263, 321, 64, 154, 79, 100]/ [2, 1]/ [1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 0, 1, 3, 2, 1, 2, 2, 1, 1, 1, 1, 2, 2, 2, 1, 2, 1]
9/ [132, 82]/ [296, 173, 7, 213, 335, 150, 323, 328, 288, 132, 276, 87, 353, 347, 305, 247, 329, 295, 281, 156, 356, 18, 142, 184, 352, 188, 32, 330, 336, 143, 237, 13, 287, 311, 381, 6, 318, 187, 219, 241]/ [111, 35, 331, 82, 58, 14, 107, 16, 235, 313, 90, 99, 257, 48, 24, 230, 132, 141, 347, 4, 91, 281, 225, 119, 192, 144, 352, 263, 321, 64, 154, 79, 100]/ [2, 1]/ [1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 1, 1, 1, 2, 1, 2, 1, 1, 3, 2, 2, 2, 2, 2, 1, 1, 1, 2, 2, 2, 2, 3, 1]
10/ [132, 82]/ [296, 173, 7, 213, 335, 150, 323, 328, 288, 132, 276, 87, 353, 347, 305, 247, 329, 295, 281, 156, 356, 18, 142, 184, 352, 188, 32, 330, 336, 143, 237, 13, 287, 311, 381, 6, 318, 187, 219, 241]/ [111, 35, 331, 82, 58, 14, 107, 16, 235, 313, 90, 99, 257, 48, 24, 230, 132, 141, 347, 4, 91, 281, 225, 119, 192, 144, 352, 263, 321, 64, 154, 79, 100]/ [2, 1]/ [2, 2, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 1, 1, 3, 2, 2, 2, 2, 2, 2, 1, 2, 2, 3, 3, 2, 3, 1]
11/ [132, 82]/ [296, 173, 7, 213, 335, 150, 323, 328, 288, 132, 276, 87, 353, 347, 305, 247, 329, 295, 281, 156, 356, 18, 142, 184, 352, 188, 32, 330, 336, 143, 237, 13, 287, 311, 381, 6, 318, 187, 219, 241]/ [111, 35, 331, 82, 58, 14, 107, 16, 235, 313, 90, 99, 257, 48, 24, 230, 132, 141, 347, 4, 91, 281, 225, 119, 192, 144, 352, 263, 321, 64, 154, 79, 100]/ [2, 1]/ [2, 3, 2, 1, 1, 2, 1, 2, 1, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 4, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 2, 3, 1]
12/ [132, 82]/ [296, 173, 7, 213, 335, 150, 323, 328, 288, 132, 276, 87, 353, 347, 305, 247, 329, 295, 281, 156, 356, 18, 142, 184, 352, 188, 32, 330, 336, 143, 237, 13, 287, 311, 381, 6, 318, 187, 219, 241]/ [111, 35, 331, 82, 58, 14, 107, 16, 235, 313, 90, 99, 257, 48, 24, 230, 132, 141, 347, 4, 91, 281, 225, 119, 192, 144, 352, 263, 321, 64, 154, 79, 100]/ [3, 1]/ [2, 3, 3, 2, 2, 2, 1, 2, 1, 2, 2, 2, 2, 2, 3, 2, 3, 2, 2, 2, 2, 2, 2, 1, 1, 4, 2, 2, 3, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 2]
13/ [132, 82]/ [296, 173, 7, 213, 335, 150, 323, 328, 288, 132, 276, 87, 353, 347, 305, 247, 329, 295, 281, 156, 356, 18, 142, 184, 352, 188, 32, 330, 336, 143, 237, 13, 287, 311, 381, 6, 318, 187, 219, 241]/ [111, 35, 331, 82, 58, 14, 107, 16, 235, 313, 90, 99, 257, 48, 24, 230, 132, 141, 347, 4, 91, 281, 225, 119, 192, 144, 352, 263, 321, 64, 154, 79, 100]/ [3, 2]/ [2, 4, 3, 2, 2, 2, 1, 2, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 2, 2, 2, 2, 2, 1, 2, 4, 3, 2, 3, 2, 2, 2, 2, 2, 3, 3, 3, 3, 4, 2]
14/ [132, 82]/ [296, 173, 7, 213, 335, 150, 323, 328, 288, 132, 276, 87, 353, 347, 305, 247, 329, 295, 281, 156, 356, 18, 142, 184, 352, 188, 32, 330, 336, 143, 237, 13, 287, 311, 381, 6, 318, 187, 219, 241]/ [111, 35, 331, 82, 58, 14, 107, 16, 235, 313, 90, 99, 257, 48, 24, 230, 132, 141, 347, 4, 91, 281, 225, 119, 192, 144, 352, 263, 321, 64, 154, 79, 100]/ [3, 2]/ [2, 4, 3, 2, 2, 2, 2, 2, 1, 2, 2, 3, 2, 3, 3, 3, 3, 3, 2, 2, 3, 2, 3, 1, 2, 4, 3, 2, 4, 2, 3, 2, 2, 3, 4, 4, 3, 3, 4, 2]
15/ [132, 82]/ [296, 173, 7, 213, 335, 150, 323, 328, 288, 132, 276, 87, 353, 347, 305, 247, 329, 295, 281, 156, 356, 18, 142, 184, 352, 188, 32, 330, 336, 143, 237, 13, 287, 311, 381, 6, 318, 187, 219, 241]/ [111, 35, 331, 82, 58, 14, 107, 16, 235, 313, 90, 99, 257, 48, 24, 230, 132, 141, 347, 4, 91, 281, 225, 119, 192, 144, 352, 263, 321, 64, 154, 79, 100]/ [3, 2]/ [2, 4, 4, 3, 3, 2, 2, 3, 1, 3, 2, 3, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 2, 2, 5, 3, 3, 4, 3, 3, 2, 3, 3, 4, 4, 4, 3, 4, 2]
