t/ f/ h/ w/ f_s/ h_s
0/ [202, 49]/ [314, 201, 35, 58, 14, 310, 213, 249, 16, 124, 306, 103, 3, 209, 90, 137, 15, 178, 151, 102, 370, 129, 210, 55, 203, 225, 339, 84, 242, 30, 246, 282, 211, 193, 237, 311, 174, 334, 274, 219]/ [35, 363, 20, 72, 220, 326, 179, 335, 140, 124, 150, 323, 168, 280, 257, 248, 151, 112, 262, 91, 123, 281, 56, 238, 302, 203, 181, 321, 373, 8, 71, 259, 325, 26, 19, 237, 13, 287, 131, 125, 9, 349, 377, 100]/ [0, 0]/ [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1/ [202, 49]/ [314, 201, 35, 58, 14, 310, 213, 249, 16, 124, 306, 103, 3, 209, 90, 137, 15, 178, 151, 102, 370, 129, 210, 55, 203, 225, 339, 84, 242, 30, 246, 282, 211, 193, 237, 311, 174, 334, 274, 219]/ [35, 363, 20, 72, 220, 326, 179, 335, 140, 124, 150, 323, 168, 280, 257, 248, 151, 112, 262, 91, 123, 281, 56, 238, 302, 203, 181, 321, 373, 8, 71, 259, 325, 26, 19, 237, 13, 287, 131, 125, 9, 349, 377, 100]/ [0, 0]/ [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2/ [202, 49]/ [314, 201, 35, 58, 14, 310, 213, 249, 16, 124, 306, 103, 3, 209, 90, 137, 15, 178, 151, 102, 370, 129, 210, 55, 203, 225, 339, 84, 242, 30, 246, 282, 211, 193, 237, 311, 174, 334, 274, 219]/ [35, 363, 20, 72, 220, 326, 179, 335, 140, 124, 150, 323, 168, 280, 257, 248, 151, 112, 262, 91, 123, 281, 56, 238, 302, 203, 181, 321, 373, 8, 71, 259, 325, 26, 19, 237, 13, 287, 131, 125, 9, 349, 377, 100]/ [1, 0]/ [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
3/ [202, 49]/ [314, 201, 35, 58, 14, 310, 213, 249, 16, 124, 306, 103, 3, 209, 90, 137, 15, 178, 151, 102, 370, 129, 210, 55, 203, 225, 339, 84, 242, 30, 246, 282, 211, 193, 237, 311, 174, 334, 274, 219]/ [35, 363, 20, 72, 220, 326, 179, 335, 140, 124, 150, 323, 168, 280, 257, 248, 151, 112, 262, 91, 123, 281, 56, 238, 302, 203, 181, 321, 373, 8, 71, 259, 325, 26, 19, 237, 13, 287, 131, 125, 9, 349, 377, 100]/ [1, 1]/ [1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
4/ [202, 49]/ [314, 201, 35, 58, 14, 310, 213, 249, 16, 124, 306, 103, 3, 209, 90, 137, 15, 178, 151, 102, 370, 129, 210, 55, 203, 225, 339, 84, 242, 30, 246, 282, 211, 193, 237, 311, 174, 334, 274, 219]/ [35, 363, 20, 72, 220, 326, 179, 335, 140, 124, 150, 323, 168, 280, 257, 248, 151, 112, 262, 91, 123, 281, 56, 238, 302, 203, 181, 321, 373, 8, 71, 259, 325, 26, 19, 237, 13, 287, 131, 125, 9, 349, 377, 100]/ [1, 1]/ [1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0]
5/ [202, 49]/ [314, 201, 35, 58, 14, 310, 213, 249, 16, 124, 306, 103, 3, 209, 90, 137, 15, 178, 151, 102, 370, 129, 210, 55, 203, 225, 339, 84, 242, 30, 246, 282, 211, 193, 237, 311, 174, 334, 274, 219]/ [35, 363, 20, 72, 220, 326, 179, 335, 140, 124, 150, 323, 168, 280, 257, 248, 151, 112, 262, 91, 123, 281, 56, 238, 302, 203, 181, 321, 373, 8, 71, 259, 325, 26, 19, 237, 13, 287, 131, 125, 9, 349, 377, 100]/ [1, 1]/ [1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 2, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1]
6/ [202, 49]/ [314, 201, 35, 58, 14, 310, 213, 249, 16, 124, 306, 103, 3, 209, 90, 137, 15, 178, 151, 102, 370, 129, 210, 55, 203, 225, 339, 84, 242, 30, 246, 282, 211, 193, 237, 311, 174, 334, 274, 219]/ [35, 363, 20, 72, 220, 326, 179, 335, 140, 124, 150, 323, 168, 280, 257, 248, 151, 112, 262, 91, 123, 281, 56, 238, 302, 203, 181, 321, 373, 8, 71, 259, 325, 26, 19, 237, 13, 287, 131, 125, 9, 349, 377, 100]/ [1, 2]/ [1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 0, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1]
7/ [202, 49]/ [314, 201, 35, 58, 14, 310, 213, 249, 16, 124, 306, 103, 3, 209, 90, 137, 15, 178, 151, 102, 370, 129, 210, 55, 203, 225, 339, 84, 242, 30, 246, 282, 211, 193, 237, 311, 174, 334, 274, 219]/ [35, 363, 20, 72, 220, 326, 49, 179, 335, 140, 124, 150, 323, 168, 280, 257, 248, 151, 112, 262, 91, 123, 281, 56, 238, 302, 203, 181, 321, 373, 8, 71, 259, 325, 26, 19, 237, 13, 287, 131, 125, 9, 349, 377, 100]/ [2, 2]/ [1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]
8/ [202, 49]/ [314, 201, 35, 58, 14, 310, 213, 249, 16, 124, 306, 103, 3, 209, 90, 137, 15, 178, 151, 102, 370, 129, 210, 55, 203, 225, 339, 84, 242, 30, 246, 282, 211, 193, 237, 311, 174, 334, 274, 219]/ [35, 363, 20, 72, 220, 326, 49, 179, 335, 140, 124, 150, 323, 168, 280, 257, 202, 248, 151, 112, 262, 91, 123, 281, 56, 238, 302, 203, 181, 321, 373, 8, 71, 259, 325, 26, 19, 237, 13, 287, 131, 125, 9, 349, 377, 100]/ [2, 2]/ [1, 1, 2, 1, 1, 2, 2, 1, 1, 1, 2, 1, 2, 1, 1, 1, 2, 1, 2, 2, 2, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 2, 2, 1]
9/ [202, 49]/ [314, 201, 35, 58, 14, 310, 213, 249, 16, 124, 306, 103, 3, 209, 90, 137, 15, 178, 151, 102, 370, 129, 210, 55, 203, 225, 339, 84, 242, 30, 246, 282, 211, 193, 237, 311, 174, 334, 274, 219]/ [35, 363, 20, 72, 220, 326, 49, 179, 335, 140, 124, 150, 323, 168, 280, 257, 202, 248, 151, 112, 262, 91, 123, 281, 56, 238, 302, 203, 181, 321, 373, 8, 71, 259, 325, 26, 19, 237, 13, 287, 131, 125, 9, 349, 377, 100]/ [2, 2]/ [1, 1, 2, 1, 1, 2, 2, 1, 2, 1, 2, 2, 2, 1, 1, 2, 2, 1, 2, 3, 3, 2, 1, 1, 2, 1, 2, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 2, 2, 1]
