t/ f/ h/ w/ f_s/ h_s
0/ [379]/ [53, 93, 135, 169, 201, 82, 136, 117, 86, 10, 150, 292, 280, 9, 57, 99, 147, 87, 42, 182, 247, 329, 56, 210, 324, 192, 36, 298, 286, 81, 359, 19, 75, 345, 212, 40, 274, 149, 293, 358, 322]/ [368, 191, 38, 150, 186, 168, 77, 353, 379, 160, 66, 320, 123, 238, 324, 95, 361, 8, 336, 381, 274]/ [0]/ [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1/ [379]/ [53, 93, 135, 169, 201, 82, 136, 117, 86, 10, 150, 292, 280, 9, 57, 99, 147, 87, 42, 182, 247, 329, 56, 210, 324, 192, 36, 298, 286, 81, 359, 19, 75, 345, 212, 40, 274, 149, 293, 358, 322]/ [368, 191, 38, 150, 186, 168, 77, 353, 379, 160, 66, 320, 123, 238, 324, 95, 361, 8, 336, 381, 274]/ [0]/ [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2/ [379]/ [53, 93, 135, 169, 201, 82, 136, 117, 86, 10, 150, 292, 280, 9, 57, 99, 147, 87, 42, 182, 247, 329, 56, 210, 324, 192, 36, 298, 286, 81, 359, 19, 75, 345, 212, 40, 274, 149, 293, 358, 322]/ [368, 191, 38, 150, 186, 168, 77, 353, 379, 160, 66, 320, 123, 238, 324, 95, 361, 8, 336, 381, 274]/ [0]/ [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
3/ [379]/ [53, 93, 135, 169, 201, 82, 136, 117, 86, 10, 150, 292, 280, 9, 57, 99, 147, 87, 42, 182, 247, 329, 56, 210, 324, 192, 36, 298, 286, 81, 359, 19, 75, 345, 212, 40, 274, 149, 293, 358, 322]/ [368, 191, 38, 150, 186, 168, 77, 353, 379, 160, 66, 320, 123, 238, 324, 95, 361, 8, 336, 381, 274]/ [0]/ [0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
4/ [379]/ [53, 93, 135, 169, 201, 82, 136, 117, 86, 10, 150, 292, 280, 9, 57, 99, 147, 87, 42, 182, 247, 329, 56, 210, 324, 192, 36, 298, 286, 81, 359, 19, 75, 345, 212, 40, 274, 149, 293, 358, 322]/ [368, 191, 38, 150, 186, 168, 77, 353, 379, 160, 66, 320, 123, 238, 324, 95, 361, 8, 336, 381, 274]/ [0]/ [0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1]
5/ [379]/ [53, 93, 135, 169, 201, 82, 136, 117, 86, 10, 150, 292, 280, 9, 57, 99, 147, 87, 42, 182, 247, 329, 56, 210, 324, 192, 36, 298, 286, 81, 359, 19, 75, 345, 212, 40, 274, 149, 293, 358, 322]/ [368, 191, 38, 150, 186, 168, 77, 353, 379, 160, 66, 320, 123, 238, 324, 95, 361, 8, 336, 381, 274]/ [0]/ [0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 0, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 2, 0, 1, 1, 1]
6/ [379]/ [53, 93, 135, 169, 201, 82, 136, 117, 86, 10, 150, 292, 280, 9, 57, 99, 147, 87, 42, 182, 247, 329, 56, 210, 324, 192, 36, 298, 286, 81, 359, 19, 75, 345, 212, 40, 274, 149, 293, 358, 322]/ [368, 191, 38, 150, 186, 168, 77, 353, 379, 160, 66, 320, 123, 238, 324, 95, 361, 8, 336, 381, 274]/ [0]/ [1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 2, 0, 1, 1, 1, 2, 1, 1, 1, 1]
7/ [379]/ [53, 93, 135, 169, 201, 82, 136, 117, 86, 10, 150, 292, 280, 9, 57, 99, 147, 87, 42, 182, 247, 329, 56, 210, 324, 192, 36, 298, 286, 81, 359, 19, 75, 345, 212, 40, 274, 149, 293, 358, 322]/ [368, 191, 38, 150, 186, 168, 77, 353, 379, 160, 66, 320, 123, 238, 324, 95, 361, 8, 336, 381, 274]/ [0]/ [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 2, 2, 2, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 2, 1, 1]
8/ [379]/ [53, 93, 135, 169, 201, 82, 136, 117, 86, 10, 150, 292, 280, 9, 57, 99, 147, 87, 42, 182, 247, 329, 56, 210, 324, 192, 36, 298, 286, 81, 359, 19, 75, 345, 212, 40, 274, 149, 293, 358, 322]/ [368, 191, 38, 150, 186, 168, 77, 353, 379, 160, 66, 320, 123, 238, 324, 95, 361, 8, 336, 381, 274]/ [1]/ [1, 2, 2, 2, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 1, 2, 2, 1, 1, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 2, 2, 1, 1]
9/ [379]/ [53, 93, 135, 169, 201, 82, 136, 117, 86, 10, 150, 292, 280, 9, 57, 99, 147, 87, 42, 182, 247, 329, 56, 210, 324, 192, 36, 298, 286, 81, 359, 19, 75, 345, 212, 40, 274, 149, 293, 358, 322]/ [368, 191, 38, 150, 186, 168, 77, 353, 379, 160, 66, 320, 123, 238, 324, 95, 361, 8, 336, 381, 274]/ [1]/ [1, 2, 2, 2, 1, 2, 1, 1, 2, 1, 2, 2, 1, 1, 2, 2, 1, 2, 3, 2, 2, 2, 2, 3, 2, 1, 1, 1, 2, 1, 2, 2, 1, 2, 1, 1, 2, 2, 2, 1, 1]
