t/ f/ h/ w/ f_s/ h_s
0/ [339, 329]/ [53, 121, 363, 47, 335, 375, 140, 113, 371, 168, 128, 270, 48, 106, 195, 37, 91, 29, 271, 39, 295, 308, 95, 119, 267, 339, 105, 175, 263, 188, 78, 294, 81, 163, 325, 176, 59, 167, 223, 287, 228, 40, 264, 334, 125]/ [120, 138, 196, 245, 21, 26, 15, 250, 257, 268, 315, 50, 154, 243, 353, 153, 379, 205, 253, 158]/ [0, 0]/ [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1/ [339, 329]/ [53, 121, 363, 47, 335, 375, 140, 113, 371, 168, 128, 270, 48, 106, 195, 37, 91, 29, 271, 39, 295, 308, 95, 119, 267, 339, 105, 175, 263, 188, 78, 294, 81, 163, 325, 176, 59, 167, 223, 287, 228, 40, 264, 334, 125]/ [120, 138, 196, 245, 21, 26, 15, 250, 257, 268, 315, 50, 154, 243, 353, 153, 379, 205, 253, 158]/ [0, 0]/ [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2/ [339, 329]/ [53, 121, 363, 47, 335, 375, 140, 113, 371, 168, 128, 270, 48, 106, 195, 37, 91, 29, 271, 39, 295, 308, 95, 119, 267, 339, 105, 175, 263, 188, 78, 294, 81, 163, 325, 176, 59, 167, 223, 287, 228, 40, 264, 334, 125]/ [120, 138, 196, 245, 21, 26, 15, 250, 257, 268, 315, 50, 154, 243, 353, 153, 379, 205, 253, 158]/ [0, 0]/ [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
3/ [339, 329]/ [53, 121, 363, 47, 335, 375, 140, 113, 371, 168, 128, 270, 48, 106, 195, 37, 91, 29, 271, 39, 295, 308, 95, 119, 267, 339, 105, 175, 263, 188, 78, 294, 81, 163, 325, 176, 59, 167, 223, 287, 228, 40, 264, 334, 125]/ [120, 138, 196, 245, 21, 26, 15, 250, 257, 268, 315, 50, 154, 243, 353, 153, 379, 205, 253, 158]/ [0, 0]/ [0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
4/ [339, 329]/ [53, 121, 363, 47, 335, 375, 140, 113, 371, 168, 128, 270, 48, 106, 195, 37, 91, 29, 271, 39, 295, 308, 95, 119, 267, 339, 105, 175, 263, 188, 78, 294, 81, 163, 325, 176, 59, 167, 223, 287, 228, 40, 264, 334, 125]/ [120, 138, 196, 245, 21, 26, 15, 250, 257, 268, 315, 50, 154, 243, 353, 153, 379, 205, 253, 158]/ [0, 0]/ [1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1]
5/ [339, 329]/ [53, 121, 363, 47, 335, 375, 140, 113, 371, 168, 128, 270, 48, 106, 195, 37, 91, 29, 271, 39, 295, 308, 95, 119, 267, 339, 105, 175, 263, 188, 78, 294, 81, 163, 325, 176, 59, 167, 223, 287, 228, 40, 264, 334, 125]/ [120, 138, 196, 245, 21, 26, 15, 250, 257, 268, 315, 50, 154, 243, 353, 153, 379, 205, 253, 158]/ [1, 1]/ [1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 2, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1]
6/ [339, 329]/ [53, 121, 363, 47, 335, 375, 140, 113, 371, 168, 128, 270, 48, 106, 195, 37, 91, 29, 271, 39, 295, 308, 95, 119, 267, 339, 105, 175, 263, 188, 78, 294, 81, 163, 325, 176, 59, 167, 223, 287, 228, 40, 264, 334, 125]/ [120, 138, 196, 245, 21, 26, 15, 250, 257, 268, 315, 50, 154, 243, 353, 153, 379, 205, 253, 158]/ [1, 1]/ [1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1]
7/ [339, 329]/ [53, 121, 363, 47, 335, 375, 140, 113, 371, 168, 128, 270, 48, 106, 195, 37, 91, 29, 271, 39, 295, 308, 95, 119, 267, 339, 105, 175, 263, 188, 78, 294, 81, 163, 325, 176, 59, 167, 223, 287, 228, 40, 264, 334, 125]/ [120, 138, 196, 245, 21, 26, 15, 250, 257, 268, 315, 50, 154, 243, 353, 153, 379, 205, 253, 158]/ [1, 1]/ [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 0, 1]
8/ [339, 329]/ [53, 121, 363, 47, 335, 375, 140, 113, 371, 168, 128, 270, 48, 106, 195, 37, 91, 29, 271, 39, 295, 308, 95, 119, 267, 339, 105, 175, 263, 188, 78, 294, 81, 163, 325, 176, 59, 167, 223, 287, 228, 40, 264, 334, 125]/ [120, 138, 196, 245, 21, 26, 15, 250, 257, 268, 315, 50, 154, 243, 353, 153, 379, 205, 253, 158]/ [1, 1]/ [2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 2, 2, 1, 1, 2, 1, 1, 2, 1, 1, 2, 2, 1, 1, 1, 1, 1, 2, 2, 2, 2, 1, 2, 1, 1, 2, 1, 2, 1, 1, 1]
9/ [339, 329]/ [53, 121, 363, 47, 335, 375, 140, 113, 371, 168, 128, 270, 48, 106, 195, 37, 91, 29, 271, 39, 295, 308, 95, 119, 267, 339, 105, 175, 263, 188, 78, 294, 81, 163, 325, 176, 59, 167, 223, 287, 228, 40, 264, 334, 125]/ [245, 253, 120, 21, 15, 257, 243, 353, 379, 329, 138, 196, 153, 315, 26, 250, 268, 50, 154, 205, 158]/ [2, 1]/ [2, 1, 2, 2, 2, 1, 1, 2, 1, 1, 2, 1, 1, 1, 2, 2, 2, 1, 2, 1, 1, 2, 2, 1, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1, 2, 1, 2, 2, 2, 2, 1, 1, 1]
10/ [339, 329]/ [53, 121, 363, 47, 335, 375, 140, 113, 371, 168, 128, 270, 48, 106, 195, 37, 91, 29, 271, 39, 295, 308, 95, 119, 267, 339, 105, 175, 263, 188, 78, 294, 81, 163, 325, 176, 59, 167, 223, 287, 228, 40, 264, 334, 125]/ [245, 253, 120, 21, 15, 257, 243, 353, 379, 329, 138, 196, 339, 153, 315, 26, 250, 268, 50, 154, 205, 158]/ [2, 1]/ [2, 2, 2, 2, 2, 1, 1, 2, 1, 2, 2, 2, 2, 1, 2, 2, 2, 1, 2, 2, 1, 2, 3, 2, 3, 2, 2, 1, 2, 2, 2, 2, 2, 2, 3, 1, 3, 1, 2, 2, 2, 2, 1, 1, 1]
11/ [339, 329]/ [53, 121, 363, 47, 335, 375, 140, 113, 371, 168, 128, 270, 48, 106, 195, 37, 91, 29, 271, 39, 295, 308, 95, 119, 267, 339, 105, 175, 263, 188, 78, 294, 81, 163, 325, 176, 59, 167, 223, 287, 228, 40, 264, 334, 125]/ [245, 253, 120, 21, 15, 257, 243, 353, 379, 329, 138, 196, 339, 153, 315, 26, 250, 268, 50, 154, 205, 158]/ [2, 2]/ [2, 2, 3, 2, 2, 1, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 3, 2, 3, 2, 2, 2, 2, 2, 2, 3, 2, 3, 3, 2, 3, 1, 2, 2, 2, 2, 2, 1, 1]
12/ [339, 329]/ [53, 121, 363, 47, 335, 375, 140, 113, 371, 168, 128, 270, 48, 106, 195, 37, 91, 29, 271, 39, 295, 308, 95, 119, 267, 339, 105, 175, 263, 188, 78, 294, 81, 163, 325, 176, 59, 167, 223, 287, 228, 40, 264, 334, 125]/ [245, 253, 120, 21, 15, 257, 243, 353, 379, 329, 138, 196, 339, 153, 315, 26, 250, 268, 50, 154, 205, 158]/ [2, 2]/ [2, 2, 3, 2, 2, 1, 2, 2, 1, 2, 3, 2, 2, 2, 3, 2, 2, 1, 2, 2, 2, 3, 3, 2, 4, 2, 2, 2, 2, 2, 3, 3, 2, 3, 3, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2]
13/ [339, 329]/ [53, 121, 363, 47, 335, 375, 140, 113, 371, 168, 128, 270, 48, 106, 195, 37, 91, 29, 271, 39, 295, 308, 95, 119, 267, 339, 105, 175, 263, 188, 78, 294, 81, 163, 325, 176, 59, 167, 223, 287, 228, 40, 264, 334, 125]/ [245, 253, 120, 21, 15, 257, 243, 353, 379, 329, 138, 196, 339, 153, 315, 26, 250, 268, 50, 154, 205, 158]/ [2, 2]/ [2, 3, 3, 2, 3, 2, 2, 2, 2, 2, 3, 2, 2, 2, 3, 3, 2, 2, 2, 2, 2, 3, 3, 2, 4, 2, 2, 2, 3, 2, 3, 3, 3, 3, 4, 2, 3, 2, 2, 2, 3, 3, 2, 2, 2]
14/ [339, 329]/ [53, 121, 363, 47, 335, 375, 140, 113, 371, 168, 128, 270, 48, 106, 195, 37, 91, 29, 271, 39, 295, 308, 95, 119, 267, 339, 105, 175, 263, 188, 78, 294, 81, 163, 325, 176, 59, 167, 223, 287, 228, 40, 264, 334, 125]/ [245, 253, 120, 21, 15, 257, 243, 353, 379, 329, 138, 196, 339, 153, 315, 26, 250, 268, 50, 154, 205, 158]/ [2, 2]/ [2, 3, 3, 2, 3, 2, 3, 3, 2, 3, 3, 2, 2, 2, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 4, 2, 2, 2, 3, 3, 3, 4, 3, 4, 4, 2, 3, 2, 3, 3, 3, 3, 2, 2, 2]
15/ [339, 329]/ [53, 121, 363, 47, 335, 375, 140, 113, 371, 168, 128, 270, 48, 106, 195, 37, 91, 29, 271, 39, 295, 308, 95, 119, 267, 339, 105, 175, 263, 188, 78, 294, 81, 163, 325, 176, 59, 167, 223, 287, 228, 40, 264, 334, 125]/ [245, 253, 120, 21, 15, 257, 243, 353, 379, 329, 138, 196, 339, 153, 315, 26, 250, 268, 50, 154, 205, 158]/ [2, 2]/ [3, 3, 3, 3, 3, 2, 3, 3, 2, 3, 3, 3, 3, 2, 4, 3, 3, 2, 3, 3, 3, 3, 4, 3, 4, 2, 3, 3, 3, 3, 3, 4, 3, 4, 4, 2, 3, 2, 3, 3, 3, 3, 2, 2, 2]
16/ [339, 329]/ [53, 121, 363, 47, 335, 375, 140, 113, 371, 168, 128, 270, 48, 106, 195, 37, 91, 29, 271, 39, 295, 308, 95, 119, 267, 339, 105, 175, 263, 188, 78, 294, 81, 163, 325, 176, 59, 167, 223, 287, 228, 40, 264, 334, 125]/ [245, 253, 120, 21, 15, 257, 243, 353, 379, 329, 138, 196, 339, 153, 315, 26, 250, 268, 50, 154, 205, 158]/ [2, 3]/ [3, 4, 4, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 4, 3, 3, 2, 3, 3, 3, 3, 4, 3, 4, 3, 3, 3, 3, 3, 4, 4, 3, 4, 4, 2, 3, 3, 4, 3, 4, 4, 3, 2, 2]
17/ [339, 329]/ [53, 121, 363, 47, 335, 375, 140, 113, 371, 168, 128, 270, 48, 106, 195, 37, 91, 29, 271, 39, 295, 308, 95, 119, 267, 339, 105, 175, 263, 188, 78, 294, 81, 163, 325, 176, 59, 167, 223, 287, 228, 40, 264, 334, 125]/ [245, 253, 120, 21, 15, 257, 243, 353, 379, 329, 138, 196, 339, 153, 315, 26, 250, 268, 50, 154, 205, 158]/ [3, 4]/ [3, 4, 4, 3, 3, 3, 3, 3, 2, 4, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 4, 4, 3, 5, 3, 3, 3, 4, 3, 4, 4, 3, 4, 4, 3, 3, 3, 4, 3, 4, 4, 3, 2, 2]
18/ [339, 329]/ [53, 121, 363, 47, 335, 375, 140, 113, 371, 168, 128, 270, 48, 106, 195, 37, 91, 29, 271, 39, 295, 308, 95, 119, 267, 339, 105, 175, 263, 188, 78, 294, 81, 163, 325, 176, 59, 167, 223, 287, 228, 40, 264, 334, 125]/ [245, 253, 120, 21, 15, 257, 243, 353, 379, 329, 138, 196, 339, 153, 315, 26, 250, 268, 50, 154, 205, 158]/ [3, 4]/ [3, 4, 4, 4, 4, 3, 4, 3, 2, 4, 4, 3, 3, 3, 4, 3, 4, 3, 4, 3, 3, 4, 4, 3, 5, 4, 3, 3, 4, 4, 4, 4, 4, 5, 4, 3, 4, 3, 4, 3, 4, 4, 3, 2, 2]
