t/ f/ h/ w/ f_s/ h_s
0/ [327, 88, 132, 326]/ [201, 245, 96, 179, 47, 117, 275, 375, 376, 253, 226, 206, 48, 172, 178, 202, 276, 127, 299, 4, 342, 129, 308, 95, 203, 12, 74, 222, 67, 41, 373, 122, 163, 219, 369, 19, 237, 355, 114, 180, 318, 340, 31, 187, 9, 241]/ [210, 369, 26, 142, 192, 179, 87, 174, 222, 241, 188, 377, 139]/ [0, 0, 0, 0]/ [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1/ [327, 88, 132, 326]/ [201, 245, 96, 179, 47, 117, 275, 375, 376, 253, 226, 206, 48, 172, 178, 202, 276, 127, 299, 4, 342, 129, 308, 95, 203, 12, 74, 222, 67, 41, 373, 122, 163, 219, 369, 19, 237, 355, 114, 180, 318, 340, 31, 187, 9, 241]/ [210, 369, 26, 142, 192, 179, 87, 174, 222, 241, 188, 377, 139]/ [0, 0, 0, 0]/ [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2/ [327, 88, 132, 326]/ [201, 245, 96, 179, 47, 117, 275, 375, 376, 253, 226, 206, 48, 172, 178, 202, 276, 127, 299, 4, 342, 129, 308, 95, 203, 12, 74, 222, 67, 41, 373, 122, 163, 219, 369, 19, 237, 355, 114, 180, 318, 340, 31, 187, 9, 241]/ [210, 369, 26, 142, 192, 179, 87, 174, 222, 241, 188, 377, 139]/ [0, 0, 0, 0]/ [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
3/ [327, 88, 132, 326]/ [201, 245, 96, 179, 47, 117, 275, 375, 376, 253, 226, 206, 48, 172, 178, 202, 276, 127, 299, 4, 342, 129, 308, 95, 203, 12, 74, 222, 67, 41, 373, 122, 163, 219, 369, 19, 237, 355, 114, 180, 318, 340, 31, 187, 9, 241]/ [210, 369, 26, 142, 192, 179, 87, 174, 222, 241, 188, 377, 139]/ [0, 0, 0, 0]/ [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
4/ [327, 88, 132, 326]/ [201, 245, 96, 179, 47, 117, 275, 375, 376, 253, 226, 206, 48, 172, 178, 202, 276, 127, 299, 4, 342, 129, 308, 95, 203, 12, 74, 222, 67, 41, 373, 122, 163, 219, 369, 19, 237, 355, 114, 180, 318, 340, 31, 187, 9, 241]/ [210, 369, 26, 142, 192, 179, 87, 174, 222, 241, 188, 377, 139]/ [0, 0, 1, 0]/ [0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0]
5/ [327, 88, 132, 326]/ [201, 245, 96, 179, 47, 117, 275, 375, 376, 253, 226, 206, 48, 172, 178, 202, 276, 127, 299, 4, 342, 129, 308, 95, 203, 12, 74, 222, 67, 41, 373, 122, 163, 219, 369, 19, 237, 355, 114, 180, 318, 340, 31, 187, 9, 241]/ [210, 369, 26, 142, 192, 179, 87, 174, 222, 241, 188, 377, 139]/ [1, 0, 1, 0]/ [0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1]
6/ [327, 88, 132, 326]/ [201, 245, 96, 179, 47, 117, 275, 375, 376, 253, 226, 206, 48, 172, 178, 202, 276, 127, 299, 4, 342, 129, 308, 95, 203, 12, 74, 222, 67, 41, 373, 122, 163, 219, 369, 19, 237, 355, 114, 180, 318, 340, 31, 187, 9, 241]/ [210, 369, 26, 142, 192, 179, 87, 174, 222, 241, 188, 377, 139]/ [1, 1, 1, 1]/ [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
7/ [327, 88, 132, 326]/ [201, 245, 96, 179, 47, 117, 275, 375, 376, 253, 226, 206, 48, 172, 178, 202, 276, 127, 299, 4, 342, 129, 308, 95, 203, 12, 74, 222, 67, 41, 373, 122, 163, 219, 369, 19, 237, 355, 114, 180, 318, 340, 31, 187, 9, 241]/ [210, 369, 26, 142, 192, 179, 87, 174, 222, 241, 188, 377, 139]/ [1, 1, 1, 1]/ [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 2, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
8/ [327, 88, 132, 326]/ [201, 245, 96, 179, 47, 117, 275, 375, 376, 253, 226, 206, 48, 172, 178, 202, 276, 127, 299, 4, 342, 129, 308, 95, 203, 12, 74, 222, 67, 41, 373, 122, 163, 219, 369, 19, 237, 355, 114, 180, 318, 340, 31, 187, 9, 241]/ [210, 369, 26, 142, 192, 179, 87, 174, 222, 241, 88, 188, 377, 139]/ [1, 1, 1, 1]/ [1, 1, 2, 1, 1, 1, 2, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 2, 1, 1, 1, 1]
9/ [327, 88, 132, 326]/ [201, 245, 96, 179, 47, 117, 275, 375, 376, 253, 226, 206, 48, 172, 178, 202, 276, 127, 299, 4, 342, 129, 308, 95, 203, 12, 74, 222, 67, 41, 373, 122, 163, 219, 369, 19, 237, 355, 114, 180, 318, 340, 31, 187, 9, 241]/ [210, 369, 26, 327, 326, 142, 192, 179, 87, 174, 222, 241, 88, 188, 377, 139]/ [1, 1, 2, 1]/ [1, 2, 2, 2, 1, 1, 2, 2, 1, 2, 2, 1, 3, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 1, 1, 2, 2, 2, 1, 2, 1, 1, 1, 1, 2, 2, 1, 2, 1, 2, 2, 1, 1, 2, 1]
10/ [327, 88, 132, 326]/ [201, 245, 96, 179, 47, 117, 275, 375, 376, 253, 226, 206, 48, 172, 178, 202, 276, 127, 299, 4, 342, 129, 308, 95, 203, 12, 74, 222, 67, 41, 373, 122, 163, 219, 369, 19, 237, 355, 114, 180, 318, 340, 31, 187, 9, 241]/ [210, 369, 26, 327, 326, 132, 142, 192, 179, 87, 174, 222, 241, 88, 188, 377, 139]/ [2, 2, 2, 1]/ [1, 2, 2, 2, 1, 1, 2, 2, 1, 2, 2, 1, 3, 1, 1, 1, 1, 1, 2, 2, 2, 1, 2, 2, 2, 1, 2, 2, 2, 1, 2, 1, 1, 1, 2, 2, 2, 2, 2, 1, 2, 2, 1, 1, 2, 1]
11/ [327, 88, 132, 326]/ [201, 245, 96, 179, 47, 117, 275, 375, 376, 253, 226, 206, 48, 172, 178, 202, 276, 127, 299, 4, 342, 129, 308, 95, 203, 12, 74, 222, 67, 41, 373, 122, 163, 219, 369, 19, 237, 355, 114, 180, 318, 340, 31, 187, 9, 241]/ [210, 369, 26, 327, 326, 132, 142, 192, 179, 87, 174, 222, 241, 88, 188, 377, 139]/ [2, 2, 2, 2]/ [1, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 3, 2, 1, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 3, 1, 3, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2]
12/ [327, 88, 132, 326]/ [201, 245, 96, 179, 47, 117, 275, 375, 376, 253, 226, 206, 48, 172, 178, 202, 276, 127, 299, 4, 342, 129, 308, 95, 203, 12, 74, 222, 67, 41, 373, 122, 163, 219, 369, 19, 237, 355, 114, 180, 318, 340, 31, 187, 9, 241]/ [210, 369, 26, 327, 326, 132, 142, 192, 179, 87, 174, 222, 241, 88, 188, 377, 139]/ [2, 2, 2, 2]/ [2, 2, 3, 3, 2, 2, 2, 3, 2, 2, 2, 2, 3, 2, 2, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1, 2, 3, 3, 1, 3, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 3, 1, 2, 3, 2]
13/ [327, 88, 132, 326]/ [201, 245, 96, 179, 47, 117, 275, 375, 376, 253, 226, 206, 48, 172, 178, 202, 276, 127, 299, 4, 342, 129, 308, 95, 203, 12, 74, 222, 67, 41, 373, 122, 163, 219, 369, 19, 237, 355, 114, 180, 318, 340, 31, 187, 9, 241]/ [210, 369, 26, 327, 326, 132, 142, 192, 179, 87, 174, 222, 241, 88, 188, 377, 139]/ [2, 2, 2, 2]/ [2, 2, 3, 3, 2, 2, 3, 3, 2, 2, 3, 2, 3, 2, 2, 2, 2, 1, 2, 3, 3, 2, 3, 2, 3, 1, 2, 3, 3, 1, 3, 2, 2, 2, 2, 2, 3, 2, 3, 2, 3, 3, 1, 2, 3, 2]
14/ [327, 88, 132, 326]/ [201, 245, 96, 179, 47, 117, 275, 375, 376, 253, 226, 206, 48, 172, 178, 202, 276, 127, 299, 4, 342, 129, 308, 95, 203, 12, 74, 222, 67, 41, 373, 122, 163, 219, 369, 19, 237, 355, 114, 180, 318, 340, 31, 187, 9, 241]/ [210, 369, 26, 327, 326, 132, 142, 192, 179, 87, 174, 222, 241, 88, 188, 377, 139]/ [2, 3, 2, 2]/ [2, 2, 3, 4, 2, 2, 3, 3, 2, 3, 3, 2, 3, 2, 2, 2, 2, 1, 2, 3, 3, 3, 3, 2, 3, 2, 2, 3, 3, 1, 3, 2, 2, 2, 3, 2, 3, 3, 3, 2, 3, 3, 2, 2, 3, 2]
15/ [327, 88, 132, 326]/ [201, 245, 96, 47, 117, 179, 275, 375, 376, 253, 226, 206, 48, 172, 178, 202, 276, 127, 299, 4, 342, 129, 308, 95, 203, 12, 74, 222, 67, 41, 373, 122, 163, 369, 19, 237, 355, 114, 180, 318, 340, 31, 187, 219, 241]/ [210, 369, 26, 327, 326, 132, 142, 192, 179, 87, 174, 222, 241, 88, 188, 377, 139]/ [2, 3, 3, 2]/ [2, 3, 3, 2, 2, 4, 3, 3, 2, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 3, 3, 3, 3, 2, 3, 2, 3, 3, 4, 2, 3, 2, 2, 3, 2, 4, 3, 3, 2, 3, 3, 2, 2, 2, 3]
