t/ f/ h/ w/ f_s/ h_s
0/ [270, 165, 274]/ [135, 245, 363, 337, 146, 310, 7, 335, 280, 178, 338, 243, 217, 160, 252, 342, 33, 295, 302, 225, 361, 18, 192, 153, 88, 32, 294, 364, 325, 134, 330, 360, 336, 193, 13, 355, 287, 6, 318, 187, 293]/ [111, 331, 107, 141, 64, 154, 16, 347, 352, 79, 235, 100, 313]/ [0, 0, 0]/ [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1/ [270, 165, 274]/ [135, 245, 363, 337, 146, 310, 7, 335, 280, 178, 338, 243, 217, 160, 252, 342, 33, 295, 302, 225, 361, 18, 192, 153, 88, 32, 294, 364, 325, 134, 330, 360, 336, 193, 13, 355, 287, 6, 318, 187, 293]/ [111, 331, 107, 141, 64, 154, 16, 347, 352, 79, 235, 100, 313]/ [0, 0, 0]/ [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2/ [270, 165, 274]/ [135, 245, 363, 337, 146, 310, 7, 335, 280, 178, 338, 243, 217, 160, 252, 342, 33, 295, 302, 225, 361, 18, 192, 153, 88, 32, 294, 364, 325, 134, 330, 360, 336, 193, 13, 355, 287, 6, 318, 187, 293]/ [111, 331, 107, 141, 64, 154, 16, 347, 352, 79, 235, 100, 313]/ [0, 0, 0]/ [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
3/ [270, 165, 274]/ [135, 245, 363, 337, 146, 310, 7, 335, 280, 178, 338, 243, 217, 160, 252, 342, 33, 295, 302, 225, 361, 18, 192, 153, 88, 32, 294, 364, 325, 134, 330, 360, 336, 193, 13, 355, 287, 6, 318, 187, 293]/ [111, 331, 107, 141, 64, 154, 16, 347, 352, 79, 235, 100, 313]/ [0, 0, 0]/ [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]
4/ [270, 165, 274]/ [135, 245, 363, 337, 146, 310, 7, 335, 280, 178, 338, 243, 217, 160, 252, 342, 33, 295, 302, 225, 361, 18, 192, 153, 88, 32, 294, 364, 325, 134, 330, 360, 336, 193, 13, 355, 287, 6, 318, 187, 293]/ [111, 331, 107, 141, 64, 154, 16, 347, 352, 79, 235, 100, 313]/ [1, 0, 0]/ [1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 2, 1, 0, 0, 0, 0, 0, 0, 1, 0]
5/ [270, 165, 274]/ [135, 245, 363, 337, 146, 310, 7, 335, 280, 178, 338, 243, 217, 160, 252, 342, 33, 295, 302, 225, 361, 18, 192, 153, 88, 32, 294, 364, 325, 134, 330, 360, 336, 193, 13, 355, 287, 6, 318, 187, 293]/ [111, 331, 107, 141, 64, 154, 16, 347, 352, 79, 235, 100, 313]/ [1, 0, 1]/ [1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 2, 1, 0, 1, 1, 1, 1, 1, 1, 1]
6/ [270, 165, 274]/ [135, 245, 363, 337, 146, 310, 7, 335, 280, 178, 338, 243, 217, 160, 252, 342, 33, 295, 302, 225, 361, 18, 192, 153, 88, 32, 294, 364, 325, 134, 330, 360, 336, 193, 13, 355, 287, 6, 318, 187, 293]/ [111, 331, 107, 141, 64, 154, 16, 347, 352, 79, 235, 100, 313]/ [1, 1, 1]/ [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]
7/ [270, 165, 274]/ [135, 245, 363, 337, 146, 310, 7, 335, 280, 178, 338, 243, 217, 160, 252, 342, 33, 295, 302, 225, 361, 18, 192, 153, 88, 32, 294, 364, 325, 134, 330, 360, 336, 193, 13, 355, 287, 6, 318, 187, 293]/ [111, 331, 107, 141, 64, 154, 16, 347, 352, 79, 235, 100, 313]/ [1, 1, 1]/ [1, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 2, 1]
8/ [270, 165, 274]/ [135, 245, 363, 337, 146, 310, 7, 335, 280, 178, 338, 243, 217, 160, 252, 342, 33, 295, 302, 225, 361, 18, 192, 153, 88, 32, 294, 364, 325, 134, 330, 360, 336, 193, 13, 355, 287, 6, 318, 187, 293]/ [111, 331, 107, 141, 64, 154, 16, 347, 352, 79, 235, 100, 313]/ [1, 1, 2]/ [1, 2, 1, 2, 2, 2, 2, 1, 2, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 1, 1, 1, 1, 2, 2, 2, 1, 1, 1, 1, 1, 1, 2, 2]
9/ [270, 165, 274]/ [135, 245, 363, 337, 146, 310, 7, 335, 280, 178, 338, 243, 217, 160, 252, 342, 33, 295, 302, 225, 361, 18, 192, 153, 88, 32, 294, 364, 325, 134, 330, 360, 336, 193, 13, 355, 287, 6, 318, 187, 293]/ [111, 331, 107, 141, 64, 154, 16, 347, 352, 79, 235, 100, 313]/ [1, 1, 2]/ [2, 2, 2, 2, 2, 2, 2, 1, 2, 1, 2, 1, 2, 1, 3, 2, 1, 1, 1, 2, 1, 2, 2, 2, 2, 2, 1, 1, 2, 2, 2, 3, 2, 2, 1, 1, 1, 2, 2, 2, 2]
