t/ f/ h/ w/ f_s/ h_s
0/ [151, 8]/ [111, 27, 363, 136, 213, 117, 317, 103, 226, 244, 21, 383, 94, 178, 347, 60, 102, 112, 329, 196, 164, 238, 171, 251, 84, 192, 242, 378, 51, 175, 181, 229, 188, 282, 23, 259, 26, 44, 176, 290, 228, 64, 254, 334, 31, 187, 62, 68]/ [1, 138, 331, 198, 36, 74, 47, 104, 317, 5, 306, 293, 91, 81, 206]/ [0, 0]/ [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1/ [151, 8]/ [111, 27, 363, 136, 213, 117, 317, 103, 226, 244, 21, 383, 94, 178, 347, 60, 102, 112, 329, 196, 164, 238, 171, 251, 84, 192, 242, 378, 51, 175, 181, 229, 188, 282, 23, 259, 26, 44, 176, 290, 228, 64, 254, 334, 31, 187, 62, 68]/ [1, 138, 331, 198, 36, 74, 47, 104, 317, 5, 306, 293, 91, 81, 206]/ [1, 0]/ [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2/ [151, 8]/ [111, 27, 363, 136, 213, 117, 317, 103, 226, 244, 21, 383, 94, 178, 347, 60, 102, 112, 329, 196, 164, 238, 171, 251, 84, 192, 242, 378, 51, 175, 181, 229, 188, 282, 23, 259, 26, 44, 176, 290, 228, 64, 254, 334, 31, 187, 62, 68]/ [1, 138, 331, 198, 36, 74, 47, 104, 317, 5, 306, 293, 91, 81, 206]/ [1, 0]/ [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
3/ [151, 8]/ [111, 27, 363, 136, 213, 117, 317, 103, 226, 244, 21, 383, 94, 178, 347, 60, 102, 112, 329, 196, 164, 238, 171, 251, 84, 192, 242, 378, 51, 175, 181, 229, 188, 282, 23, 259, 26, 44, 176, 290, 228, 64, 254, 334, 31, 187, 62, 68]/ [1, 138, 331, 198, 36, 74, 47, 104, 317, 5, 306, 293, 91, 81, 206]/ [1, 0]/ [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1]
4/ [151, 8]/ [111, 27, 363, 136, 213, 117, 317, 103, 226, 244, 21, 383, 94, 178, 347, 60, 102, 112, 329, 196, 164, 238, 171, 251, 84, 192, 242, 378, 51, 175, 181, 229, 188, 282, 23, 259, 26, 44, 176, 290, 228, 64, 254, 334, 31, 187, 62, 68]/ [1, 138, 331, 198, 36, 74, 47, 104, 317, 5, 306, 293, 91, 81, 206]/ [2, 0]/ [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1]
5/ [151, 8]/ [111, 27, 363, 136, 213, 117, 317, 103, 226, 244, 21, 383, 94, 178, 347, 60, 102, 112, 329, 196, 164, 238, 171, 251, 84, 192, 242, 378, 51, 175, 181, 229, 188, 282, 23, 259, 26, 44, 176, 290, 228, 64, 254, 334, 31, 187, 62, 68]/ [1, 138, 331, 198, 36, 74, 47, 104, 317, 5, 306, 293, 91, 81, 206]/ [2, 1]/ [1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]
6/ [151, 8]/ [111, 27, 363, 136, 213, 117, 317, 103, 226, 244, 21, 383, 94, 178, 347, 60, 102, 112, 329, 196, 164, 238, 171, 251, 84, 192, 242, 378, 51, 175, 181, 229, 188, 282, 23, 259, 26, 44, 176, 290, 228, 64, 254, 334, 31, 187, 62, 68]/ [1, 138, 331, 198, 36, 74, 47, 104, 317, 5, 306, 293, 91, 81, 206]/ [2, 1]/ [1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 0, 0, 0, 2, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
7/ [151, 8]/ [111, 27, 363, 136, 213, 117, 317, 103, 226, 244, 21, 383, 94, 178, 347, 60, 102, 112, 329, 196, 164, 238, 171, 251, 84, 192, 242, 378, 51, 175, 181, 229, 188, 282, 23, 259, 26, 44, 176, 290, 228, 64, 254, 334, 31, 187, 62, 68]/ [1, 138, 331, 198, 36, 74, 47, 104, 317, 5, 306, 293, 91, 81, 206]/ [3, 1]/ [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
8/ [151, 8]/ [111, 27, 363, 136, 213, 117, 317, 103, 226, 244, 21, 383, 94, 178, 347, 60, 102, 112, 329, 196, 164, 238, 171, 251, 84, 192, 242, 378, 51, 175, 181, 229, 188, 282, 23, 259, 26, 44, 176, 290, 228, 64, 254, 334, 31, 187, 62, 68]/ [1, 138, 331, 198, 36, 74, 47, 104, 317, 5, 306, 293, 91, 81, 206]/ [3, 1]/ [1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 2, 2, 2, 1, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1]
9/ [151, 8]/ [111, 27, 363, 136, 213, 117, 317, 103, 226, 244, 21, 383, 94, 178, 347, 60, 102, 112, 329, 196, 164, 238, 171, 251, 84, 192, 242, 378, 51, 175, 181, 229, 188, 282, 23, 259, 26, 44, 176, 290, 228, 64, 254, 334, 31, 187, 62, 68]/ [1, 138, 331, 198, 36, 74, 47, 104, 317, 151, 5, 306, 293, 91, 81, 206]/ [3, 2]/ [1, 1, 1, 1, 1, 2, 1, 1, 2, 2, 2, 1, 2, 1, 2, 2, 1, 2, 2, 2, 3, 2, 2, 2, 1, 1, 1, 2, 2, 2, 1, 2, 1, 1, 1, 2, 2, 2, 1, 2, 2, 2, 1, 1, 1, 1, 1, 1]
