t/ f/ h/ w/ f_s/ h_s
0/ [235, 287, 35, 110]/ [111, 35, 245, 337, 82, 72, 146, 65, 117, 265, 275, 140, 10, 306, 69, 110, 206, 244, 270, 57, 257, 46, 374, 127, 11, 185, 353, 305, 379, 112, 182, 95, 251, 286, 181, 218, 282, 197, 71, 211, 301, 359, 170, 26, 224, 85, 274, 31, 358]/ [157, 227, 56, 21, 134, 106, 256, 332, 8, 179, 375, 180, 319, 253, 377, 152, 130, 78, 322]/ [0, 0, 0, 0]/ [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1/ [235, 287, 35, 110]/ [111, 35, 245, 337, 82, 72, 146, 65, 117, 265, 275, 140, 10, 306, 69, 110, 206, 244, 270, 57, 257, 46, 374, 127, 11, 185, 353, 305, 379, 112, 182, 95, 251, 286, 181, 218, 282, 197, 71, 211, 301, 359, 170, 26, 224, 85, 274, 31, 358]/ [157, 227, 56, 21, 134, 106, 256, 332, 8, 179, 375, 180, 319, 253, 377, 152, 130, 78, 322]/ [0, 0, 0, 1]/ [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2/ [235, 287, 35, 110]/ [111, 35, 245, 337, 82, 72, 146, 65, 117, 265, 275, 140, 10, 306, 69, 110, 206, 244, 270, 57, 257, 46, 374, 127, 11, 185, 353, 305, 379, 112, 182, 95, 251, 286, 181, 218, 282, 197, 71, 211, 301, 359, 170, 26, 224, 85, 274, 31, 358]/ [157, 227, 56, 21, 134, 106, 256, 332, 8, 179, 375, 180, 319, 253, 377, 152, 130, 78, 322]/ [0, 0, 1, 1]/ [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
3/ [235, 287, 35, 110]/ [111, 35, 245, 337, 82, 72, 146, 65, 117, 265, 275, 140, 10, 306, 69, 110, 206, 244, 270, 57, 257, 46, 374, 127, 11, 185, 353, 305, 379, 112, 182, 95, 251, 286, 181, 218, 282, 197, 71, 211, 301, 359, 170, 26, 224, 85, 274, 31, 358]/ [157, 227, 56, 21, 134, 106, 256, 332, 8, 179, 375, 180, 319, 253, 377, 152, 130, 78, 322]/ [0, 0, 1, 1]/ [0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]
4/ [235, 287, 35, 110]/ [111, 35, 245, 337, 82, 72, 146, 65, 117, 265, 275, 140, 10, 306, 69, 110, 206, 244, 270, 57, 257, 46, 374, 127, 11, 185, 353, 305, 379, 112, 182, 95, 251, 286, 181, 218, 282, 197, 71, 211, 301, 359, 170, 26, 224, 85, 274, 31, 358]/ [157, 227, 56, 21, 134, 106, 256, 332, 8, 179, 375, 180, 319, 253, 377, 152, 130, 78, 322]/ [0, 1, 1, 1]/ [0, 1, 0, 2, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1]
5/ [235, 287, 35, 110]/ [111, 35, 245, 337, 82, 72, 146, 65, 117, 265, 275, 140, 10, 306, 69, 110, 206, 244, 270, 57, 257, 46, 374, 127, 11, 185, 353, 305, 379, 112, 182, 95, 251, 286, 181, 218, 282, 197, 71, 211, 301, 359, 170, 26, 224, 85, 274, 31, 358]/ [157, 227, 56, 21, 134, 106, 256, 332, 8, 179, 375, 180, 319, 253, 377, 152, 130, 78, 322]/ [1, 1, 1, 1]/ [1, 1, 0, 2, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1]
6/ [235, 287, 35, 110]/ [111, 35, 245, 337, 82, 72, 146, 65, 117, 265, 275, 140, 10, 306, 69, 110, 206, 244, 270, 57, 257, 46, 374, 127, 11, 185, 353, 305, 379, 112, 182, 95, 251, 286, 181, 218, 282, 197, 71, 211, 301, 359, 170, 26, 224, 85, 274, 31, 358]/ [157, 227, 56, 21, 134, 106, 256, 332, 8, 179, 375, 180, 319, 253, 377, 152, 130, 78, 322]/ [1, 1, 1, 2]/ [1, 1, 1, 2, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 2, 2, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 2, 0, 1, 0, 1, 1, 1, 1]
7/ [235, 287, 35, 110]/ [111, 35, 245, 337, 82, 72, 146, 65, 117, 265, 275, 140, 10, 306, 69, 110, 206, 244, 270, 57, 257, 46, 374, 127, 11, 185, 353, 305, 379, 112, 182, 95, 251, 286, 181, 218, 282, 197, 71, 211, 301, 359, 170, 26, 224, 85, 274, 31, 358]/ [157, 227, 56, 21, 134, 106, 256, 332, 8, 179, 375, 180, 319, 253, 377, 152, 130, 78, 322]/ [1, 1, 2, 2]/ [1, 1, 1, 3, 1, 2, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2]
8/ [235, 287, 35, 110]/ [111, 35, 245, 337, 82, 72, 146, 65, 117, 265, 275, 140, 10, 306, 69, 110, 206, 244, 270, 57, 257, 46, 374, 127, 11, 185, 353, 305, 379, 112, 182, 95, 251, 286, 181, 218, 282, 197, 71, 211, 301, 359, 170, 26, 224, 85, 274, 31, 358]/ [227, 256, 179, 375, 235, 253, 110, 21, 106, 332, 152, 56, 319, 130, 8, 78, 157, 134, 180, 377, 322]/ [1, 1, 2, 2]/ [1, 2, 1, 3, 1, 2, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 2, 1, 2, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 2, 2, 2, 1, 1, 1, 1, 1, 1, 2]
9/ [235, 287, 35, 110]/ [111, 35, 245, 337, 82, 72, 146, 65, 117, 265, 275, 140, 10, 306, 69, 110, 206, 244, 270, 57, 257, 46, 374, 127, 11, 185, 353, 305, 379, 112, 182, 95, 251, 286, 181, 218, 282, 197, 71, 211, 301, 359, 170, 26, 224, 85, 274, 31, 358]/ [227, 35, 256, 179, 375, 235, 253, 110, 21, 106, 332, 152, 56, 319, 130, 8, 78, 157, 134, 180, 377, 322]/ [1, 2, 2, 2]/ [1, 2, 1, 4, 1, 2, 1, 2, 2, 1, 1, 2, 1, 2, 1, 2, 1, 2, 2, 2, 2, 2, 1, 2, 3, 2, 1, 2, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 2, 2, 3, 1, 1, 1, 2, 1, 1, 3]
