t/ f/ h/ w/ f_s/ h_s
0/ [383]/ [35, 191, 20, 58, 82, 198, 275, 86, 194, 341, 90, 350, 83, 57, 199, 116, 266, 17, 195, 353, 252, 262, 370, 91, 189, 329, 356, 382, 251, 277, 84, 142, 242, 352, 378, 115, 263, 32, 78, 122, 23, 163, 315, 224, 200, 13, 75, 145, 311, 355, 154, 114, 264, 372, 340, 187, 219, 241]/ [368, 169, 35, 289, 310, 117, 249, 124, 186, 306, 371, 52, 199, 309, 172, 132, 248, 266, 374, 141, 217, 285, 152, 112, 324, 225, 333, 255, 373, 273, 282, 369, 360, 97, 75, 237, 228, 40, 125, 307]/ [0]/ [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1/ [383]/ [35, 191, 20, 58, 82, 198, 275, 86, 194, 341, 90, 350, 83, 57, 199, 116, 266, 17, 195, 353, 252, 262, 370, 91, 189, 329, 356, 382, 251, 277, 84, 142, 242, 352, 378, 115, 263, 32, 78, 122, 23, 163, 315, 224, 200, 13, 75, 145, 311, 355, 154, 114, 264, 372, 340, 187, 219, 241]/ [368, 169, 35, 289, 310, 117, 249, 124, 186, 306, 371, 52, 199, 309, 172, 132, 248, 266, 374, 141, 217, 285, 152, 112, 324, 225, 333, 255, 373, 273, 282, 369, 360, 97, 75, 237, 228, 40, 125, 307]/ [0]/ [0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2/ [383]/ [35, 191, 20, 58, 82, 198, 275, 86, 194, 341, 90, 350, 83, 57, 199, 116, 266, 17, 195, 353, 252, 262, 370, 91, 189, 329, 356, 382, 251, 277, 84, 142, 242, 352, 378, 115, 263, 32, 78, 122, 23, 163, 315, 224, 200, 13, 75, 145, 311, 355, 154, 114, 264, 372, 340, 187, 219, 241]/ [368, 169, 35, 289, 310, 117, 249, 124, 186, 306, 371, 52, 199, 309, 172, 132, 248, 266, 374, 141, 217, 285, 152, 112, 324, 225, 333, 255, 373, 273, 282, 369, 360, 97, 75, 237, 228, 40, 125, 307]/ [0]/ [0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]
3/ [383]/ [35, 191, 20, 58, 82, 198, 275, 86, 194, 341, 90, 350, 83, 57, 199, 116, 266, 17, 195, 353, 252, 262, 370, 91, 189, 329, 356, 382, 251, 277, 84, 142, 242, 352, 378, 115, 263, 32, 78, 122, 23, 163, 315, 224, 200, 13, 75, 145, 311, 355, 154, 114, 264, 372, 340, 187, 219, 241]/ [368, 169, 35, 289, 310, 117, 249, 124, 186, 306, 371, 52, 199, 309, 172, 132, 248, 266, 374, 141, 217, 285, 152, 112, 324, 225, 333, 255, 373, 273, 282, 369, 360, 97, 75, 237, 228, 40, 125, 307]/ [0]/ [0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]
4/ [383]/ [35, 191, 20, 58, 82, 198, 275, 86, 194, 341, 90, 350, 83, 57, 199, 116, 266, 17, 195, 353, 252, 262, 370, 91, 189, 329, 356, 382, 251, 277, 84, 142, 242, 352, 378, 115, 263, 32, 78, 122, 23, 163, 315, 224, 200, 13, 75, 145, 311, 355, 154, 114, 264, 372, 340, 187, 219, 241]/ [368, 169, 35, 289, 310, 117, 249, 124, 186, 306, 371, 52, 199, 309, 172, 132, 248, 266, 374, 141, 217, 285, 152, 112, 324, 225, 333, 255, 373, 273, 282, 369, 360, 97, 75, 237, 228, 40, 125, 307]/ [0]/ [0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0]
5/ [383]/ [35, 191, 20, 58, 82, 198, 275, 86, 194, 341, 90, 350, 83, 57, 199, 116, 266, 17, 195, 353, 252, 262, 370, 91, 189, 329, 356, 382, 251, 277, 84, 142, 242, 352, 378, 115, 263, 32, 78, 122, 23, 163, 315, 224, 200, 13, 75, 145, 311, 355, 154, 114, 264, 372, 340, 187, 219, 241]/ [368, 169, 35, 289, 310, 117, 249, 124, 186, 306, 371, 52, 199, 309, 172, 132, 248, 266, 374, 141, 217, 285, 152, 112, 324, 225, 333, 255, 373, 273, 282, 369, 360, 97, 75, 237, 228, 40, 125, 307]/ [1]/ [0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 2, 1, 1, 1, 0, 1, 0, 2, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1]
6/ [383]/ [35, 191, 20, 58, 82, 198, 275, 86, 194, 341, 90, 350, 83, 57, 199, 116, 266, 17, 195, 353, 252, 262, 370, 91, 189, 329, 356, 382, 251, 277, 84, 142, 242, 352, 378, 115, 263, 32, 78, 122, 23, 163, 315, 224, 200, 13, 75, 145, 311, 355, 154, 114, 264, 372, 340, 187, 219, 241]/ [368, 169, 35, 289, 310, 117, 249, 124, 186, 306, 371, 52, 199, 309, 172, 132, 248, 266, 374, 141, 217, 285, 152, 112, 324, 225, 333, 255, 373, 273, 282, 369, 360, 97, 75, 237, 228, 40, 125, 307]/ [1]/ [0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 0, 1, 2, 2, 1, 0, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 0, 1, 1, 1, 1, 1, 1, 2, 1, 1]
7/ [383]/ [35, 191, 20, 58, 82, 198, 275, 86, 194, 341, 90, 350, 83, 57, 199, 116, 266, 17, 195, 353, 252, 262, 370, 91, 189, 329, 356, 382, 251, 277, 84, 142, 242, 352, 378, 115, 263, 32, 78, 122, 23, 163, 315, 224, 200, 13, 75, 145, 311, 355, 154, 114, 264, 372, 340, 187, 219, 241]/ [368, 169, 35, 289, 310, 117, 249, 124, 186, 306, 371, 52, 199, 309, 172, 132, 248, 266, 374, 141, 217, 285, 152, 112, 324, 225, 333, 255, 373, 273, 282, 369, 360, 97, 75, 237, 228, 40, 125, 307]/ [1]/ [1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1]
8/ [383]/ [35, 191, 20, 58, 82, 198, 275, 86, 194, 341, 90, 350, 83, 57, 199, 116, 266, 17, 195, 353, 252, 262, 370, 91, 189, 329, 356, 382, 251, 277, 84, 142, 242, 352, 378, 115, 263, 32, 78, 122, 23, 163, 315, 224, 200, 13, 75, 145, 311, 355, 154, 114, 264, 372, 340, 187, 219, 241]/ [368, 169, 35, 289, 310, 117, 249, 124, 186, 306, 371, 52, 199, 309, 172, 132, 248, 266, 374, 141, 217, 285, 152, 112, 324, 225, 333, 255, 373, 273, 282, 369, 360, 97, 75, 237, 228, 40, 125, 307]/ [1]/ [1, 2, 1, 2, 2, 1, 1, 2, 1, 1, 2, 2, 1, 1, 2, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 1, 1, 3, 1, 1, 1, 1, 2, 2, 2, 1, 2, 3, 2, 3, 2, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 1]
9/ [383]/ [35, 191, 20, 58, 82, 198, 275, 86, 194, 341, 90, 350, 83, 57, 199, 116, 266, 17, 195, 353, 252, 262, 370, 91, 189, 329, 356, 382, 251, 277, 84, 142, 242, 352, 378, 115, 263, 32, 78, 122, 23, 163, 315, 224, 200, 13, 75, 145, 311, 355, 154, 114, 264, 372, 340, 187, 219, 241]/ [368, 169, 35, 289, 310, 117, 249, 124, 186, 306, 371, 52, 199, 309, 172, 132, 248, 266, 374, 141, 217, 285, 152, 112, 324, 225, 333, 255, 373, 273, 282, 369, 360, 97, 75, 237, 228, 40, 125, 307]/ [2]/ [1, 2, 1, 2, 3, 2, 1, 2, 2, 1, 2, 2, 1, 2, 2, 1, 2, 1, 1, 2, 2, 2, 2, 2, 1, 2, 2, 3, 1, 2, 1, 1, 2, 2, 2, 1, 2, 3, 2, 3, 2, 2, 2, 2, 2, 1, 2, 1, 2, 1, 2, 1, 1, 2, 1, 2, 2, 2]
