t/ f/ h/ w/ f_s/ h_s
0/ [344, 94, 269, 173]/ [191, 245, 331, 363, 231, 117, 183, 261, 313, 110, 323, 316, 243, 234, 214, 182, 342, 164, 70, 324, 225, 133, 291, 184, 298, 181, 263, 148, 71, 157, 232, 325, 170, 92, 26, 118, 104, 64, 154, 264, 162, 158]/ [236, 310, 375, 113, 116, 87, 141, 77, 243, 305, 210, 302, 25, 203, 126, 184, 319, 233, 92, 75, 6]/ [0, 0, 0, 0]/ [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1/ [344, 94, 269, 173]/ [191, 245, 331, 363, 231, 117, 183, 261, 313, 110, 323, 316, 243, 234, 214, 182, 342, 164, 70, 324, 225, 133, 291, 184, 298, 181, 263, 148, 71, 157, 232, 325, 170, 92, 26, 118, 104, 64, 154, 264, 162, 158]/ [236, 310, 375, 113, 116, 87, 141, 77, 243, 305, 210, 302, 25, 203, 126, 184, 319, 233, 92, 75, 6]/ [0, 0, 0, 0]/ [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2/ [344, 94, 269, 173]/ [191, 245, 331, 363, 231, 117, 183, 261, 313, 110, 323, 316, 243, 234, 214, 182, 342, 164, 70, 324, 225, 133, 291, 184, 298, 181, 263, 148, 71, 157, 232, 325, 170, 92, 26, 118, 104, 64, 154, 264, 162, 158]/ [236, 310, 375, 113, 116, 87, 141, 77, 243, 305, 210, 302, 25, 203, 126, 184, 319, 233, 92, 75, 6]/ [0, 0, 0, 0]/ [0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]
3/ [344, 94, 269, 173]/ [191, 245, 331, 363, 231, 117, 183, 261, 313, 110, 323, 316, 243, 234, 214, 182, 342, 164, 70, 324, 225, 133, 291, 184, 298, 181, 263, 148, 71, 157, 232, 325, 170, 92, 26, 118, 104, 64, 154, 264, 162, 158]/ [236, 310, 375, 113, 116, 87, 141, 77, 243, 305, 210, 302, 25, 203, 126, 184, 319, 233, 92, 75, 6]/ [0, 0, 0, 0]/ [0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1]
4/ [344, 94, 269, 173]/ [191, 245, 331, 363, 231, 117, 183, 261, 313, 110, 323, 316, 243, 234, 214, 182, 342, 164, 70, 324, 225, 133, 291, 184, 298, 181, 263, 148, 71, 157, 232, 325, 170, 92, 26, 118, 104, 64, 154, 264, 162, 158]/ [236, 310, 375, 113, 116, 87, 141, 77, 243, 305, 210, 302, 25, 203, 126, 184, 319, 233, 92, 75, 6]/ [0, 0, 1, 1]/ [1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1]
5/ [344, 94, 269, 173]/ [191, 245, 331, 363, 231, 117, 183, 261, 313, 110, 323, 316, 243, 234, 214, 182, 342, 164, 70, 324, 225, 133, 291, 184, 298, 181, 263, 148, 71, 157, 232, 325, 170, 92, 26, 118, 104, 64, 154, 264, 162, 158]/ [236, 310, 375, 113, 116, 87, 141, 77, 243, 305, 210, 302, 25, 203, 126, 184, 319, 233, 92, 75, 6]/ [1, 0, 1, 1]/ [1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1]
6/ [344, 94, 269, 173]/ [191, 245, 331, 363, 231, 117, 183, 261, 313, 110, 323, 316, 243, 234, 214, 182, 342, 164, 70, 324, 225, 133, 291, 184, 298, 181, 263, 148, 71, 157, 232, 325, 170, 92, 26, 118, 104, 64, 154, 264, 162, 158]/ [236, 310, 375, 113, 116, 87, 141, 77, 243, 305, 210, 302, 25, 203, 126, 184, 319, 233, 92, 75, 6]/ [1, 1, 1, 1]/ [2, 0, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 2, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 2]
7/ [344, 94, 269, 173]/ [191, 245, 331, 363, 231, 117, 183, 261, 313, 110, 323, 316, 243, 234, 214, 182, 342, 164, 70, 324, 225, 133, 291, 184, 298, 181, 263, 148, 71, 157, 232, 325, 170, 92, 26, 118, 104, 64, 154, 264, 162, 158]/ [236, 310, 375, 113, 116, 87, 141, 77, 243, 305, 210, 302, 25, 203, 126, 184, 319, 233, 92, 75, 6]/ [1, 1, 1, 1]/ [2, 0, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 0, 1, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 0, 2, 1, 2]
8/ [344, 94, 269, 173]/ [191, 245, 331, 363, 231, 117, 183, 261, 313, 110, 323, 316, 243, 234, 214, 182, 342, 164, 70, 324, 225, 133, 291, 184, 298, 181, 263, 148, 71, 157, 232, 325, 170, 92, 26, 118, 104, 64, 154, 264, 162, 158]/ [236, 310, 375, 113, 94, 116, 87, 141, 77, 243, 305, 210, 302, 25, 203, 126, 184, 319, 233, 92, 75, 6]/ [1, 1, 1, 1]/ [2, 1, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 2, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 1, 1, 2, 1, 2, 1, 2, 1, 1, 2, 1, 2]
9/ [344, 94, 269, 173]/ [191, 245, 331, 363, 231, 117, 183, 261, 313, 110, 323, 316, 243, 234, 214, 182, 342, 164, 70, 324, 225, 133, 291, 184, 298, 181, 263, 148, 71, 157, 232, 325, 170, 92, 26, 118, 104, 64, 154, 264, 162, 158]/ [269, 236, 310, 173, 375, 113, 94, 116, 87, 141, 77, 243, 305, 210, 302, 25, 203, 126, 184, 344, 319, 233, 92, 75, 6]/ [1, 1, 1, 2]/ [2, 1, 1, 2, 2, 2, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 2, 2, 2, 2, 2, 1, 1, 2, 1, 2, 1, 2, 1, 1, 2, 1, 2]
