t/ f/ h/ w/ f_s/ h_s
0/ [212, 85]/ [227, 166, 146, 310, 107, 155, 117, 179, 335, 375, 292, 69, 316, 151, 160, 91, 238, 356, 258, 308, 324, 382, 378, 229, 115, 181, 319, 63, 211, 101, 315, 26, 336, 167, 154, 131, 187, 219, 283, 241, 158]/ [236, 354, 326, 310, 65, 375, 306, 113, 244, 21, 199, 116, 87, 37, 77, 127, 141, 243, 305, 247, 210, 302, 25, 119, 203, 126, 184, 5, 319, 282, 233, 92, 250, 85, 75, 6, 264, 340, 307, 68]/ [0, 0]/ [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1/ [212, 85]/ [227, 166, 146, 310, 107, 155, 117, 179, 335, 375, 292, 69, 316, 151, 160, 91, 238, 356, 258, 308, 324, 382, 378, 229, 115, 181, 319, 63, 211, 101, 315, 26, 336, 167, 154, 131, 187, 219, 283, 241, 158]/ [236, 354, 326, 310, 65, 375, 306, 113, 244, 21, 199, 116, 87, 37, 77, 127, 141, 243, 305, 247, 210, 302, 25, 119, 203, 126, 184, 5, 319, 282, 233, 92, 250, 85, 75, 6, 264, 340, 307, 68]/ [0, 0]/ [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2/ [212, 85]/ [227, 166, 146, 310, 107, 155, 117, 179, 335, 375, 292, 69, 316, 151, 160, 91, 238, 356, 258, 308, 324, 382, 378, 229, 115, 181, 319, 63, 211, 101, 315, 26, 336, 167, 154, 131, 187, 219, 283, 241, 158]/ [236, 354, 326, 310, 65, 375, 306, 113, 244, 21, 199, 116, 87, 37, 77, 127, 141, 243, 305, 247, 210, 302, 25, 119, 203, 126, 184, 5, 319, 282, 233, 92, 250, 85, 75, 6, 264, 340, 307, 68]/ [0, 0]/ [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
3/ [212, 85]/ [227, 166, 146, 310, 107, 155, 117, 179, 335, 375, 292, 69, 316, 151, 160, 91, 238, 356, 258, 308, 324, 382, 378, 229, 115, 181, 319, 63, 211, 101, 315, 26, 336, 167, 154, 131, 187, 219, 283, 241, 158]/ [236, 354, 326, 310, 65, 375, 306, 113, 244, 21, 199, 116, 87, 37, 77, 127, 141, 243, 305, 247, 210, 302, 25, 119, 203, 126, 184, 5, 319, 282, 233, 92, 250, 85, 75, 6, 264, 340, 307, 68]/ [0, 1]/ [0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
4/ [212, 85]/ [227, 166, 146, 310, 107, 155, 117, 179, 335, 375, 292, 69, 316, 151, 160, 91, 238, 356, 258, 308, 324, 382, 378, 229, 115, 181, 319, 63, 211, 101, 315, 26, 336, 167, 154, 131, 187, 219, 283, 241, 158]/ [236, 354, 326, 310, 65, 375, 306, 113, 244, 21, 199, 116, 87, 37, 77, 127, 141, 243, 305, 247, 210, 302, 25, 119, 203, 126, 184, 5, 319, 282, 233, 92, 250, 85, 75, 6, 264, 340, 307, 68]/ [0, 1]/ [0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0]
5/ [212, 85]/ [227, 166, 146, 310, 107, 155, 117, 179, 335, 375, 292, 69, 316, 151, 160, 91, 238, 356, 258, 308, 324, 382, 378, 229, 115, 181, 319, 63, 211, 101, 315, 26, 336, 167, 154, 131, 187, 219, 283, 241, 158]/ [236, 354, 326, 310, 65, 375, 306, 113, 244, 21, 199, 116, 87, 37, 77, 127, 141, 243, 305, 247, 210, 302, 25, 119, 203, 126, 184, 5, 319, 282, 233, 92, 250, 85, 75, 6, 264, 340, 307, 68]/ [1, 1]/ [0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0]
6/ [212, 85]/ [227, 166, 146, 310, 107, 155, 117, 179, 335, 375, 292, 69, 316, 151, 160, 91, 238, 356, 258, 308, 324, 382, 378, 229, 115, 181, 319, 63, 211, 101, 315, 26, 336, 167, 154, 131, 187, 219, 283, 241, 158]/ [236, 354, 326, 310, 65, 375, 306, 113, 244, 21, 199, 116, 87, 37, 77, 127, 141, 243, 305, 247, 210, 302, 25, 119, 203, 126, 184, 5, 319, 282, 233, 92, 250, 85, 75, 6, 264, 340, 307, 68]/ [1, 1]/ [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 0, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 1, 2, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1]
7/ [212, 85]/ [227, 166, 146, 310, 107, 155, 117, 179, 335, 375, 292, 69, 316, 151, 160, 91, 238, 356, 258, 308, 324, 382, 378, 229, 115, 181, 319, 63, 211, 101, 315, 26, 336, 167, 154, 131, 187, 219, 283, 241, 158]/ [236, 354, 326, 310, 65, 375, 306, 113, 244, 21, 199, 116, 87, 37, 77, 127, 141, 243, 305, 247, 210, 302, 25, 119, 203, 126, 184, 5, 319, 282, 233, 92, 250, 85, 75, 6, 212, 264, 340, 307, 68]/ [1, 1]/ [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 2, 1, 1, 1, 1, 1, 2, 2, 2, 1, 2, 1, 1, 1, 2, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1]
8/ [212, 85]/ [227, 166, 146, 310, 107, 155, 117, 179, 335, 375, 292, 69, 316, 151, 160, 91, 238, 356, 258, 308, 324, 382, 378, 229, 115, 181, 319, 63, 211, 101, 315, 26, 336, 167, 154, 131, 187, 219, 283, 241, 158]/ [236, 354, 326, 310, 65, 375, 306, 113, 244, 21, 199, 116, 87, 37, 77, 127, 141, 243, 305, 247, 210, 302, 25, 119, 203, 126, 184, 5, 319, 282, 233, 92, 250, 85, 75, 6, 212, 264, 340, 307, 68]/ [1, 2]/ [1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 2, 2, 1, 2, 2, 1, 1, 1, 1, 1, 2, 2, 2, 1, 2, 1, 1, 1, 2, 2, 2, 1, 2, 1, 1, 1, 1, 1, 2, 1]
9/ [212, 85]/ [227, 166, 146, 310, 107, 155, 117, 179, 335, 375, 292, 69, 316, 151, 160, 91, 238, 356, 258, 308, 324, 382, 378, 229, 115, 181, 319, 63, 211, 101, 315, 26, 336, 167, 154, 131, 187, 219, 283, 241, 158]/ [236, 354, 326, 310, 65, 375, 306, 113, 244, 21, 199, 116, 87, 37, 77, 127, 141, 243, 305, 247, 210, 302, 25, 119, 203, 126, 184, 5, 319, 282, 233, 92, 250, 85, 75, 6, 212, 264, 340, 307, 68]/ [2, 2]/ [1, 2, 1, 1, 2, 2, 2, 1, 1, 1, 1, 2, 2, 1, 3, 2, 1, 1, 1, 1, 1, 2, 2, 2, 1, 2, 1, 1, 1, 2, 2, 2, 1, 2, 1, 1, 2, 1, 1, 2, 1]
10/ [212, 85]/ [227, 166, 146, 310, 107, 155, 117, 179, 335, 375, 292, 69, 316, 151, 160, 91, 238, 356, 258, 308, 324, 382, 378, 229, 115, 181, 319, 63, 211, 101, 315, 26, 336, 167, 154, 131, 187, 219, 283, 241, 158]/ [236, 354, 326, 310, 65, 375, 306, 113, 244, 21, 199, 116, 87, 37, 77, 127, 141, 243, 305, 247, 210, 302, 25, 119, 203, 126, 184, 5, 319, 282, 233, 92, 250, 85, 75, 6, 212, 264, 340, 307, 68]/ [2, 2]/ [2, 2, 1, 2, 2, 2, 2, 1, 2, 2, 2, 2, 3, 1, 3, 2, 2, 1, 1, 1, 2, 2, 2, 3, 2, 3, 2, 1, 1, 3, 3, 2, 1, 2, 2, 1, 2, 1, 1, 2, 2]
11/ [212, 85]/ [227, 166, 146, 310, 107, 155, 117, 179, 335, 375, 292, 69, 316, 151, 160, 91, 238, 356, 258, 308, 324, 382, 378, 229, 115, 181, 319, 63, 211, 101, 315, 26, 336, 167, 154, 131, 187, 219, 283, 241, 158]/ [236, 354, 326, 310, 65, 375, 306, 113, 244, 21, 199, 116, 87, 37, 77, 127, 141, 243, 305, 247, 210, 302, 25, 119, 203, 126, 184, 5, 319, 282, 233, 92, 250, 85, 75, 6, 212, 264, 340, 307, 68]/ [2, 2]/ [2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 1, 3, 3, 2, 1, 1, 2, 2, 3, 2, 3, 2, 3, 2, 2, 1, 3, 3, 2, 1, 3, 2, 1, 2, 1, 2, 2, 2]
12/ [212, 85]/ [227, 166, 146, 310, 107, 155, 117, 179, 335, 375, 292, 69, 316, 151, 160, 91, 238, 356, 258, 308, 324, 382, 378, 229, 115, 181, 319, 63, 211, 101, 315, 26, 336, 167, 154, 131, 187, 219, 283, 241, 158]/ [236, 354, 326, 310, 65, 375, 306, 113, 244, 21, 199, 116, 87, 37, 77, 127, 141, 243, 305, 247, 210, 302, 25, 119, 203, 126, 184, 5, 319, 282, 233, 92, 250, 85, 75, 6, 212, 264, 340, 307, 68]/ [2, 2]/ [2, 2, 2, 2, 2, 3, 2, 2, 2, 3, 2, 3, 3, 2, 3, 3, 2, 2, 2, 2, 2, 3, 3, 3, 2, 3, 2, 2, 2, 3, 3, 2, 1, 3, 3, 2, 2, 2, 2, 3, 2]
13/ [212, 85]/ [227, 166, 146, 310, 107, 155, 117, 179, 335, 375, 292, 69, 316, 151, 160, 91, 238, 356, 258, 308, 324, 382, 378, 229, 115, 181, 319, 63, 211, 101, 315, 26, 336, 167, 154, 131, 187, 219, 283, 241, 158]/ [236, 354, 326, 310, 65, 375, 306, 113, 244, 21, 199, 116, 87, 37, 77, 127, 141, 243, 305, 247, 210, 302, 25, 119, 203, 126, 184, 5, 319, 282, 233, 92, 250, 85, 75, 6, 212, 264, 340, 307, 68]/ [2, 3]/ [2, 2, 2, 2, 2, 3, 2, 2, 2, 3, 2, 3, 3, 2, 3, 3, 3, 2, 2, 2, 2, 3, 3, 3, 2, 3, 2, 3, 2, 3, 3, 3, 2, 3, 3, 2, 2, 2, 2, 3, 2]
14/ [212, 85]/ [227, 166, 146, 310, 107, 155, 117, 179, 335, 375, 292, 69, 316, 151, 160, 91, 238, 356, 258, 308, 324, 382, 378, 229, 115, 181, 319, 63, 211, 101, 315, 26, 336, 167, 154, 131, 187, 219, 283, 241, 158]/ [236, 354, 326, 310, 65, 375, 306, 113, 244, 21, 199, 116, 87, 37, 77, 127, 141, 243, 305, 247, 210, 302, 25, 119, 203, 126, 184, 5, 319, 282, 233, 92, 250, 85, 75, 6, 212, 264, 340, 307, 68]/ [2, 3]/ [2, 2, 2, 2, 3, 3, 3, 2, 2, 3, 3, 3, 3, 2, 3, 3, 3, 2, 2, 2, 3, 3, 3, 3, 3, 4, 2, 3, 2, 3, 4, 3, 2, 3, 3, 2, 2, 2, 3, 4, 3]
15/ [244, 212, 85]/ [227, 166, 146, 310, 107, 155, 117, 179, 335, 375, 292, 69, 316, 151, 160, 91, 238, 356, 258, 308, 324, 382, 378, 229, 115, 181, 319, 63, 211, 101, 315, 26, 336, 167, 154, 131, 187, 219, 283, 241, 158]/ [236, 354, 326, 310, 65, 375, 306, 113, 244, 21, 199, 116, 87, 37, 77, 127, 141, 243, 305, 247, 210, 302, 25, 119, 203, 126, 184, 5, 319, 282, 233, 92, 250, 85, 75, 6, 212, 264, 340, 307, 68]/ [0, 2, 3]/ [3, 3, 3, 2, 3, 4, 3, 2, 2, 3, 3, 3, 4, 2, 3, 4, 3, 2, 2, 2, 3, 4, 3, 4, 3, 4, 2, 4, 2, 4, 4, 3, 2, 4, 3, 3, 2, 3, 3, 4, 3]
