t/ f/ h/ w/ f_s/ h_s
0/ [212, 135, 136, 187]/ [314, 296, 155, 38, 150, 323, 244, 21, 83, 73, 147, 374, 338, 379, 247, 138, 45, 119, 177, 291, 184, 298, 5, 67, 204, 246, 364, 163, 170, 85, 59, 97, 50, 154, 114, 180, 39, 9, 283, 241, 322]/ [120, 98, 238, 134, 168, 336, 383, 266, 338, 64, 154, 16, 197, 217, 102, 160, 112, 253, 218, 139]/ [0, 0, 0, 0]/ [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1/ [212, 135, 136, 187]/ [314, 296, 155, 38, 150, 323, 244, 21, 83, 73, 147, 374, 338, 379, 247, 138, 45, 119, 177, 291, 184, 298, 5, 67, 204, 246, 364, 163, 170, 85, 59, 97, 50, 154, 114, 180, 39, 9, 283, 241, 322]/ [120, 98, 238, 134, 168, 336, 383, 266, 338, 64, 154, 16, 197, 217, 102, 160, 112, 253, 218, 139]/ [0, 0, 0, 0]/ [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2/ [212, 135, 136, 187]/ [314, 296, 155, 38, 150, 323, 244, 21, 83, 73, 147, 374, 338, 379, 247, 138, 45, 119, 177, 291, 184, 298, 5, 67, 204, 246, 364, 163, 170, 85, 59, 97, 50, 154, 114, 180, 39, 9, 283, 241, 322]/ [120, 98, 238, 134, 168, 336, 383, 266, 338, 64, 154, 16, 197, 217, 102, 160, 112, 253, 218, 139]/ [0, 0, 0, 0]/ [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
3/ [212, 135, 136, 187]/ [314, 296, 155, 38, 150, 323, 244, 21, 83, 73, 147, 374, 338, 379, 247, 138, 45, 119, 177, 291, 184, 298, 5, 67, 204, 246, 364, 163, 170, 85, 59, 97, 50, 154, 114, 180, 39, 9, 283, 241, 322]/ [120, 98, 238, 134, 168, 336, 383, 266, 338, 64, 154, 16, 197, 217, 102, 160, 112, 253, 218, 139]/ [0, 0, 0, 0]/ [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0]
4/ [212, 135, 136, 187]/ [314, 296, 155, 38, 150, 323, 244, 21, 83, 73, 147, 374, 338, 379, 247, 138, 45, 119, 177, 291, 184, 298, 5, 67, 204, 246, 364, 163, 170, 85, 59, 97, 50, 154, 114, 180, 39, 9, 283, 241, 322]/ [120, 98, 238, 134, 168, 336, 383, 266, 338, 64, 154, 16, 197, 217, 102, 160, 112, 253, 218, 139]/ [0, 0, 1, 0]/ [0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 2, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0]
5/ [212, 135, 136, 187]/ [314, 296, 155, 38, 150, 323, 244, 21, 83, 73, 147, 374, 338, 379, 247, 138, 45, 119, 177, 291, 184, 298, 5, 67, 204, 246, 364, 163, 170, 85, 59, 97, 50, 154, 114, 180, 39, 9, 283, 241, 322]/ [120, 98, 238, 134, 168, 336, 383, 266, 338, 64, 154, 16, 197, 217, 102, 160, 112, 253, 218, 139]/ [1, 0, 1, 0]/ [1, 1, 0, 1, 1, 1, 0, 0, 1, 2, 2, 1, 1, 1, 0, 1, 0, 0, 2, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 2, 0, 1, 0, 2, 2, 1, 1, 0, 0, 0]
6/ [212, 135, 136, 187]/ [314, 296, 155, 38, 150, 323, 244, 21, 83, 73, 147, 374, 338, 379, 247, 138, 45, 119, 177, 291, 184, 298, 5, 67, 204, 246, 364, 163, 170, 85, 59, 97, 50, 154, 114, 180, 39, 9, 283, 241, 322]/ [120, 98, 238, 134, 168, 336, 383, 266, 338, 64, 154, 16, 197, 217, 102, 160, 112, 253, 218, 139]/ [1, 1, 1, 1]/ [1, 1, 1, 1, 1, 1, 0, 1, 1, 2, 2, 1, 1, 1, 1, 1, 0, 0, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1]
7/ [212, 135, 136, 187]/ [314, 296, 155, 38, 150, 323, 244, 21, 83, 73, 147, 374, 338, 379, 247, 138, 45, 119, 177, 291, 184, 298, 5, 67, 204, 246, 364, 163, 170, 85, 59, 97, 50, 154, 114, 180, 39, 9, 283, 241, 322]/ [120, 98, 238, 134, 168, 336, 383, 266, 338, 64, 154, 16, 197, 217, 102, 160, 112, 253, 218, 139]/ [1, 1, 1, 1]/ [1, 2, 1, 1, 1, 1, 0, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1]
8/ [212, 135, 136, 187]/ [314, 296, 155, 38, 150, 323, 244, 21, 83, 73, 147, 374, 338, 379, 247, 138, 45, 119, 177, 291, 184, 298, 5, 67, 204, 246, 364, 163, 170, 85, 59, 97, 50, 154, 114, 180, 39, 9, 283, 241, 322]/ [16, 253, 168, 120, 383, 266, 338, 217, 102, 160, 112, 98, 238, 218, 197, 139, 134, 336, 64, 154, 187]/ [1, 2, 2, 1]/ [1, 2, 1, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 1, 1, 1, 2, 2, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 2, 2, 2, 2, 1, 1, 1]
9/ [212, 135, 136, 187]/ [314, 296, 155, 38, 150, 323, 244, 21, 83, 73, 147, 374, 338, 379, 247, 138, 45, 119, 177, 291, 184, 298, 5, 67, 204, 246, 364, 163, 170, 85, 59, 97, 50, 154, 114, 180, 39, 9, 283, 241, 322]/ [135, 136, 16, 253, 168, 120, 383, 266, 338, 217, 102, 160, 112, 98, 238, 218, 197, 139, 134, 336, 64, 154, 212, 187]/ [1, 2, 2, 1]/ [1, 2, 1, 2, 1, 2, 1, 1, 1, 2, 3, 1, 2, 2, 1, 2, 1, 1, 2, 2, 2, 2, 1, 2, 1, 2, 1, 1, 2, 2, 2, 1, 1, 1, 3, 2, 2, 2, 1, 1, 2]
10/ [212, 135, 136, 187]/ [314, 296, 155, 38, 150, 323, 244, 21, 83, 73, 147, 374, 338, 379, 247, 138, 45, 119, 177, 291, 184, 298, 5, 67, 204, 246, 364, 163, 170, 85, 59, 97, 50, 154, 114, 180, 39, 9, 283, 241, 322]/ [135, 136, 16, 253, 168, 120, 383, 266, 338, 217, 102, 160, 112, 98, 238, 218, 197, 139, 134, 336, 64, 154, 212, 187]/ [1, 2, 2, 1]/ [2, 2, 1, 2, 1, 2, 2, 2, 2, 2, 3, 2, 2, 2, 1, 2, 1, 1, 2, 2, 2, 2, 1, 2, 1, 3, 1, 1, 2, 2, 3, 2, 2, 1, 3, 2, 2, 2, 1, 1, 2]
11/ [212, 135, 136, 187]/ [314, 296, 155, 38, 150, 323, 244, 21, 83, 73, 147, 374, 338, 379, 247, 138, 45, 119, 177, 291, 184, 298, 5, 67, 204, 246, 364, 163, 170, 85, 59, 97, 50, 154, 114, 180, 39, 9, 283, 241, 322]/ [135, 136, 16, 253, 168, 120, 383, 266, 338, 217, 102, 160, 112, 98, 238, 218, 197, 139, 134, 336, 64, 154, 212, 187]/ [2, 3, 2, 2]/ [2, 3, 1, 3, 2, 2, 2, 2, 3, 3, 3, 2, 2, 3, 1, 2, 1, 1, 3, 2, 2, 2, 1, 3, 1, 3, 1, 1, 2, 2, 3, 2, 2, 1, 3, 3, 2, 2, 2, 1, 2]
12/ [212, 135, 136, 187]/ [314, 296, 155, 38, 150, 323, 244, 21, 83, 73, 147, 374, 338, 379, 247, 138, 45, 119, 177, 291, 184, 298, 5, 67, 204, 246, 364, 163, 170, 85, 59, 97, 50, 154, 114, 180, 39, 9, 283, 241, 322]/ [135, 136, 16, 253, 168, 120, 383, 266, 338, 217, 102, 160, 112, 98, 238, 218, 197, 139, 134, 336, 64, 154, 212, 187]/ [2, 3, 2, 2]/ [2, 3, 1, 3, 2, 2, 2, 2, 3, 3, 4, 2, 2, 3, 2, 2, 2, 2, 3, 2, 2, 3, 2, 3, 1, 3, 2, 2, 2, 2, 3, 2, 2, 2, 3, 3, 2, 2, 2, 2, 2]
13/ [212, 135, 136, 187]/ [314, 296, 155, 38, 150, 323, 244, 21, 83, 73, 147, 374, 338, 379, 247, 138, 45, 119, 177, 291, 184, 298, 5, 67, 204, 246, 364, 163, 170, 85, 59, 97, 50, 154, 114, 180, 39, 9, 283, 241, 322]/ [135, 136, 16, 253, 168, 120, 383, 266, 338, 217, 102, 160, 112, 98, 238, 218, 197, 139, 134, 336, 64, 154, 212, 187]/ [2, 3, 3, 2]/ [3, 3, 2, 3, 2, 2, 2, 2, 3, 4, 4, 2, 2, 3, 2, 2, 2, 2, 3, 3, 2, 3, 2, 3, 2, 3, 2, 2, 2, 2, 3, 2, 3, 2, 4, 3, 2, 2, 2, 2, 2]
14/ [212, 135, 136, 187]/ [314, 296, 155, 38, 150, 323, 244, 21, 83, 73, 147, 374, 338, 379, 247, 138, 45, 119, 177, 291, 184, 298, 5, 67, 204, 246, 364, 163, 170, 85, 59, 97, 50, 154, 114, 180, 39, 9, 283, 241, 322]/ [135, 136, 16, 253, 168, 120, 383, 266, 338, 217, 102, 160, 112, 98, 238, 218, 197, 139, 134, 336, 64, 154, 212, 187]/ [2, 4, 3, 2]/ [3, 3, 2, 3, 2, 2, 2, 2, 3, 4, 4, 3, 2, 3, 2, 2, 2, 2, 3, 3, 3, 4, 2, 3, 2, 3, 2, 2, 2, 2, 4, 2, 3, 2, 4, 3, 2, 3, 2, 2, 2]
15/ [212, 135, 136, 187]/ [314, 296, 155, 38, 150, 323, 244, 21, 83, 73, 147, 374, 338, 379, 247, 138, 45, 119, 177, 291, 184, 298, 5, 67, 204, 246, 364, 163, 170, 85, 59, 97, 50, 154, 114, 180, 39, 9, 283, 241, 322]/ [135, 136, 16, 253, 168, 120, 383, 266, 338, 217, 102, 160, 112, 98, 238, 218, 197, 139, 134, 336, 64, 154, 212, 187]/ [2, 4, 3, 3]/ [3, 4, 3, 3, 2, 3, 3, 2, 3, 4, 4, 3, 3, 4, 2, 3, 2, 2, 3, 3, 3, 4, 2, 3, 2, 3, 2, 2, 2, 2, 4, 3, 4, 2, 4, 3, 2, 3, 3, 2, 3]
16/ [212, 135, 136, 187]/ [314, 296, 155, 38, 150, 323, 244, 21, 83, 73, 147, 374, 338, 379, 247, 138, 45, 119, 177, 291, 184, 298, 5, 67, 204, 246, 364, 163, 170, 85, 59, 97, 50, 154, 114, 180, 39, 9, 283, 241, 322]/ [135, 136, 16, 253, 168, 120, 383, 266, 338, 217, 102, 160, 112, 98, 238, 218, 197, 139, 134, 336, 64, 154, 212, 187]/ [3, 4, 3, 3]/ [3, 4, 3, 3, 2, 3, 3, 2, 4, 4, 5, 3, 3, 4, 2, 3, 2, 2, 3, 3, 3, 4, 3, 3, 2, 4, 2, 2, 2, 3, 4, 3, 4, 3, 4, 4, 3, 3, 3, 2, 3]
17/ [212, 135, 136, 187]/ [314, 296, 155, 38, 150, 323, 244, 21, 83, 73, 147, 374, 338, 379, 247, 138, 45, 119, 177, 291, 184, 298, 5, 67, 204, 246, 364, 163, 170, 85, 59, 97, 50, 154, 114, 180, 39, 9, 283, 241, 322]/ [135, 136, 16, 253, 168, 120, 383, 266, 338, 217, 102, 160, 112, 98, 238, 218, 197, 139, 134, 336, 64, 154, 212, 187]/ [3, 4, 3, 3]/ [3, 5, 3, 4, 2, 3, 3, 3, 4, 5, 5, 4, 3, 4, 2, 3, 3, 3, 4, 3, 4, 4, 3, 4, 2, 4, 2, 2, 3, 3, 4, 3, 4, 3, 4, 4, 3, 3, 3, 3, 3]
18/ [212, 135, 136, 187]/ [314, 296, 155, 38, 150, 323, 244, 21, 83, 73, 147, 374, 338, 379, 247, 138, 45, 119, 177, 291, 184, 298, 5, 67, 204, 246, 364, 163, 170, 85, 59, 97, 50, 154, 114, 180, 39, 9, 283, 241, 322]/ [135, 136, 16, 253, 168, 120, 383, 266, 338, 217, 102, 160, 112, 98, 238, 218, 197, 139, 134, 336, 64, 154, 212, 187]/ [3, 4, 4, 3]/ [4, 5, 3, 4, 3, 3, 3, 3, 4, 5, 5, 4, 3, 4, 2, 4, 3, 3, 4, 3, 4, 4, 3, 4, 3, 4, 3, 3, 3, 3, 5, 3, 4, 3, 4, 4, 3, 3, 4, 3, 3]
