t/ f/ h/ w/ f_s/ h_s
0/ [188, 110]/ [169, 27, 201, 269, 279, 20, 82, 310, 117, 265, 140, 186, 10, 150, 346, 69, 371, 52, 28, 120, 147, 309, 172, 24, 322, 374, 338, 87, 37, 11, 285, 379, 4, 42, 272, 129, 271, 291, 277, 339, 36, 242, 67, 41, 153, 218, 364, 211, 108, 330, 290, 278, 19, 297, 287, 100, 260]/ [146, 65, 34, 280, 383, 172, 230, 347, 365, 138, 84, 105, 229, 88, 26, 330, 290, 85, 167, 89, 39, 322]/ [0, 0]/ [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1/ [188, 110]/ [169, 27, 201, 269, 279, 20, 82, 310, 117, 265, 140, 186, 10, 150, 346, 69, 371, 52, 28, 120, 147, 309, 172, 24, 322, 374, 338, 87, 37, 11, 285, 379, 4, 42, 272, 129, 271, 291, 277, 339, 36, 242, 67, 41, 153, 218, 364, 211, 108, 330, 290, 278, 19, 297, 287, 100, 260]/ [146, 65, 34, 280, 383, 172, 230, 347, 365, 138, 84, 105, 229, 88, 26, 330, 290, 85, 167, 89, 39, 322]/ [0, 0]/ [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2/ [188, 110]/ [169, 27, 201, 269, 279, 20, 82, 310, 117, 265, 140, 186, 10, 150, 346, 69, 371, 52, 28, 120, 147, 309, 172, 24, 322, 374, 338, 87, 37, 11, 285, 379, 4, 42, 272, 129, 271, 291, 277, 339, 36, 242, 67, 41, 153, 218, 364, 211, 108, 330, 290, 278, 19, 297, 287, 100, 260]/ [146, 65, 34, 280, 383, 172, 230, 347, 365, 138, 84, 105, 229, 88, 26, 330, 290, 85, 167, 89, 39, 322]/ [0, 0]/ [0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
3/ [188, 110]/ [169, 27, 201, 269, 279, 20, 82, 310, 117, 265, 140, 186, 10, 150, 346, 69, 371, 52, 28, 120, 147, 309, 172, 24, 322, 374, 338, 87, 37, 11, 285, 379, 4, 42, 272, 129, 271, 291, 277, 339, 36, 242, 67, 41, 153, 218, 364, 211, 108, 330, 290, 278, 19, 297, 287, 100, 260]/ [146, 65, 34, 280, 383, 172, 230, 347, 365, 138, 84, 105, 229, 88, 26, 330, 290, 85, 167, 89, 39, 322]/ [0, 0]/ [0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]
4/ [188, 110]/ [169, 27, 201, 269, 279, 20, 82, 310, 117, 265, 140, 186, 10, 150, 346, 69, 371, 52, 28, 120, 147, 309, 172, 24, 322, 374, 338, 87, 37, 11, 285, 379, 4, 42, 272, 129, 271, 291, 277, 339, 36, 242, 67, 41, 153, 218, 364, 211, 108, 330, 290, 278, 19, 297, 287, 100, 260]/ [146, 65, 34, 280, 383, 172, 230, 347, 365, 138, 84, 105, 229, 88, 26, 330, 290, 85, 167, 89, 39, 322]/ [0, 0]/ [1, 0, 1, 1, 2, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 2, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]
5/ [188, 110]/ [169, 27, 201, 269, 279, 20, 82, 310, 117, 265, 140, 186, 10, 150, 346, 69, 371, 52, 28, 120, 147, 309, 172, 24, 322, 374, 338, 87, 37, 11, 285, 379, 4, 42, 272, 129, 271, 291, 277, 339, 36, 242, 67, 41, 153, 218, 364, 211, 108, 330, 290, 278, 19, 297, 287, 100, 260]/ [146, 65, 34, 280, 383, 172, 230, 347, 365, 138, 84, 105, 229, 88, 26, 330, 290, 85, 167, 89, 39, 322]/ [0, 1]/ [1, 1, 1, 2, 2, 1, 1, 1, 0, 2, 1, 1, 0, 1, 0, 0, 2, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1]
6/ [188, 110]/ [169, 27, 201, 269, 279, 20, 82, 310, 117, 265, 140, 186, 10, 150, 346, 69, 371, 52, 28, 120, 147, 309, 172, 24, 322, 374, 338, 87, 37, 11, 285, 379, 4, 42, 272, 129, 271, 291, 277, 339, 36, 242, 67, 41, 153, 218, 364, 211, 108, 330, 290, 278, 19, 297, 287, 100, 260]/ [146, 65, 34, 280, 383, 172, 230, 347, 365, 138, 84, 105, 229, 88, 26, 330, 290, 85, 167, 89, 39, 322]/ [1, 1]/ [1, 1, 2, 2, 2, 1, 1, 1, 1, 2, 1, 2, 1, 1, 0, 0, 2, 1, 1, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 2, 1, 1, 1, 0, 1, 1, 1, 1, 1]
7/ [188, 110]/ [169, 27, 201, 269, 279, 20, 82, 310, 117, 265, 140, 186, 10, 150, 346, 69, 371, 52, 28, 120, 147, 309, 172, 24, 322, 374, 338, 87, 37, 11, 285, 379, 4, 42, 272, 129, 271, 291, 277, 339, 36, 242, 67, 41, 153, 218, 364, 211, 108, 330, 290, 278, 19, 297, 287, 100, 260]/ [146, 65, 34, 280, 383, 172, 230, 347, 365, 138, 84, 105, 229, 88, 26, 330, 290, 85, 167, 89, 39, 322]/ [1, 1]/ [2, 1, 2, 2, 2, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 2, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 2, 2, 1, 1, 1, 2, 2, 1, 2, 2, 1, 1, 0, 1, 1, 1, 1, 1]
8/ [188, 110]/ [169, 27, 201, 269, 279, 20, 82, 310, 117, 265, 140, 186, 10, 150, 346, 69, 371, 52, 28, 120, 147, 309, 172, 24, 322, 374, 338, 87, 37, 11, 285, 379, 4, 42, 272, 129, 271, 291, 277, 339, 36, 242, 67, 41, 153, 218, 364, 211, 108, 330, 290, 278, 19, 297, 287, 100, 260]/ [146, 65, 34, 280, 383, 172, 230, 347, 365, 138, 84, 105, 229, 88, 26, 330, 290, 85, 167, 89, 39, 322]/ [1, 1]/ [2, 1, 2, 2, 2, 1, 2, 2, 1, 3, 1, 2, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 2, 1, 2, 2, 1, 1, 1, 1, 2, 1, 1, 1, 3, 1, 2, 1, 1, 2, 2, 1, 1, 1, 2, 2, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1]
9/ [188, 110]/ [169, 27, 201, 269, 279, 20, 82, 310, 117, 265, 140, 186, 10, 150, 346, 69, 371, 52, 28, 120, 147, 309, 172, 24, 322, 374, 338, 87, 37, 11, 285, 379, 4, 42, 272, 129, 271, 291, 277, 339, 36, 242, 67, 41, 153, 218, 364, 211, 108, 330, 290, 278, 19, 297, 287, 100, 260]/ [146, 65, 110, 34, 280, 383, 172, 230, 347, 365, 138, 84, 105, 229, 88, 188, 26, 330, 290, 85, 167, 89, 39, 322]/ [1, 1]/ [2, 1, 2, 2, 2, 1, 2, 2, 1, 3, 2, 2, 1, 1, 1, 1, 3, 2, 3, 1, 1, 2, 2, 1, 3, 2, 1, 1, 2, 1, 2, 2, 1, 2, 3, 2, 2, 1, 1, 2, 2, 1, 1, 1, 2, 2, 1, 2, 2, 1, 1, 1, 1, 1, 2, 1, 1]
