t/ f/ h/ w/ f_s/ h_s
0/ [203, 11]/ [135, 121, 289, 279, 82, 136, 14, 296, 337, 107, 317, 341, 186, 366, 43, 313, 110, 90, 328, 239, 15, 202, 116, 141, 243, 347, 234, 272, 207, 271, 329, 281, 238, 70, 308, 203, 277, 84, 339, 74, 352, 115, 218, 364, 348, 101, 71, 211, 200, 250, 228, 114, 254, 131, 367, 208]/ [227, 27, 269, 279, 146, 354, 326, 346, 43, 168, 28, 270, 328, 199, 239, 374, 37, 347, 102, 207, 196, 55, 171, 74, 105, 229, 273, 78, 218, 348, 364, 101, 315, 170, 134, 369, 360, 13, 297, 311, 104, 89, 149, 349]/ [0, 0]/ [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1/ [203, 11]/ [135, 121, 289, 279, 82, 136, 14, 296, 337, 107, 317, 341, 186, 366, 43, 313, 110, 90, 328, 239, 15, 202, 116, 141, 243, 347, 234, 272, 207, 271, 329, 281, 238, 70, 308, 203, 277, 84, 339, 74, 352, 115, 218, 364, 348, 101, 71, 211, 200, 250, 228, 114, 254, 131, 367, 208]/ [227, 27, 269, 279, 146, 354, 326, 346, 43, 168, 28, 270, 328, 199, 239, 374, 37, 347, 102, 207, 196, 55, 171, 74, 105, 229, 273, 78, 218, 348, 364, 101, 315, 170, 134, 369, 360, 13, 297, 311, 104, 89, 149, 349]/ [0, 0]/ [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2/ [203, 11]/ [135, 121, 289, 279, 82, 136, 14, 296, 337, 107, 317, 341, 186, 366, 43, 313, 110, 90, 328, 239, 15, 202, 116, 141, 243, 347, 234, 272, 207, 271, 329, 281, 238, 70, 308, 203, 277, 84, 339, 74, 352, 115, 218, 364, 348, 101, 71, 211, 200, 250, 228, 114, 254, 131, 367, 208]/ [227, 27, 269, 279, 146, 354, 326, 346, 43, 168, 28, 270, 328, 199, 239, 374, 37, 347, 102, 207, 196, 55, 171, 74, 105, 229, 273, 78, 218, 348, 364, 101, 315, 170, 134, 369, 360, 13, 297, 311, 104, 89, 149, 349]/ [0, 0]/ [0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
3/ [203, 11]/ [135, 121, 289, 279, 82, 136, 14, 296, 337, 107, 317, 341, 186, 366, 43, 313, 110, 90, 328, 239, 15, 202, 116, 141, 243, 347, 234, 272, 207, 271, 329, 281, 238, 70, 308, 203, 277, 84, 339, 74, 352, 115, 218, 364, 348, 101, 71, 211, 200, 250, 228, 114, 254, 131, 367, 208]/ [227, 27, 269, 279, 146, 354, 326, 346, 43, 168, 28, 270, 328, 199, 239, 374, 37, 347, 102, 207, 196, 55, 171, 74, 105, 229, 273, 78, 218, 348, 364, 101, 315, 170, 134, 369, 360, 13, 297, 311, 104, 89, 149, 349]/ [0, 0]/ [0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]
4/ [203, 11]/ [135, 121, 289, 279, 82, 136, 14, 296, 337, 107, 317, 341, 186, 366, 43, 313, 110, 90, 328, 239, 15, 202, 116, 141, 243, 347, 234, 272, 207, 271, 329, 281, 238, 70, 308, 203, 277, 84, 339, 74, 352, 115, 218, 364, 348, 101, 71, 211, 200, 250, 228, 114, 254, 131, 367, 208]/ [227, 27, 269, 279, 146, 354, 326, 346, 43, 168, 28, 270, 328, 199, 239, 374, 37, 347, 102, 207, 196, 55, 171, 74, 105, 229, 273, 78, 218, 348, 364, 101, 315, 170, 134, 369, 360, 13, 297, 311, 104, 89, 149, 349]/ [1, 0]/ [0, 1, 1, 0, 2, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 2, 0, 0, 1, 0, 1, 0, 1]
5/ [203, 11]/ [135, 121, 289, 279, 82, 136, 14, 296, 337, 107, 317, 341, 186, 366, 43, 313, 110, 90, 328, 239, 15, 202, 116, 141, 243, 347, 234, 272, 207, 271, 329, 281, 238, 70, 308, 203, 277, 84, 339, 74, 352, 115, 218, 364, 348, 101, 71, 211, 200, 250, 228, 114, 254, 131, 367, 208]/ [227, 27, 269, 279, 146, 354, 326, 346, 43, 168, 28, 270, 328, 199, 239, 374, 37, 347, 102, 207, 196, 55, 171, 74, 105, 229, 273, 78, 218, 348, 364, 101, 315, 170, 134, 369, 360, 13, 297, 311, 104, 89, 149, 349]/ [1, 1]/ [1, 1, 1, 1, 2, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 2, 0, 0, 1, 0, 1, 0, 1]
6/ [203, 11]/ [135, 121, 289, 279, 82, 136, 14, 296, 337, 107, 317, 341, 186, 366, 43, 313, 110, 90, 328, 239, 15, 202, 116, 141, 243, 347, 234, 272, 207, 271, 329, 281, 238, 70, 308, 203, 277, 84, 339, 74, 352, 115, 218, 364, 348, 101, 71, 211, 200, 250, 228, 114, 254, 131, 367, 208]/ [227, 27, 269, 279, 146, 354, 326, 346, 43, 168, 28, 270, 328, 199, 239, 374, 37, 347, 102, 207, 196, 55, 171, 74, 105, 229, 273, 78, 218, 348, 364, 101, 315, 170, 134, 369, 360, 13, 297, 311, 104, 89, 149, 349]/ [1, 1]/ [1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 2, 0, 0, 1, 0, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1]
7/ [203, 11]/ [135, 121, 289, 279, 82, 136, 14, 296, 337, 107, 317, 341, 186, 366, 43, 313, 110, 90, 328, 239, 15, 202, 116, 141, 243, 347, 234, 272, 207, 271, 329, 281, 238, 70, 308, 203, 277, 84, 339, 74, 352, 115, 218, 364, 348, 101, 71, 211, 200, 250, 228, 114, 254, 131, 367, 208]/ [227, 27, 269, 279, 146, 354, 326, 346, 43, 168, 28, 270, 328, 199, 239, 374, 37, 347, 102, 207, 196, 55, 171, 74, 105, 229, 273, 78, 218, 348, 364, 101, 315, 170, 134, 369, 360, 13, 297, 311, 104, 89, 149, 349]/ [1, 1]/ [1, 2, 1, 1, 2, 1, 2, 2, 1, 1, 2, 1, 1, 2, 1, 0, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 2, 2, 1, 1, 1, 1, 2, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 3, 1, 1, 2, 1, 1, 1, 1]
8/ [203, 11]/ [135, 121, 289, 279, 82, 136, 14, 296, 337, 107, 317, 341, 186, 366, 43, 313, 110, 90, 328, 239, 15, 202, 116, 141, 243, 347, 234, 272, 207, 271, 329, 281, 238, 70, 308, 203, 277, 84, 339, 74, 352, 115, 218, 364, 348, 101, 71, 211, 200, 250, 228, 114, 254, 131, 367, 208]/ [227, 27, 269, 279, 146, 354, 326, 346, 43, 168, 28, 270, 328, 199, 239, 374, 37, 11, 347, 102, 207, 196, 55, 171, 74, 105, 229, 273, 78, 218, 348, 364, 101, 315, 170, 134, 369, 360, 13, 297, 311, 104, 89, 149, 349]/ [1, 1]/ [1, 2, 1, 1, 2, 1, 2, 2, 1, 2, 2, 1, 1, 2, 1, 0, 2, 1, 1, 2, 1, 1, 2, 1, 1, 2, 2, 2, 1, 1, 1, 1, 2, 2, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 2, 2, 1, 1, 3, 1, 1, 2, 1, 1, 1, 2]
9/ [203, 11]/ [135, 121, 289, 279, 82, 136, 14, 296, 337, 107, 317, 341, 186, 366, 43, 313, 110, 90, 328, 239, 15, 202, 116, 141, 243, 347, 234, 272, 207, 271, 329, 281, 238, 70, 308, 203, 277, 84, 339, 74, 352, 115, 218, 364, 348, 101, 71, 211, 200, 250, 228, 114, 254, 131, 367, 208]/ [227, 27, 269, 279, 146, 354, 326, 346, 43, 168, 28, 270, 328, 199, 239, 374, 37, 11, 347, 102, 207, 196, 55, 171, 203, 74, 105, 229, 273, 78, 218, 348, 364, 101, 315, 170, 134, 369, 360, 13, 297, 311, 104, 89, 149, 349]/ [1, 1]/ [1, 2, 2, 1, 3, 2, 2, 2, 1, 2, 2, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 2, 2, 2, 2, 1, 1, 1, 1, 2, 2, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 2, 2, 1, 2, 3, 1, 1, 2, 1, 2, 1, 2]
