t/ f/ h/ w/ f_s/ h_s
0/ [32, 20]/ [227, 201, 279, 72, 146, 117, 346, 103, 52, 90, 357, 257, 309, 234, 214, 262, 189, 138, 95, 267, 298, 263, 197, 71, 259, 108, 360, 278, 19, 97, 104, 274, 149, 283]/ [191, 20, 220, 265, 124, 216, 235, 3, 280, 21, 383, 106, 230, 316, 87, 195, 151, 152, 370, 29, 210, 356, 171, 344, 115, 204, 148, 81, 259, 108, 170, 118, 176, 355, 345, 104, 154, 264, 293, 100, 2, 322]/ [0, 0]/ [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1/ [32, 20]/ [227, 201, 279, 72, 146, 117, 346, 103, 52, 90, 357, 257, 309, 234, 214, 262, 189, 138, 95, 267, 298, 263, 197, 71, 259, 108, 360, 278, 19, 97, 104, 274, 149, 283]/ [191, 20, 220, 265, 124, 216, 235, 3, 280, 21, 383, 106, 230, 316, 87, 195, 151, 152, 370, 29, 210, 356, 171, 344, 115, 204, 148, 81, 259, 108, 170, 118, 176, 355, 345, 104, 154, 264, 293, 100, 2, 322]/ [0, 0]/ [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2/ [32, 20]/ [227, 201, 279, 72, 146, 117, 346, 103, 52, 90, 357, 257, 309, 234, 214, 262, 189, 138, 95, 267, 298, 263, 197, 71, 259, 108, 360, 278, 19, 97, 104, 274, 149, 283]/ [191, 20, 220, 265, 124, 216, 235, 3, 280, 21, 383, 106, 230, 316, 87, 195, 151, 152, 370, 29, 210, 356, 171, 344, 115, 204, 148, 81, 259, 108, 170, 118, 176, 355, 345, 104, 154, 264, 293, 100, 2, 322]/ [0, 0]/ [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0]
3/ [32, 20]/ [227, 201, 279, 72, 146, 117, 346, 103, 52, 90, 357, 257, 309, 234, 214, 262, 189, 138, 95, 267, 298, 263, 197, 71, 259, 108, 360, 278, 19, 97, 104, 274, 149, 283]/ [191, 20, 220, 265, 124, 216, 235, 3, 280, 21, 383, 106, 230, 316, 87, 195, 151, 152, 370, 29, 210, 356, 171, 344, 115, 204, 148, 81, 259, 108, 170, 118, 176, 355, 345, 104, 154, 264, 293, 100, 2, 322]/ [0, 0]/ [0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0]
4/ [32, 20]/ [227, 201, 279, 72, 146, 117, 346, 103, 52, 90, 357, 257, 309, 234, 214, 262, 189, 138, 95, 267, 298, 263, 197, 71, 259, 108, 360, 278, 19, 97, 104, 274, 149, 283]/ [191, 20, 220, 265, 124, 216, 235, 3, 280, 21, 383, 106, 230, 316, 87, 195, 151, 152, 370, 29, 210, 356, 171, 344, 115, 204, 148, 81, 259, 108, 170, 118, 176, 355, 345, 104, 154, 264, 293, 100, 2, 322]/ [0, 0]/ [1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0]
5/ [32, 20]/ [227, 201, 279, 72, 146, 117, 346, 103, 52, 90, 357, 257, 309, 234, 214, 262, 189, 138, 95, 267, 298, 263, 197, 71, 259, 108, 360, 278, 19, 97, 104, 274, 149, 283]/ [191, 20, 220, 265, 124, 216, 235, 3, 280, 21, 383, 106, 230, 316, 87, 195, 151, 152, 370, 29, 210, 356, 171, 344, 115, 204, 148, 81, 259, 108, 170, 118, 176, 355, 345, 104, 154, 264, 293, 100, 2, 322]/ [1, 1]/ [1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0]
6/ [32, 20]/ [227, 201, 279, 72, 146, 117, 346, 103, 52, 90, 357, 257, 309, 234, 214, 262, 189, 138, 95, 267, 298, 263, 197, 71, 259, 108, 360, 278, 19, 97, 104, 274, 149, 283]/ [191, 20, 220, 265, 124, 216, 235, 3, 280, 21, 383, 106, 230, 316, 87, 195, 151, 152, 370, 29, 210, 356, 171, 344, 115, 204, 148, 81, 259, 108, 170, 118, 176, 355, 345, 104, 154, 264, 293, 100, 2, 322]/ [1, 1]/ [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 0, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0]
7/ [32, 20]/ [227, 201, 279, 72, 146, 117, 346, 103, 52, 90, 357, 257, 309, 234, 214, 262, 189, 138, 95, 267, 298, 263, 197, 71, 259, 108, 360, 278, 19, 97, 104, 274, 149, 283]/ [191, 20, 220, 265, 124, 216, 235, 3, 280, 21, 383, 106, 230, 316, 87, 195, 151, 152, 370, 29, 210, 356, 171, 344, 115, 204, 148, 81, 259, 108, 170, 118, 176, 355, 345, 104, 154, 264, 293, 100, 2, 322]/ [1, 1]/ [2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]
8/ [32, 20]/ [227, 201, 279, 72, 146, 117, 346, 103, 52, 90, 357, 257, 309, 234, 214, 262, 189, 138, 95, 267, 298, 263, 197, 71, 259, 108, 360, 278, 19, 97, 104, 274, 149, 283]/ [191, 20, 220, 265, 124, 216, 235, 3, 280, 21, 383, 106, 230, 316, 87, 195, 151, 152, 370, 29, 210, 356, 171, 344, 115, 204, 32, 148, 81, 259, 108, 170, 118, 176, 355, 345, 104, 154, 264, 293, 100, 2, 322]/ [1, 1]/ [2, 1, 2, 1, 1, 2, 1, 1, 1, 1, 2, 2, 1, 1, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1]
9/ [32, 20]/ [227, 201, 279, 72, 146, 117, 346, 103, 52, 90, 357, 257, 309, 234, 214, 262, 189, 138, 95, 267, 298, 263, 197, 71, 259, 108, 360, 278, 19, 97, 104, 274, 149, 283]/ [191, 20, 220, 265, 124, 216, 235, 3, 280, 21, 383, 106, 230, 316, 87, 195, 151, 152, 370, 29, 210, 356, 171, 344, 115, 204, 32, 148, 81, 259, 108, 170, 118, 176, 355, 345, 104, 154, 264, 293, 100, 2, 322]/ [1, 1]/ [2, 1, 2, 2, 2, 2, 1, 1, 2, 1, 2, 3, 1, 1, 2, 3, 2, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 1, 1, 2, 1, 2, 1]
10/ [32, 20]/ [227, 201, 279, 72, 146, 117, 346, 103, 52, 90, 357, 257, 309, 234, 214, 262, 189, 138, 95, 267, 298, 263, 197, 71, 259, 108, 360, 278, 19, 97, 104, 274, 149, 283]/ [191, 20, 220, 265, 124, 216, 235, 3, 280, 21, 383, 106, 230, 316, 87, 195, 151, 152, 370, 29, 210, 356, 171, 344, 115, 204, 32, 148, 81, 259, 108, 170, 118, 176, 355, 345, 104, 154, 264, 293, 100, 2, 322]/ [1, 1]/ [2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 3, 1, 2, 3, 3, 2, 2, 1, 2, 1, 1, 2, 2, 3, 2, 2, 2, 1, 1, 2, 1, 2, 1]
11/ [32, 20]/ [227, 201, 279, 72, 146, 117, 346, 103, 52, 90, 357, 257, 309, 234, 214, 262, 189, 138, 95, 267, 298, 263, 197, 71, 259, 108, 360, 278, 19, 97, 104, 274, 149, 283]/ [191, 20, 220, 265, 124, 216, 235, 3, 280, 21, 383, 106, 230, 316, 87, 195, 151, 152, 370, 29, 210, 356, 171, 344, 115, 204, 32, 148, 81, 259, 108, 170, 118, 176, 355, 345, 104, 154, 264, 293, 100, 2, 322]/ [1, 2]/ [2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 3, 1, 2, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 1, 2, 1, 2, 1]
12/ [32, 20]/ [227, 201, 279, 72, 146, 117, 346, 103, 52, 90, 357, 257, 309, 234, 214, 262, 189, 138, 95, 267, 298, 263, 197, 71, 259, 108, 360, 278, 19, 97, 104, 274, 149, 283]/ [191, 20, 220, 265, 124, 216, 235, 3, 280, 21, 383, 106, 230, 316, 87, 195, 151, 152, 370, 29, 210, 356, 171, 344, 115, 204, 32, 148, 81, 259, 108, 170, 118, 176, 355, 345, 104, 154, 264, 293, 100, 2, 322]/ [2, 2]/ [3, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 3, 1, 2, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 3, 2, 1, 2, 2, 2, 1]
13/ [32, 20]/ [227, 201, 279, 72, 146, 117, 346, 103, 52, 90, 357, 257, 309, 234, 214, 262, 189, 138, 95, 267, 298, 263, 197, 71, 259, 108, 360, 278, 19, 97, 104, 274, 149, 283]/ [191, 20, 220, 265, 124, 216, 235, 3, 280, 21, 383, 106, 230, 316, 87, 195, 151, 152, 370, 29, 210, 356, 171, 344, 115, 204, 32, 148, 81, 259, 108, 170, 118, 176, 355, 345, 104, 154, 264, 293, 100, 2, 322]/ [2, 2]/ [3, 3, 3, 2, 2, 3, 2, 2, 2, 2, 2, 3, 2, 2, 4, 4, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 2, 2, 2, 2, 3, 1]
14/ [32, 20]/ [227, 201, 279, 72, 146, 117, 346, 103, 52, 90, 357, 257, 309, 234, 214, 262, 189, 138, 95, 267, 298, 263, 197, 71, 259, 108, 360, 278, 19, 97, 104, 274, 149, 283]/ [191, 20, 220, 265, 124, 216, 235, 3, 280, 21, 383, 106, 230, 316, 87, 195, 151, 152, 370, 29, 210, 356, 171, 344, 115, 204, 32, 148, 81, 259, 108, 170, 118, 176, 355, 345, 104, 154, 264, 293, 100, 2, 322]/ [2, 2]/ [3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 2, 2, 4, 4, 3, 2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 3, 2, 2, 3, 2, 3, 2]
15/ [32, 20]/ [227, 201, 279, 72, 146, 117, 346, 103, 52, 90, 357, 257, 309, 234, 214, 262, 189, 138, 95, 267, 298, 263, 197, 71, 259, 108, 360, 278, 19, 97, 104, 274, 149, 283]/ [191, 20, 220, 265, 124, 216, 235, 3, 280, 21, 383, 106, 230, 316, 87, 195, 151, 152, 370, 29, 210, 356, 171, 344, 115, 204, 32, 148, 81, 259, 108, 170, 118, 176, 355, 345, 104, 154, 264, 293, 100, 2, 322]/ [2, 2]/ [3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 4, 4, 3, 2, 2, 2, 2, 3, 3, 3, 4, 4, 3, 3, 2, 3, 3, 2, 3, 2]
16/ [32, 52, 20]/ [227, 201, 279, 72, 146, 117, 346, 103, 52, 90, 357, 257, 309, 234, 214, 262, 189, 138, 95, 267, 298, 263, 197, 71, 259, 108, 278, 19, 97, 104, 274, 149, 283]/ [191, 20, 220, 265, 124, 216, 235, 3, 280, 21, 383, 106, 230, 316, 87, 195, 151, 152, 370, 29, 210, 356, 171, 344, 115, 204, 32, 148, 81, 259, 108, 170, 118, 176, 355, 345, 104, 154, 264, 293, 100, 2, 322]/ [3, 0, 2]/ [3, 3, 4, 4, 3, 4, 3, 3, 3, 3, 3, 4, 2, 3, 4, 4, 3, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 2, 4, 3, 2, 3, 2]
