t/ f/ h/ w/ f_s/ h_s
0/ [88, 132]/ [201, 245, 96, 179, 47, 117, 275, 375, 376, 253, 226, 206, 48, 172, 178, 202, 276, 127, 299, 4, 342, 129, 308, 95, 203, 12, 74, 222, 67, 41, 373, 122, 163, 219, 369, 19, 237, 355, 114, 180, 318, 340, 31, 187, 9, 241]/ [210, 369, 26, 142, 192, 179, 87, 174, 222, 241, 188, 377, 139]/ [0, 0]/ [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1/ [88, 132]/ [201, 245, 96, 179, 47, 117, 275, 375, 376, 253, 226, 206, 48, 172, 178, 202, 276, 127, 299, 4, 342, 129, 308, 95, 203, 12, 74, 222, 67, 41, 373, 122, 163, 219, 369, 19, 237, 355, 114, 180, 318, 340, 31, 187, 9, 241]/ [210, 369, 26, 142, 192, 179, 87, 174, 222, 241, 188, 377, 139]/ [0, 0]/ [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2/ [88, 132]/ [201, 245, 96, 179, 47, 117, 275, 375, 376, 253, 226, 206, 48, 172, 178, 202, 276, 127, 299, 4, 342, 129, 308, 95, 203, 12, 74, 222, 67, 41, 373, 122, 163, 219, 369, 19, 237, 355, 114, 180, 318, 340, 31, 187, 9, 241]/ [210, 369, 26, 142, 192, 179, 87, 174, 222, 241, 188, 377, 139]/ [0, 0]/ [0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
3/ [88, 132]/ [201, 245, 96, 179, 47, 117, 275, 375, 376, 253, 226, 206, 48, 172, 178, 202, 276, 127, 299, 4, 342, 129, 308, 95, 203, 12, 74, 222, 67, 41, 373, 122, 163, 219, 369, 19, 237, 355, 114, 180, 318, 340, 31, 187, 9, 241]/ [210, 369, 26, 142, 192, 179, 87, 174, 222, 241, 188, 377, 139]/ [0, 0]/ [0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]
4/ [88, 132]/ [201, 245, 96, 179, 47, 117, 275, 375, 376, 253, 226, 206, 48, 172, 178, 202, 276, 127, 299, 4, 342, 129, 308, 95, 203, 12, 74, 222, 67, 41, 373, 122, 163, 219, 369, 19, 237, 355, 114, 180, 318, 340, 31, 187, 9, 241]/ [210, 369, 26, 142, 192, 179, 87, 174, 222, 241, 188, 377, 139]/ [0, 0]/ [0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0]
5/ [88, 132]/ [201, 245, 96, 179, 47, 117, 275, 375, 376, 253, 226, 206, 48, 172, 178, 202, 276, 127, 299, 4, 342, 129, 308, 95, 203, 12, 74, 222, 67, 41, 373, 122, 163, 219, 369, 19, 237, 355, 114, 180, 318, 340, 31, 187, 9, 241]/ [210, 369, 26, 142, 192, 179, 87, 174, 222, 241, 188, 377, 139]/ [0, 0]/ [0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 2, 1, 0, 1, 0, 0, 1, 1, 1, 2, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0]
6/ [88, 132]/ [201, 245, 96, 179, 47, 117, 275, 375, 376, 253, 226, 206, 48, 172, 178, 202, 276, 127, 299, 4, 342, 129, 308, 95, 203, 12, 74, 222, 67, 41, 373, 122, 163, 219, 369, 19, 237, 355, 114, 180, 318, 340, 31, 187, 9, 241]/ [210, 369, 26, 142, 192, 179, 87, 174, 222, 241, 188, 377, 139]/ [1, 1]/ [1, 2, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 0]
7/ [88, 132]/ [201, 245, 96, 179, 47, 117, 275, 375, 376, 253, 226, 206, 48, 172, 178, 202, 276, 127, 299, 4, 342, 129, 308, 95, 203, 12, 74, 222, 67, 41, 373, 122, 163, 219, 369, 19, 237, 355, 114, 180, 318, 340, 31, 187, 9, 241]/ [210, 369, 26, 142, 192, 179, 87, 174, 222, 241, 188, 377, 139]/ [1, 1]/ [1, 2, 1, 1, 1, 1, 1, 0, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 0, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 1]
8/ [88, 132]/ [201, 245, 96, 179, 47, 117, 275, 375, 376, 253, 226, 206, 48, 172, 178, 202, 276, 127, 299, 4, 342, 129, 308, 95, 203, 12, 74, 222, 67, 41, 373, 122, 163, 219, 369, 19, 237, 355, 114, 180, 318, 340, 31, 187, 9, 241]/ [210, 369, 26, 142, 192, 179, 87, 174, 222, 241, 188, 377, 139]/ [1, 1]/ [1, 2, 1, 1, 2, 1, 1, 1, 2, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1, 2, 2, 2, 1, 2, 1, 1, 1, 2, 2, 2, 1, 2, 1, 1, 1]
9/ [88, 132]/ [201, 245, 96, 179, 47, 117, 275, 375, 376, 253, 226, 206, 48, 172, 178, 202, 276, 127, 299, 4, 342, 129, 308, 95, 203, 12, 74, 222, 67, 41, 373, 122, 163, 219, 369, 19, 237, 355, 114, 180, 318, 340, 31, 187, 9, 241]/ [210, 369, 26, 142, 192, 179, 87, 174, 222, 241, 188, 377, 139]/ [1, 2]/ [1, 2, 1, 1, 2, 2, 1, 1, 2, 2, 2, 2, 1, 1, 1, 2, 2, 2, 1, 1, 2, 1, 3, 2, 1, 2, 1, 1, 1, 1, 2, 3, 2, 1, 2, 1, 1, 1, 2, 2, 2, 1, 2, 1, 1, 1]
