t/ f/ h/ w/ f_s/ h_s
0/ [219, 302, 379]/ [53, 93, 135, 169, 201, 82, 136, 117, 86, 10, 150, 292, 280, 9, 57, 99, 147, 87, 42, 182, 247, 329, 56, 210, 324, 192, 36, 298, 286, 81, 359, 19, 75, 345, 212, 40, 274, 149, 293, 358, 322]/ [368, 191, 38, 150, 186, 168, 77, 353, 379, 160, 66, 320, 123, 238, 324, 95, 361, 8, 336, 381, 274]/ [0, 0, 0]/ [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1/ [219, 302, 379]/ [53, 93, 135, 169, 201, 82, 136, 117, 86, 10, 150, 292, 280, 9, 57, 99, 147, 87, 42, 182, 247, 329, 56, 210, 324, 192, 36, 298, 286, 81, 359, 19, 75, 345, 212, 40, 274, 149, 293, 358, 322]/ [368, 191, 38, 150, 186, 168, 77, 353, 379, 160, 66, 320, 123, 238, 324, 95, 361, 8, 336, 381, 274]/ [0, 0, 0]/ [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2/ [219, 302, 379]/ [53, 93, 135, 169, 201, 82, 136, 117, 86, 10, 150, 292, 280, 9, 57, 99, 147, 87, 42, 182, 247, 329, 56, 210, 324, 192, 36, 298, 286, 81, 359, 19, 75, 345, 212, 40, 274, 149, 293, 358, 322]/ [368, 191, 38, 150, 186, 168, 77, 353, 379, 160, 66, 320, 123, 238, 324, 95, 361, 8, 336, 381, 274]/ [0, 0, 0]/ [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
3/ [219, 302, 379]/ [53, 93, 135, 169, 201, 82, 136, 117, 86, 10, 150, 292, 280, 9, 57, 99, 147, 87, 42, 182, 247, 329, 56, 210, 324, 192, 36, 298, 286, 81, 359, 19, 75, 345, 212, 40, 274, 149, 293, 358, 322]/ [368, 191, 38, 150, 186, 168, 77, 353, 379, 160, 66, 320, 123, 238, 324, 95, 361, 8, 336, 381, 274]/ [0, 0, 0]/ [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]
4/ [219, 302, 379]/ [53, 93, 135, 169, 201, 82, 136, 117, 86, 10, 150, 292, 280, 9, 57, 99, 147, 87, 42, 182, 247, 329, 56, 210, 324, 192, 36, 298, 286, 81, 359, 19, 75, 345, 212, 40, 274, 149, 293, 358, 322]/ [368, 191, 38, 150, 186, 168, 77, 353, 379, 160, 66, 320, 123, 238, 324, 95, 361, 8, 336, 381, 274]/ [1, 1, 0]/ [0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 2, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1]
5/ [219, 302, 379]/ [53, 93, 135, 169, 201, 82, 136, 117, 86, 10, 150, 292, 280, 9, 57, 99, 147, 87, 42, 182, 247, 329, 56, 210, 324, 192, 36, 298, 286, 81, 359, 19, 75, 345, 212, 40, 274, 149, 293, 358, 322]/ [368, 191, 38, 150, 186, 168, 77, 353, 379, 160, 66, 320, 123, 238, 324, 95, 361, 8, 336, 381, 274]/ [1, 1, 1]/ [1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 2, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1]
6/ [219, 302, 379]/ [53, 93, 135, 169, 201, 82, 136, 117, 86, 10, 150, 292, 280, 9, 57, 99, 147, 87, 42, 182, 247, 329, 56, 210, 324, 192, 36, 298, 286, 81, 359, 19, 75, 345, 212, 40, 274, 149, 293, 358, 322]/ [368, 191, 38, 150, 186, 168, 77, 353, 379, 160, 66, 320, 123, 238, 324, 95, 361, 8, 336, 381, 274]/ [1, 1, 1]/ [1, 1, 1, 1, 1, 2, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 3, 2, 1, 1, 2, 0, 1, 1, 2, 1, 1, 1, 1]
7/ [219, 302, 379]/ [53, 93, 135, 169, 201, 82, 136, 117, 86, 10, 150, 292, 280, 9, 57, 99, 147, 87, 42, 182, 247, 329, 56, 210, 324, 192, 36, 298, 286, 81, 359, 19, 75, 345, 212, 40, 274, 149, 293, 358, 322]/ [368, 191, 38, 150, 186, 168, 77, 353, 379, 160, 66, 320, 123, 238, 324, 95, 361, 8, 336, 381, 274]/ [1, 1, 1]/ [1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 0, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 3, 2, 1, 1, 2, 1, 1, 1, 2, 1, 2, 1, 1]
8/ [219, 302, 379]/ [53, 93, 135, 169, 201, 82, 136, 117, 86, 10, 150, 292, 280, 9, 57, 99, 147, 87, 42, 182, 247, 329, 56, 210, 324, 192, 36, 298, 286, 81, 359, 19, 75, 345, 212, 40, 274, 149, 293, 358, 322]/ [368, 191, 38, 150, 186, 168, 77, 353, 379, 160, 66, 320, 123, 238, 324, 95, 361, 8, 336, 381, 274]/ [1, 1, 1]/ [1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 3, 2, 1, 2, 1, 1, 1, 1, 3, 2, 1, 2, 2, 1, 1, 1, 3, 1, 2, 1, 1]
9/ [219, 302, 379]/ [53, 93, 135, 169, 201, 82, 136, 117, 86, 10, 150, 292, 280, 9, 57, 99, 147, 87, 42, 182, 247, 329, 56, 210, 324, 192, 36, 298, 286, 81, 359, 19, 75, 345, 212, 40, 274, 149, 293, 358, 322]/ [368, 191, 38, 150, 186, 168, 77, 353, 379, 160, 66, 320, 123, 238, 324, 95, 361, 8, 336, 381, 274]/ [2, 2, 1]/ [1, 2, 1, 1, 1, 2, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 2, 2, 1, 3, 2, 1, 2, 1, 1, 2, 1, 4, 2, 1, 2, 2, 1, 2, 1, 3, 1, 2, 1, 2]
