t/ f/ h/ w/ f_s/ h_s
0/ [104, 344, 254, 196]/ [111, 227, 35, 191, 58, 213, 265, 306, 235, 69, 3, 313, 110, 128, 328, 83, 99, 327, 116, 276, 195, 353, 347, 60, 320, 272, 271, 324, 291, 361, 36, 242, 175, 181, 122, 233, 170, 26, 176, 212, 180, 264, 274]/ [101, 315, 187, 95, 45, 72, 96, 146, 178, 223, 336, 264, 60, 4, 306, 262, 23, 90]/ [0, 0, 0, 0]/ [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1/ [104, 344, 254, 196]/ [111, 227, 35, 191, 58, 213, 265, 306, 235, 69, 3, 313, 110, 128, 328, 83, 99, 327, 116, 276, 195, 353, 347, 60, 320, 272, 271, 324, 291, 361, 36, 242, 175, 181, 122, 233, 170, 26, 176, 212, 180, 264, 274]/ [101, 315, 187, 95, 45, 72, 96, 146, 178, 223, 336, 264, 60, 4, 306, 262, 23, 90]/ [0, 0, 0, 0]/ [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2/ [104, 344, 254, 196]/ [111, 227, 35, 191, 58, 213, 265, 306, 235, 69, 3, 313, 110, 128, 328, 83, 99, 327, 116, 276, 195, 353, 347, 60, 320, 272, 271, 324, 291, 361, 36, 242, 175, 181, 122, 233, 170, 26, 176, 212, 180, 264, 274]/ [101, 315, 187, 95, 45, 72, 96, 146, 178, 223, 336, 264, 60, 4, 306, 262, 23, 90]/ [0, 0, 0, 0]/ [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
3/ [104, 344, 254, 196]/ [111, 227, 35, 191, 58, 213, 265, 306, 235, 69, 3, 313, 110, 128, 328, 83, 99, 327, 116, 276, 195, 353, 347, 60, 320, 272, 271, 324, 291, 361, 36, 242, 175, 181, 122, 233, 170, 26, 176, 212, 180, 264, 274]/ [101, 315, 187, 95, 45, 72, 96, 146, 178, 223, 336, 264, 60, 4, 306, 262, 23, 90]/ [0, 0, 0, 0]/ [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
4/ [104, 344, 254, 196]/ [111, 227, 35, 191, 58, 213, 265, 306, 235, 69, 3, 313, 110, 128, 328, 83, 99, 327, 116, 276, 195, 353, 347, 60, 320, 272, 271, 324, 291, 361, 36, 242, 175, 181, 122, 233, 170, 26, 176, 212, 180, 264, 274]/ [101, 315, 187, 95, 45, 72, 96, 146, 178, 223, 336, 264, 60, 4, 306, 262, 23, 90]/ [0, 0, 1, 0]/ [1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
5/ [104, 344, 254, 196]/ [111, 227, 35, 191, 58, 213, 265, 306, 235, 69, 3, 313, 110, 128, 328, 83, 99, 327, 116, 276, 195, 353, 347, 60, 320, 272, 271, 324, 291, 361, 36, 242, 175, 181, 122, 233, 170, 26, 176, 212, 180, 264, 274]/ [101, 315, 187, 95, 45, 72, 96, 146, 178, 223, 336, 264, 60, 4, 306, 262, 23, 90]/ [1, 0, 1, 0]/ [1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 0, 1, 0, 1, 0, 0]
6/ [104, 344, 254, 196]/ [111, 227, 35, 191, 58, 213, 265, 306, 235, 69, 3, 313, 110, 128, 328, 83, 99, 327, 116, 276, 195, 353, 347, 60, 320, 272, 271, 324, 291, 361, 36, 242, 175, 181, 122, 233, 170, 26, 176, 212, 180, 264, 274]/ [101, 315, 187, 95, 45, 72, 96, 146, 178, 223, 336, 264, 60, 4, 306, 262, 23, 90]/ [1, 1, 1, 1]/ [1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 0, 1, 1, 1, 1, 1]
7/ [104, 344, 254, 196]/ [111, 227, 35, 191, 58, 213, 265, 306, 235, 69, 3, 313, 110, 128, 328, 83, 99, 327, 116, 276, 195, 353, 347, 60, 320, 272, 271, 324, 291, 361, 36, 242, 175, 181, 122, 233, 170, 26, 176, 212, 180, 264, 274]/ [101, 315, 187, 95, 45, 72, 96, 146, 178, 223, 336, 264, 60, 4, 306, 262, 23, 90]/ [1, 1, 1, 1]/ [2, 1, 2, 1, 1, 1, 1, 1, 0, 0, 1, 2, 2, 2, 2, 2, 2, 1, 1, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1]
8/ [104, 344, 254, 196]/ [111, 227, 35, 191, 58, 213, 265, 306, 235, 69, 3, 313, 110, 128, 328, 83, 99, 327, 116, 276, 195, 353, 347, 60, 320, 272, 271, 324, 291, 361, 36, 242, 175, 181, 122, 233, 170, 26, 176, 212, 180, 264, 274]/ [96, 72, 146, 306, 90, 178, 60, 4, 262, 196, 95, 45, 23, 101, 315, 336, 223, 104, 254, 264, 187]/ [2, 1, 2, 2]/ [2, 1, 2, 1, 1, 1, 1, 2, 0, 1, 1, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1]
9/ [104, 344, 254, 196]/ [111, 227, 35, 191, 58, 213, 265, 306, 235, 69, 3, 313, 110, 128, 328, 83, 99, 327, 116, 276, 195, 353, 347, 60, 320, 272, 271, 324, 291, 361, 36, 242, 175, 181, 122, 233, 170, 26, 176, 212, 180, 264, 274]/ [96, 72, 146, 306, 90, 178, 60, 4, 262, 196, 95, 45, 344, 23, 101, 315, 336, 223, 104, 254, 264, 187]/ [2, 1, 2, 2]/ [2, 2, 2, 2, 1, 1, 2, 2, 1, 1, 1, 2, 2, 2, 3, 2, 2, 1, 2, 2, 2, 2, 1, 2, 1, 1, 2, 1, 2, 1, 1, 1, 2, 2, 1, 2, 2, 1, 2, 1, 1, 1, 1]
10/ [104, 344, 254, 196]/ [111, 227, 35, 191, 58, 213, 265, 306, 235, 69, 3, 313, 110, 128, 328, 83, 99, 327, 116, 276, 195, 353, 347, 60, 320, 272, 271, 324, 291, 361, 36, 242, 175, 181, 122, 233, 170, 26, 176, 212, 180, 264, 274]/ [96, 72, 146, 306, 90, 178, 60, 4, 262, 196, 95, 45, 344, 23, 101, 315, 336, 223, 104, 254, 264, 187]/ [2, 1, 2, 2]/ [2, 2, 2, 2, 1, 2, 2, 2, 1, 1, 1, 2, 2, 2, 3, 2, 2, 1, 2, 2, 2, 2, 1, 2, 2, 1, 2, 1, 2, 2, 1, 1, 2, 2, 2, 2, 2, 1, 2, 2, 1, 2, 1]
11/ [104, 344, 254, 196]/ [111, 227, 35, 191, 58, 213, 265, 306, 235, 69, 3, 313, 110, 128, 328, 83, 99, 327, 116, 276, 195, 353, 347, 60, 320, 272, 271, 324, 291, 361, 36, 242, 175, 181, 122, 233, 170, 26, 176, 212, 180, 264, 274]/ [96, 72, 146, 306, 90, 178, 60, 4, 262, 196, 95, 45, 344, 23, 101, 315, 336, 223, 104, 254, 264, 187]/ [2, 1, 2, 2]/ [2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 2, 2, 2, 2, 3, 3, 2, 2, 2, 3, 2, 2, 2, 3, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 1]
12/ [104, 344, 254, 196]/ [111, 227, 35, 191, 58, 213, 265, 306, 235, 69, 3, 313, 110, 128, 328, 83, 99, 327, 116, 276, 195, 353, 347, 60, 320, 272, 271, 324, 291, 361, 36, 242, 175, 181, 122, 233, 170, 26, 176, 212, 180, 264, 274]/ [96, 72, 146, 306, 90, 178, 60, 4, 262, 196, 95, 45, 344, 23, 101, 315, 336, 223, 104, 254, 264, 187]/ [2, 2, 2, 2]/ [2, 2, 2, 2, 2, 3, 2, 3, 1, 1, 2, 3, 2, 3, 3, 3, 3, 2, 2, 3, 3, 2, 2, 3, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 3, 2]
13/ [104, 344, 254, 196]/ [111, 227, 35, 191, 58, 213, 265, 306, 235, 69, 3, 313, 110, 128, 328, 83, 99, 327, 116, 276, 195, 353, 347, 60, 320, 272, 271, 324, 291, 361, 36, 242, 175, 181, 122, 233, 170, 26, 176, 212, 180, 264, 274]/ [96, 72, 146, 306, 90, 178, 60, 4, 262, 196, 95, 45, 344, 23, 101, 315, 336, 223, 104, 254, 264, 187]/ [2, 2, 2, 2]/ [2, 3, 3, 2, 2, 3, 3, 3, 2, 2, 2, 3, 3, 3, 4, 3, 3, 2, 3, 3, 3, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 2, 3, 3, 2, 3, 2]
14/ [104, 344, 254, 196]/ [111, 227, 35, 191, 58, 213, 265, 306, 235, 69, 3, 313, 110, 128, 328, 83, 99, 327, 116, 276, 195, 353, 347, 60, 320, 272, 271, 324, 291, 361, 36, 242, 175, 181, 122, 233, 170, 26, 176, 212, 180, 264, 274]/ [96, 72, 146, 306, 90, 178, 60, 4, 262, 196, 95, 45, 344, 23, 101, 315, 336, 223, 104, 254, 264, 187]/ [3, 2, 2, 3]/ [3, 4, 3, 2, 2, 3, 3, 3, 2, 2, 2, 3, 3, 3, 4, 3, 3, 2, 3, 4, 3, 3, 2, 3, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 2, 3, 3, 3, 3, 2]
15/ [104, 344, 254, 196]/ [111, 227, 35, 191, 58, 213, 265, 306, 235, 69, 3, 313, 110, 128, 328, 99, 327, 116, 276, 195, 353, 347, 60, 320, 272, 271, 324, 291, 361, 36, 242, 175, 181, 122, 233, 170, 26, 176, 212, 180, 264, 274]/ [96, 72, 146, 306, 90, 178, 60, 4, 262, 196, 95, 45, 344, 23, 101, 315, 336, 223, 104, 254, 264, 187]/ [3, 2, 2, 3]/ [3, 4, 3, 3, 2, 3, 3, 3, 2, 2, 3, 3, 3, 3, 5, 3, 3, 3, 4, 3, 3, 3, 3, 3, 2, 3, 2, 3, 3, 2, 2, 2, 3, 3, 3, 3, 2, 3, 3, 3, 3, 2]
16/ [196, 104, 344, 254, 103]/ [111, 227, 35, 191, 58, 213, 265, 306, 235, 69, 3, 313, 110, 128, 328, 99, 327, 116, 276, 195, 353, 347, 60, 320, 272, 271, 324, 291, 361, 36, 242, 175, 181, 122, 233, 170, 26, 176, 212, 180, 264, 274]/ [96, 72, 146, 306, 90, 178, 60, 4, 262, 196, 95, 45, 344, 23, 101, 315, 336, 223, 104, 254, 264, 187]/ [3, 3, 2, 3, 0]/ [3, 5, 4, 3, 3, 3, 3, 3, 3, 2, 3, 4, 3, 4, 5, 3, 3, 3, 4, 4, 3, 3, 3, 3, 2, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 4, 2, 4, 4, 3, 4, 2]
17/ [196, 104, 344, 254, 103]/ [111, 227, 35, 191, 58, 213, 265, 306, 235, 69, 3, 313, 110, 128, 328, 99, 327, 116, 276, 195, 353, 347, 60, 320, 272, 271, 324, 291, 361, 36, 242, 175, 181, 122, 233, 170, 26, 176, 212, 180, 264, 274]/ [96, 72, 146, 306, 90, 178, 60, 4, 262, 196, 95, 45, 344, 23, 101, 315, 336, 223, 104, 254, 264, 187]/ [3, 3, 2, 3, 0]/ [3, 5, 4, 3, 3, 3, 4, 4, 3, 2, 3, 4, 3, 4, 5, 4, 4, 4, 4, 4, 4, 3, 4, 3, 3, 3, 2, 3, 3, 3, 3, 3, 4, 3, 3, 4, 3, 4, 4, 3, 4, 3]
