t/ f/ h/ w/ f_s/ h_s
0/ [58, 26, 353, 189]/ [111, 35, 245, 363, 14, 49, 213, 265, 375, 86, 150, 346, 306, 183, 110, 52, 90, 244, 15, 357, 178, 248, 374, 17, 243, 160, 312, 272, 342, 271, 356, 324, 308, 45, 177, 344, 175, 115, 263, 30, 282, 197, 211, 54, 26, 200, 19, 174, 228, 264, 372, 307, 100, 300]/ [301, 210, 44, 187, 95, 290, 303, 128, 192, 125, 347, 4, 252, 61, 246, 294, 63]/ [0, 0, 0, 0]/ [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1/ [58, 26, 353, 189]/ [111, 35, 245, 363, 14, 49, 213, 265, 375, 86, 150, 346, 306, 183, 110, 52, 90, 244, 15, 357, 178, 248, 374, 17, 243, 160, 312, 272, 342, 271, 356, 324, 308, 45, 177, 344, 175, 115, 263, 30, 282, 197, 211, 54, 26, 200, 19, 174, 228, 264, 372, 307, 100, 300]/ [301, 210, 44, 187, 95, 290, 303, 128, 192, 125, 347, 4, 252, 61, 246, 294, 63]/ [0, 0, 0, 0]/ [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2/ [58, 26, 353, 189]/ [111, 35, 245, 363, 14, 49, 213, 265, 375, 86, 150, 346, 306, 183, 110, 52, 90, 244, 15, 357, 178, 248, 374, 17, 243, 160, 312, 272, 342, 271, 356, 324, 308, 45, 177, 344, 175, 115, 263, 30, 282, 197, 211, 54, 26, 200, 19, 174, 228, 264, 372, 307, 100, 300]/ [301, 210, 44, 187, 95, 290, 303, 128, 192, 125, 347, 4, 252, 61, 246, 294, 63]/ [0, 0, 0, 0]/ [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
3/ [58, 26, 353, 189]/ [111, 35, 245, 363, 14, 49, 213, 265, 375, 86, 150, 346, 306, 183, 110, 52, 90, 244, 15, 357, 178, 248, 374, 17, 243, 160, 312, 272, 342, 271, 356, 324, 308, 45, 177, 344, 175, 115, 263, 30, 282, 197, 211, 54, 26, 200, 19, 174, 228, 264, 372, 307, 100, 300]/ [301, 210, 44, 187, 95, 290, 303, 128, 192, 125, 347, 4, 252, 61, 246, 294, 63]/ [0, 0, 0, 0]/ [0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
4/ [58, 26, 353, 189]/ [111, 35, 245, 363, 14, 49, 213, 265, 375, 86, 150, 346, 306, 183, 110, 52, 90, 244, 15, 357, 178, 248, 374, 17, 243, 160, 312, 272, 342, 271, 356, 324, 308, 45, 177, 344, 175, 115, 263, 30, 282, 197, 211, 54, 26, 200, 19, 174, 228, 264, 372, 307, 100, 300]/ [301, 210, 44, 187, 95, 290, 303, 128, 192, 125, 347, 4, 252, 61, 246, 294, 63]/ [0, 1, 0, 0]/ [0, 0, 0, 1, 0, 1, 0, 1, 1, 2, 0, 0, 0, 1, 2, 2, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0]
5/ [58, 26, 353, 189]/ [111, 35, 245, 363, 14, 49, 213, 265, 375, 86, 150, 346, 306, 183, 110, 52, 90, 244, 15, 357, 178, 248, 374, 17, 243, 160, 312, 272, 342, 271, 356, 324, 308, 45, 177, 344, 175, 115, 263, 30, 282, 197, 211, 54, 26, 200, 19, 174, 228, 264, 372, 307, 100, 300]/ [301, 210, 44, 187, 95, 290, 303, 128, 192, 125, 347, 4, 252, 61, 246, 294, 63]/ [1, 1, 1, 1]/ [1, 1, 1, 1, 0, 1, 1, 1, 1, 2, 1, 1, 0, 1, 2, 2, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 2, 0]
6/ [58, 26, 353, 189]/ [111, 35, 245, 363, 14, 49, 213, 265, 375, 86, 150, 346, 306, 183, 110, 52, 90, 244, 15, 357, 178, 248, 374, 17, 243, 160, 312, 272, 342, 271, 356, 324, 308, 45, 177, 344, 175, 115, 263, 30, 282, 197, 211, 54, 26, 200, 19, 174, 228, 264, 372, 307, 100, 300]/ [301, 210, 44, 187, 95, 290, 303, 128, 192, 125, 347, 4, 252, 61, 246, 294, 63]/ [1, 1, 1, 1]/ [1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 2, 2, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1]
7/ [58, 26, 353, 189]/ [111, 35, 245, 363, 14, 49, 213, 265, 375, 86, 150, 346, 306, 183, 110, 52, 90, 244, 15, 357, 178, 248, 374, 17, 243, 160, 312, 272, 342, 271, 356, 324, 308, 45, 177, 344, 175, 115, 263, 30, 282, 197, 211, 54, 26, 200, 19, 174, 228, 264, 372, 307, 100, 300]/ [301, 210, 44, 187, 95, 290, 303, 128, 192, 125, 347, 4, 252, 61, 246, 294, 63]/ [1, 2, 1, 1]/ [1, 1, 1, 2, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1]
8/ [58, 26, 353, 189]/ [111, 35, 245, 363, 14, 49, 213, 265, 375, 86, 150, 346, 306, 183, 110, 52, 90, 244, 15, 357, 178, 248, 374, 17, 243, 160, 312, 272, 342, 271, 356, 324, 308, 45, 177, 344, 175, 115, 263, 30, 282, 197, 211, 54, 26, 200, 19, 174, 228, 264, 372, 307, 100, 300]/ [301, 210, 26, 44, 187, 95, 290, 303, 128, 192, 125, 347, 4, 252, 61, 246, 294, 63]/ [1, 2, 1, 1]/ [1, 1, 1, 2, 1, 1, 1, 1, 2, 3, 1, 1, 1, 1, 2, 2, 2, 1, 2, 2, 1, 2, 2, 2, 1, 1, 1, 1, 1, 2, 2, 1, 2, 2, 2, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 2, 1]
9/ [58, 26, 353, 189]/ [111, 35, 245, 363, 14, 49, 213, 265, 375, 86, 150, 346, 306, 183, 110, 52, 90, 244, 15, 357, 178, 248, 374, 17, 243, 160, 312, 272, 342, 271, 356, 324, 308, 45, 177, 344, 175, 115, 263, 30, 282, 197, 211, 54, 26, 200, 19, 174, 228, 264, 372, 307, 100, 300]/ [301, 210, 26, 44, 187, 95, 290, 303, 128, 192, 125, 347, 4, 252, 61, 246, 294, 63]/ [1, 2, 2, 2]/ [1, 1, 1, 2, 2, 1, 2, 2, 2, 3, 1, 1, 1, 1, 3, 2, 2, 1, 2, 2, 2, 2, 2, 2, 1, 2, 1, 1, 1, 2, 2, 1, 2, 2, 3, 1, 2, 2, 1, 2, 1, 2, 1, 1, 2, 2, 2, 2, 2, 2, 1, 2, 3, 1]
