t/ f/ h/ w
0/ [85]/ [227, 166, 146, 310, 107, 155, 117, 179, 335, 375, 292, 69, 316, 151, 160, 91, 238, 356, 258, 308, 324, 382, 378, 229, 115, 181, 319, 63, 211, 101, 315, 26, 336, 167, 154, 131, 187, 219, 283, 241, 158]/ [236, 310, 375, 113, 116, 87, 141, 77, 243, 305, 210, 302, 25, 203, 126, 184, 319, 233, 92, 75, 6] 
1/ [85]/ [227, 166, 146, 310, 107, 155, 117, 179, 335, 375, 292, 69, 316, 151, 160, 91, 238, 356, 258, 308, 324, 382, 378, 229, 115, 181, 319, 63, 211, 101, 315, 26, 336, 167, 154, 131, 187, 219, 283, 241, 158]/ [236, 310, 375, 113, 116, 87, 141, 77, 243, 305, 210, 302, 25, 203, 126, 184, 319, 233, 92, 75, 6] 
2/ [85]/ [227, 166, 146, 310, 107, 155, 117, 179, 335, 375, 292, 69, 316, 151, 160, 91, 238, 356, 258, 308, 324, 382, 378, 229, 115, 181, 319, 63, 211, 101, 315, 26, 336, 167, 154, 131, 187, 219, 283, 241, 158]/ [236, 310, 375, 113, 116, 87, 141, 77, 243, 305, 210, 302, 25, 203, 126, 184, 319, 233, 92, 75, 6] 
3/ [85]/ [227, 166, 146, 310, 107, 155, 117, 179, 335, 375, 292, 69, 316, 151, 160, 91, 238, 356, 258, 308, 324, 382, 378, 229, 115, 181, 319, 63, 211, 101, 315, 26, 336, 167, 154, 131, 187, 219, 283, 241, 158]/ [236, 310, 375, 113, 116, 87, 141, 77, 243, 305, 210, 302, 25, 203, 126, 184, 319, 233, 92, 75, 6] 
4/ [85]/ [227, 166, 146, 310, 107, 155, 117, 179, 335, 375, 292, 69, 316, 151, 160, 91, 238, 356, 258, 308, 324, 382, 378, 229, 115, 181, 319, 63, 211, 101, 315, 26, 336, 167, 154, 131, 187, 219, 283, 241, 158]/ [236, 310, 375, 113, 116, 87, 141, 77, 243, 305, 210, 302, 25, 203, 126, 184, 319, 233, 92, 75, 6] 
5/ [85]/ [227, 166, 146, 310, 107, 155, 117, 179, 335, 375, 292, 69, 316, 151, 160, 91, 238, 356, 258, 308, 324, 382, 378, 229, 115, 181, 319, 63, 211, 101, 315, 26, 336, 167, 154, 131, 187, 219, 283, 241, 158]/ [236, 310, 375, 113, 116, 87, 141, 77, 243, 305, 210, 302, 25, 203, 126, 184, 319, 233, 92, 75, 6] 
6/ [85]/ [227, 166, 146, 310, 107, 155, 117, 179, 335, 375, 292, 69, 316, 151, 160, 91, 238, 356, 258, 308, 324, 382, 378, 229, 115, 181, 319, 63, 211, 101, 315, 26, 336, 167, 154, 131, 187, 219, 283, 241, 158]/ [236, 310, 375, 113, 116, 87, 141, 77, 243, 305, 210, 302, 25, 203, 126, 184, 319, 233, 92, 75, 6] 
7/ [85]/ [227, 166, 146, 310, 107, 155, 117, 179, 335, 375, 292, 69, 316, 151, 160, 91, 238, 356, 258, 308, 324, 382, 378, 229, 115, 181, 319, 63, 211, 101, 315, 26, 336, 167, 154, 131, 187, 219, 283, 241, 158]/ [236, 310, 375, 113, 116, 87, 141, 77, 243, 305, 210, 302, 25, 203, 126, 184, 319, 233, 92, 75, 6] 
8/ [85]/ [227, 166, 146, 310, 107, 155, 117, 179, 335, 375, 292, 69, 316, 151, 160, 91, 238, 356, 258, 308, 324, 382, 378, 229, 115, 181, 319, 63, 211, 101, 315, 26, 336, 167, 154, 131, 187, 219, 283, 241, 158]/ [236, 310, 375, 113, 116, 87, 141, 77, 243, 305, 210, 302, 25, 203, 126, 184, 319, 233, 92, 75, 6] 
9/ [85]/ [227, 166, 146, 310, 107, 155, 117, 179, 335, 375, 292, 69, 316, 151, 160, 91, 238, 356, 258, 308, 324, 382, 378, 229, 115, 181, 319, 63, 211, 101, 315, 26, 336, 167, 154, 131, 187, 219, 283, 241, 158]/ [236, 310, 375, 113, 116, 87, 141, 77, 243, 305, 210, 302, 25, 203, 126, 184, 319, 233, 92, 75, 6] 
