t/ f/ h/ w/ f_s/ h_s
0/ [98, 46]/ [289, 58, 14, 213, 317, 341, 16, 216, 376, 3, 209, 206, 15, 132, 178, 316, 127, 243, 214, 91, 56, 225, 36, 344, 105, 229, 30, 246, 197, 139, 250, 278, 85, 311, 154, 180, 212, 254, 322]/ [35, 20, 72, 179, 140, 124, 150, 280, 257, 151, 112, 262, 91, 281, 56, 203, 181, 321, 373, 71, 26, 19, 237, 13, 125, 9, 349]/ [0, 0]/ [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1/ [98, 46]/ [289, 58, 14, 213, 317, 341, 16, 216, 376, 3, 209, 206, 15, 132, 178, 316, 127, 243, 214, 91, 56, 225, 36, 344, 105, 229, 30, 246, 197, 139, 250, 278, 85, 311, 154, 180, 212, 254, 322]/ [35, 20, 72, 179, 140, 124, 150, 280, 257, 151, 112, 262, 91, 281, 56, 203, 181, 321, 373, 71, 26, 19, 237, 13, 125, 9, 349]/ [0, 0]/ [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2/ [98, 46]/ [289, 58, 14, 213, 317, 341, 16, 216, 376, 3, 209, 206, 15, 132, 178, 316, 127, 243, 214, 91, 56, 225, 36, 344, 105, 229, 30, 246, 197, 139, 250, 278, 85, 311, 154, 180, 212, 254, 322]/ [35, 20, 72, 179, 140, 124, 150, 280, 257, 151, 112, 262, 91, 281, 56, 203, 181, 321, 373, 71, 26, 19, 237, 13, 125, 9, 349]/ [0, 0]/ [0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
3/ [98, 46]/ [289, 58, 14, 213, 317, 341, 16, 216, 376, 3, 209, 206, 15, 132, 178, 316, 127, 243, 214, 91, 56, 225, 36, 344, 105, 229, 30, 246, 197, 139, 250, 278, 85, 311, 154, 180, 212, 254, 322]/ [35, 20, 72, 179, 140, 124, 150, 280, 257, 151, 112, 262, 91, 281, 56, 203, 181, 321, 373, 71, 26, 19, 237, 13, 125, 9, 349]/ [0, 1]/ [1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
4/ [98, 46]/ [289, 58, 14, 213, 317, 341, 16, 216, 376, 3, 209, 206, 15, 132, 178, 316, 127, 243, 214, 91, 56, 225, 36, 344, 105, 229, 30, 246, 197, 139, 250, 278, 85, 311, 154, 180, 212, 254, 322]/ [35, 20, 72, 179, 140, 124, 150, 280, 257, 151, 112, 262, 91, 281, 56, 203, 181, 321, 373, 71, 26, 19, 237, 13, 125, 9, 349]/ [0, 1]/ [1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]
5/ [98, 46]/ [289, 58, 14, 213, 317, 341, 16, 216, 376, 3, 209, 206, 15, 132, 178, 316, 127, 243, 214, 91, 56, 225, 36, 344, 105, 229, 30, 246, 197, 139, 250, 278, 85, 311, 154, 180, 212, 254, 322]/ [35, 20, 72, 179, 140, 124, 150, 280, 257, 151, 112, 262, 91, 281, 56, 203, 181, 321, 373, 71, 26, 19, 237, 13, 125, 9, 349]/ [0, 1]/ [1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1]
6/ [98, 46]/ [289, 58, 14, 213, 317, 341, 16, 216, 376, 3, 209, 206, 15, 132, 178, 316, 127, 243, 214, 91, 56, 225, 36, 344, 105, 229, 30, 246, 197, 139, 250, 278, 85, 311, 154, 180, 212, 254, 322]/ [35, 20, 72, 179, 140, 124, 150, 280, 257, 151, 112, 262, 91, 281, 56, 203, 181, 321, 373, 71, 26, 19, 237, 13, 125, 9, 349]/ [0, 1]/ [1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1]
7/ [98, 46]/ [289, 58, 14, 213, 317, 341, 16, 216, 376, 3, 209, 206, 15, 132, 178, 316, 127, 243, 214, 91, 56, 225, 36, 344, 105, 229, 30, 246, 197, 139, 250, 278, 85, 311, 154, 180, 212, 254, 322]/ [35, 20, 72, 179, 140, 124, 150, 280, 257, 151, 112, 262, 91, 281, 56, 203, 181, 321, 373, 71, 26, 19, 237, 13, 125, 9, 349]/ [1, 1]/ [2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2]
8/ [98, 46]/ [289, 58, 14, 213, 317, 341, 16, 216, 376, 3, 209, 206, 15, 132, 178, 316, 127, 243, 214, 91, 56, 225, 36, 344, 105, 229, 30, 246, 197, 139, 250, 278, 85, 311, 154, 180, 212, 254, 322]/ [35, 20, 72, 179, 140, 124, 150, 280, 257, 151, 112, 262, 91, 281, 56, 203, 181, 321, 373, 71, 26, 19, 237, 13, 125, 9, 349]/ [1, 1]/ [2, 1, 1, 1, 2, 1, 1, 1, 2, 2, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 2]
9/ [98, 46]/ [289, 58, 14, 213, 317, 341, 16, 216, 376, 3, 209, 206, 15, 132, 178, 316, 127, 243, 214, 91, 56, 225, 36, 344, 105, 229, 30, 246, 197, 139, 250, 278, 85, 311, 154, 180, 212, 254, 322]/ [35, 20, 72, 179, 140, 124, 150, 280, 257, 151, 112, 262, 91, 281, 56, 98, 203, 181, 321, 373, 71, 26, 19, 237, 13, 125, 9, 349]/ [1, 2]/ [2, 1, 1, 2, 2, 1, 2, 2, 2, 2, 2, 1, 1, 2, 1, 1, 2, 2, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 2]
