t/ f/ h/ w/ f_s/ h_s
0/ [341, 264, 349, 263]/ [135, 201, 20, 136, 14, 72, 310, 49, 179, 194, 186, 371, 52, 362, 21, 199, 15, 305, 262, 129, 189, 207, 351, 238, 356, 308, 133, 119, 267, 361, 192, 378, 263, 204, 78, 163, 71, 134, 200, 297, 205, 187, 9, 208]/ [93, 20, 72, 220, 117, 284, 306, 350, 83, 309, 94, 316, 195, 33, 210, 308, 45, 177, 153, 8, 359, 54, 228, 372, 274, 89, 349, 358]/ [0, 0, 0, 0]/ [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1/ [341, 264, 349, 263]/ [135, 201, 20, 136, 14, 72, 310, 49, 179, 194, 186, 371, 52, 362, 21, 199, 15, 305, 262, 129, 189, 207, 351, 238, 356, 308, 133, 119, 267, 361, 192, 378, 263, 204, 78, 163, 71, 134, 200, 297, 205, 187, 9, 208]/ [93, 20, 72, 220, 117, 284, 306, 350, 83, 309, 94, 316, 195, 33, 210, 308, 45, 177, 153, 8, 359, 54, 228, 372, 274, 89, 349, 358]/ [0, 0, 0, 0]/ [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2/ [341, 264, 349, 263]/ [135, 201, 20, 136, 14, 72, 310, 49, 179, 194, 186, 371, 52, 362, 21, 199, 15, 305, 262, 129, 189, 207, 351, 238, 356, 308, 133, 119, 267, 361, 192, 378, 263, 204, 78, 163, 71, 134, 200, 297, 205, 187, 9, 208]/ [93, 20, 72, 220, 117, 284, 306, 350, 83, 309, 94, 316, 195, 33, 210, 308, 45, 177, 153, 8, 359, 54, 228, 372, 274, 89, 349, 358]/ [0, 0, 1, 1]/ [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
3/ [341, 264, 349, 263]/ [135, 201, 20, 136, 14, 72, 310, 49, 179, 194, 186, 371, 52, 362, 21, 199, 15, 305, 262, 129, 189, 207, 351, 238, 356, 308, 133, 119, 267, 361, 192, 378, 263, 204, 78, 163, 71, 134, 200, 297, 205, 187, 9, 208]/ [93, 20, 72, 220, 117, 284, 306, 350, 83, 309, 94, 316, 195, 33, 210, 308, 45, 177, 153, 8, 359, 54, 228, 372, 274, 89, 349, 358]/ [1, 0, 1, 1]/ [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
4/ [341, 264, 349, 263]/ [135, 201, 20, 136, 14, 72, 310, 49, 179, 194, 186, 371, 52, 362, 21, 199, 15, 305, 262, 129, 189, 207, 351, 238, 356, 308, 133, 119, 267, 361, 192, 378, 263, 204, 78, 163, 71, 134, 200, 297, 205, 187, 9, 208]/ [93, 20, 72, 220, 117, 284, 306, 350, 83, 309, 94, 316, 195, 33, 210, 308, 45, 177, 153, 8, 359, 54, 228, 372, 274, 89, 349, 358]/ [1, 0, 1, 1]/ [0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0]
5/ [341, 264, 349, 263]/ [135, 201, 20, 136, 14, 72, 310, 49, 179, 194, 186, 371, 52, 362, 21, 199, 15, 305, 262, 129, 189, 207, 351, 238, 356, 308, 133, 119, 267, 361, 192, 378, 263, 204, 78, 163, 71, 134, 200, 297, 205, 187, 9, 208]/ [93, 20, 72, 220, 117, 284, 306, 350, 83, 309, 94, 316, 195, 33, 210, 308, 45, 177, 153, 8, 359, 54, 228, 372, 274, 89, 349, 358]/ [1, 1, 1, 1]/ [0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
6/ [341, 264, 349, 263]/ [135, 201, 20, 136, 14, 72, 310, 49, 179, 194, 186, 371, 52, 362, 21, 199, 15, 305, 262, 129, 189, 207, 351, 238, 356, 308, 133, 119, 267, 361, 192, 378, 263, 204, 78, 163, 71, 134, 200, 297, 205, 187, 9, 208]/ [93, 20, 72, 220, 117, 284, 306, 350, 83, 309, 94, 316, 195, 33, 210, 308, 45, 177, 153, 8, 359, 54, 228, 372, 274, 89, 349, 358]/ [1, 1, 1, 2]/ [0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 1, 1, 2, 0]
7/ [341, 264, 349, 263]/ [135, 201, 20, 136, 14, 72, 310, 49, 179, 194, 186, 371, 52, 362, 21, 199, 15, 305, 262, 129, 189, 207, 351, 238, 356, 308, 133, 119, 267, 361, 192, 378, 263, 204, 78, 163, 71, 134, 200, 297, 205, 187, 9, 208]/ [93, 20, 72, 220, 117, 341, 284, 306, 350, 83, 309, 94, 316, 195, 33, 210, 308, 45, 177, 153, 8, 359, 54, 228, 372, 274, 89, 349, 358]/ [2, 1, 2, 2]/ [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 1, 1, 2, 0]
8/ [341, 264, 349, 263]/ [135, 201, 20, 136, 14, 72, 310, 49, 179, 194, 186, 371, 52, 362, 21, 199, 15, 305, 262, 129, 189, 207, 351, 238, 356, 308, 133, 119, 267, 361, 192, 378, 263, 204, 78, 163, 71, 134, 200, 297, 205, 187, 9, 208]/ [93, 20, 72, 220, 117, 341, 284, 306, 350, 83, 309, 94, 316, 195, 33, 210, 308, 45, 177, 153, 263, 8, 359, 54, 228, 264, 372, 274, 89, 349, 358]/ [2, 1, 2, 2]/ [1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 2, 1, 2, 1, 1, 1, 2, 1, 2, 1, 1, 1, 2, 1, 2, 2, 1, 1, 2, 1, 2, 1, 2, 1]
9/ [341, 264, 349, 263]/ [135, 201, 20, 136, 14, 72, 310, 49, 179, 194, 186, 371, 52, 362, 21, 199, 15, 305, 262, 129, 189, 207, 351, 238, 356, 308, 133, 119, 267, 361, 192, 378, 263, 204, 78, 163, 71, 134, 200, 297, 205, 187, 9, 208]/ [93, 20, 72, 220, 117, 341, 284, 306, 350, 83, 309, 94, 316, 195, 33, 210, 308, 45, 177, 153, 263, 8, 359, 54, 228, 264, 372, 274, 89, 349, 358]/ [2, 2, 3, 3]/ [1, 1, 2, 1, 1, 1, 2, 2, 1, 1, 2, 2, 2, 2, 2, 2, 1, 2, 1, 1, 2, 1, 2, 2, 1, 1, 2, 2, 2, 2, 1, 1, 3, 1, 3, 3, 2, 2, 2, 1, 2, 1, 3, 1]
10/ [341, 264, 349, 263]/ [135, 201, 20, 136, 14, 72, 310, 49, 179, 194, 186, 371, 52, 362, 21, 199, 15, 305, 262, 129, 189, 207, 351, 238, 356, 308, 133, 119, 267, 361, 192, 378, 263, 204, 78, 163, 71, 134, 200, 297, 205, 187, 9, 208]/ [93, 20, 72, 220, 117, 341, 284, 306, 350, 83, 309, 94, 316, 195, 33, 210, 308, 45, 177, 153, 263, 8, 359, 54, 228, 264, 372, 274, 89, 349, 358]/ [2, 2, 3, 3]/ [1, 2, 2, 1, 1, 1, 2, 2, 1, 1, 2, 2, 2, 2, 2, 2, 1, 2, 1, 2, 2, 2, 2, 2, 1, 2, 3, 2, 2, 2, 1, 2, 3, 2, 3, 3, 2, 2, 3, 2, 2, 2, 3, 1]
11/ [341, 264, 349, 263]/ [135, 201, 20, 136, 14, 72, 310, 49, 179, 194, 186, 371, 52, 362, 21, 199, 15, 305, 262, 129, 189, 207, 351, 238, 356, 308, 133, 119, 267, 361, 192, 378, 263, 204, 78, 163, 71, 134, 200, 297, 205, 187, 9, 208]/ [93, 20, 72, 220, 117, 341, 284, 306, 350, 83, 309, 94, 316, 195, 33, 210, 308, 45, 177, 153, 263, 8, 359, 54, 228, 264, 372, 274, 89, 349, 358]/ [3, 2, 4, 3]/ [1, 2, 2, 2, 2, 1, 2, 2, 1, 1, 2, 2, 2, 2, 3, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 3, 2, 1, 2, 3, 2, 3, 3, 2, 2, 3, 2, 2, 2, 4, 1]
12/ [341, 264, 349, 263]/ [135, 201, 20, 136, 14, 72, 310, 49, 179, 194, 186, 371, 52, 362, 21, 199, 15, 305, 262, 129, 189, 207, 351, 238, 356, 308, 133, 119, 267, 361, 192, 378, 263, 204, 78, 163, 71, 134, 200, 297, 205, 9, 208]/ [93, 20, 72, 220, 117, 341, 284, 306, 350, 83, 309, 94, 316, 195, 33, 210, 308, 45, 177, 153, 263, 8, 359, 54, 228, 264, 372, 274, 89, 349, 358]/ [3, 2, 4, 3]/ [2, 2, 2, 2, 2, 2, 3, 2, 1, 2, 2, 2, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 4, 3, 1, 2, 3, 2, 3, 4, 2, 2, 3, 2, 2, 4, 2]
13/ [341, 264, 349, 263]/ [135, 201, 20, 136, 14, 72, 310, 49, 179, 194, 186, 371, 52, 362, 21, 199, 15, 305, 262, 129, 189, 207, 351, 238, 356, 308, 133, 119, 267, 361, 192, 378, 263, 204, 78, 163, 71, 134, 200, 297, 205, 9, 208]/ [93, 20, 72, 220, 117, 341, 284, 306, 350, 83, 309, 94, 316, 195, 33, 210, 308, 45, 177, 153, 263, 8, 359, 54, 228, 264, 372, 274, 89, 349, 358]/ [3, 2, 5, 3]/ [2, 2, 3, 2, 2, 2, 3, 2, 1, 2, 2, 2, 3, 3, 3, 2, 2, 2, 2, 2, 3, 2, 3, 3, 2, 3, 3, 2, 4, 3, 2, 2, 4, 2, 3, 4, 3, 2, 3, 3, 3, 4, 2]
14/ [341, 264, 349, 263]/ [135, 201, 20, 136, 14, 72, 310, 49, 179, 194, 186, 371, 52, 362, 21, 199, 15, 305, 262, 129, 189, 207, 351, 238, 356, 308, 133, 119, 267, 361, 192, 378, 263, 204, 78, 163, 71, 134, 200, 297, 205, 9, 208]/ [93, 20, 72, 220, 117, 341, 284, 306, 350, 83, 309, 94, 316, 195, 33, 210, 308, 45, 177, 153, 263, 8, 359, 54, 228, 264, 372, 274, 89, 349, 358]/ [3, 2, 5, 4]/ [2, 2, 3, 2, 2, 2, 3, 2, 2, 2, 3, 3, 3, 3, 3, 2, 2, 2, 3, 3, 3, 3, 3, 3, 2, 3, 4, 3, 4, 3, 2, 2, 4, 2, 3, 5, 3, 3, 3, 3, 3, 4, 2]
15/ [341, 264, 349, 263]/ [135, 201, 20, 136, 14, 72, 310, 49, 179, 194, 186, 371, 52, 362, 21, 199, 15, 305, 262, 129, 189, 207, 351, 238, 356, 308, 133, 119, 267, 361, 192, 378, 263, 204, 78, 163, 71, 134, 200, 297, 205, 9, 208]/ [93, 20, 72, 220, 117, 341, 284, 306, 350, 83, 309, 94, 316, 195, 33, 210, 308, 45, 177, 153, 263, 8, 359, 54, 228, 264, 372, 274, 89, 349, 358]/ [3, 3, 5, 4]/ [3, 2, 3, 3, 2, 2, 4, 2, 2, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 4, 3, 3, 3, 3, 3, 4, 3, 5, 4, 2, 3, 4, 2, 4, 5, 3, 3, 4, 3, 3, 5, 3]
