t/ f/ h/ w/ f_s/ h_s
0/ [383, 180, 78]/ [53, 93, 227, 279, 58, 65, 375, 86, 38, 216, 240, 306, 235, 3, 226, 206, 328, 99, 73, 239, 327, 46, 266, 338, 299, 252, 207, 138, 98, 70, 210, 349, 225, 277, 12, 51, 67, 175, 255, 71, 157, 211, 301, 224, 325, 176, 250, 19, 297, 228, 212, 180, 39, 283, 100, 68, 260]/ [227, 72, 333, 94, 173, 213, 381, 335, 86, 51, 150, 194, 264, 370, 183, 282]/ [0, 0, 0]/ [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1/ [383, 180, 78]/ [53, 93, 227, 279, 58, 65, 375, 86, 38, 216, 240, 306, 235, 3, 226, 206, 328, 99, 73, 239, 327, 46, 266, 338, 299, 252, 207, 138, 98, 70, 210, 349, 225, 277, 12, 51, 67, 175, 255, 71, 157, 211, 301, 224, 325, 176, 250, 19, 297, 228, 212, 180, 39, 283, 100, 68, 260]/ [227, 72, 333, 94, 173, 213, 381, 335, 86, 51, 150, 194, 264, 370, 183, 282]/ [0, 0, 0]/ [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2/ [383, 180, 78]/ [53, 93, 227, 279, 58, 65, 375, 86, 38, 216, 240, 306, 235, 3, 226, 206, 328, 99, 73, 239, 327, 46, 266, 338, 299, 252, 207, 138, 98, 70, 210, 349, 225, 277, 12, 51, 67, 175, 255, 71, 157, 211, 301, 224, 325, 176, 250, 19, 297, 228, 212, 180, 39, 283, 100, 68, 260]/ [227, 72, 333, 94, 173, 213, 381, 335, 86, 51, 150, 194, 264, 370, 183, 282]/ [0, 0, 0]/ [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
3/ [383, 180, 78]/ [53, 93, 227, 279, 58, 65, 375, 86, 38, 216, 240, 306, 235, 3, 226, 206, 328, 99, 73, 239, 327, 46, 266, 338, 299, 252, 207, 138, 98, 70, 210, 349, 225, 277, 12, 51, 67, 175, 255, 71, 157, 211, 301, 224, 325, 176, 250, 19, 297, 228, 212, 180, 39, 283, 100, 68, 260]/ [227, 72, 333, 94, 173, 213, 381, 335, 86, 51, 150, 194, 264, 370, 183, 282]/ [1, 0, 0]/ [0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]
4/ [383, 180, 78]/ [53, 93, 227, 279, 58, 65, 375, 86, 38, 216, 240, 306, 235, 3, 226, 206, 328, 99, 73, 239, 327, 46, 266, 338, 299, 252, 207, 138, 98, 70, 210, 349, 225, 277, 12, 51, 67, 175, 255, 71, 157, 211, 301, 224, 325, 176, 250, 19, 297, 228, 212, 180, 39, 283, 100, 68, 260]/ [227, 72, 333, 94, 173, 213, 381, 335, 86, 51, 150, 194, 264, 370, 183, 282]/ [1, 0, 0]/ [0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 2, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0]
5/ [383, 180, 78]/ [53, 93, 227, 279, 58, 65, 375, 86, 38, 216, 240, 306, 235, 3, 226, 206, 328, 99, 73, 239, 327, 46, 266, 338, 299, 252, 207, 138, 98, 70, 210, 349, 225, 277, 12, 51, 67, 175, 255, 71, 157, 211, 301, 224, 325, 176, 250, 19, 297, 228, 212, 180, 39, 283, 100, 68, 260]/ [227, 72, 333, 94, 173, 213, 381, 335, 86, 51, 150, 194, 264, 370, 183, 282]/ [1, 0, 0]/ [0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0]
6/ [383, 180, 78]/ [53, 93, 227, 279, 58, 65, 375, 86, 38, 216, 240, 306, 235, 3, 226, 206, 328, 99, 73, 239, 327, 46, 266, 338, 299, 252, 207, 138, 98, 70, 210, 349, 225, 277, 12, 51, 67, 175, 255, 71, 157, 211, 301, 224, 325, 176, 250, 19, 297, 228, 212, 180, 39, 283, 100, 68, 260]/ [227, 72, 333, 94, 173, 213, 381, 335, 86, 51, 150, 194, 264, 370, 183, 282]/ [2, 1, 0]/ [1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 0, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 2, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 2, 1, 1]
7/ [383, 180, 78]/ [53, 93, 227, 279, 58, 65, 375, 86, 38, 216, 240, 306, 235, 3, 226, 206, 328, 99, 73, 239, 327, 46, 266, 338, 299, 252, 207, 138, 98, 70, 210, 349, 225, 277, 12, 51, 67, 175, 255, 71, 157, 211, 301, 224, 325, 176, 250, 19, 297, 228, 212, 180, 39, 283, 100, 68, 260]/ [227, 72, 333, 94, 173, 213, 381, 335, 86, 51, 150, 194, 264, 370, 183, 282]/ [2, 1, 1]/ [1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 2, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1]
8/ [383, 180, 78]/ [53, 93, 227, 279, 58, 65, 375, 86, 38, 216, 240, 306, 235, 3, 226, 206, 328, 99, 73, 239, 327, 46, 266, 338, 299, 252, 207, 138, 98, 70, 210, 349, 225, 277, 12, 51, 67, 175, 255, 71, 157, 211, 301, 224, 325, 176, 250, 19, 297, 228, 212, 180, 39, 283, 100, 68, 260]/ [227, 72, 333, 94, 173, 213, 381, 335, 86, 51, 150, 194, 264, 370, 183, 282]/ [2, 1, 1]/ [1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 2, 2, 1, 1, 1, 2, 1, 2, 1, 1, 2, 2, 2, 1, 1, 3, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 2, 1]
9/ [383, 180, 78]/ [53, 93, 227, 279, 58, 65, 375, 86, 38, 216, 240, 306, 235, 3, 226, 206, 328, 99, 73, 239, 327, 46, 266, 338, 299, 252, 207, 138, 98, 70, 210, 349, 225, 277, 12, 51, 67, 175, 255, 71, 157, 211, 301, 224, 325, 176, 250, 19, 297, 228, 212, 180, 39, 283, 100, 68, 260]/ [227, 72, 333, 94, 173, 213, 381, 335, 86, 51, 150, 194, 264, 370, 183, 282]/ [2, 1, 1]/ [1, 2, 1, 1, 1, 1, 2, 1, 2, 1, 2, 2, 1, 2, 1, 2, 1, 2, 2, 2, 2, 2, 2, 1, 1, 3, 1, 2, 2, 1, 1, 2, 1, 1, 2, 1, 2, 1, 1, 2, 2, 2, 1, 1, 2, 1, 2, 3, 1, 1, 1, 1, 1, 1, 3, 2, 1]
