t/ f/ h/ w/ f_s/ h_s
0/ [84]/ [245, 380, 213, 117, 179, 335, 150, 3, 261, 206, 244, 270, 288, 328, 73, 327, 106, 132, 46, 332, 338, 185, 152, 91, 271, 22, 56, 98, 138, 171, 95, 298, 51, 255, 319, 197, 369, 50, 64, 40, 334, 187, 2, 322]/ [135, 245, 96, 354, 47, 179, 194, 284, 376, 161, 110, 128, 165, 239, 48, 106, 195, 285, 66, 4, 207, 80, 25, 95, 177, 277, 74, 105, 215, 321, 204, 122, 101, 170, 268, 330, 336, 145, 223, 355, 31, 358]/ [0]/ [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1/ [84]/ [245, 380, 213, 117, 179, 335, 150, 3, 261, 206, 244, 270, 288, 328, 73, 327, 106, 132, 46, 332, 338, 185, 152, 91, 271, 22, 56, 98, 138, 171, 95, 298, 51, 255, 319, 197, 369, 50, 64, 40, 334, 187, 2, 322]/ [135, 245, 96, 354, 47, 179, 194, 284, 376, 161, 110, 128, 165, 239, 48, 106, 195, 285, 66, 4, 207, 80, 25, 95, 177, 277, 74, 105, 215, 321, 204, 122, 101, 170, 268, 330, 336, 145, 223, 355, 31, 358]/ [0]/ [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]
2/ [84]/ [245, 380, 213, 117, 179, 335, 150, 3, 261, 206, 244, 270, 288, 328, 73, 327, 106, 132, 46, 332, 338, 185, 152, 91, 271, 22, 56, 98, 138, 171, 95, 298, 51, 255, 319, 197, 369, 50, 64, 40, 334, 187, 2, 322]/ [135, 245, 96, 354, 47, 179, 194, 284, 376, 161, 110, 128, 165, 239, 48, 106, 195, 285, 66, 4, 207, 80, 25, 95, 177, 277, 74, 105, 215, 321, 204, 122, 101, 170, 268, 330, 336, 145, 223, 355, 31, 358]/ [0]/ [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]
3/ [84]/ [245, 380, 213, 117, 179, 335, 150, 3, 261, 206, 244, 270, 288, 328, 73, 327, 106, 132, 46, 332, 338, 185, 152, 91, 271, 22, 56, 98, 138, 171, 95, 298, 51, 255, 319, 197, 369, 50, 64, 40, 334, 187, 2, 322]/ [135, 245, 96, 354, 47, 179, 194, 284, 376, 161, 110, 128, 165, 239, 48, 106, 195, 285, 66, 4, 207, 80, 25, 95, 177, 277, 74, 105, 215, 321, 204, 122, 101, 170, 268, 330, 336, 145, 223, 355, 31, 358]/ [0]/ [0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1]
4/ [84]/ [245, 380, 213, 117, 179, 335, 150, 3, 261, 206, 244, 270, 288, 328, 73, 327, 106, 132, 46, 332, 338, 185, 152, 91, 271, 22, 56, 98, 138, 171, 95, 298, 51, 255, 319, 197, 369, 50, 64, 40, 334, 187, 2, 322]/ [135, 245, 96, 354, 47, 179, 194, 284, 376, 161, 110, 128, 165, 239, 48, 106, 195, 285, 66, 4, 207, 80, 25, 95, 177, 277, 74, 105, 215, 321, 204, 122, 101, 170, 268, 330, 336, 145, 223, 355, 31, 358]/ [0]/ [0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 2, 1, 0, 0, 2, 0, 2]
5/ [84]/ [245, 380, 213, 117, 179, 335, 150, 3, 261, 206, 244, 270, 288, 328, 73, 327, 106, 132, 46, 332, 338, 185, 152, 91, 271, 22, 56, 98, 138, 171, 95, 298, 51, 255, 319, 197, 369, 50, 64, 40, 334, 187, 2, 322]/ [135, 245, 96, 354, 47, 179, 194, 284, 376, 161, 110, 128, 165, 239, 48, 106, 195, 285, 66, 4, 207, 80, 25, 95, 177, 277, 74, 105, 215, 321, 204, 122, 101, 170, 268, 330, 336, 145, 223, 355, 31, 358]/ [1]/ [1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 2, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 2, 1, 1, 1, 2, 0, 2]
6/ [84]/ [245, 380, 213, 117, 179, 335, 150, 3, 261, 206, 244, 270, 288, 328, 73, 327, 106, 132, 46, 332, 338, 185, 152, 91, 271, 22, 56, 98, 138, 171, 95, 298, 51, 255, 319, 197, 369, 50, 64, 40, 334, 187, 2, 322]/ [135, 245, 96, 354, 47, 179, 194, 284, 376, 161, 110, 128, 165, 239, 48, 106, 195, 285, 66, 4, 207, 80, 25, 95, 177, 277, 74, 105, 215, 321, 204, 122, 101, 170, 268, 330, 336, 145, 223, 355, 31, 358]/ [1]/ [1, 1, 0, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 2, 1, 0, 2, 1, 1, 1, 2, 1, 3]
7/ [84]/ [245, 380, 213, 117, 179, 335, 150, 3, 261, 206, 244, 270, 288, 328, 73, 327, 106, 132, 46, 332, 338, 185, 152, 91, 271, 22, 56, 98, 138, 171, 95, 298, 51, 255, 319, 197, 369, 50, 64, 40, 334, 187, 2, 322]/ [135, 245, 96, 354, 47, 179, 194, 284, 376, 161, 110, 128, 165, 239, 48, 106, 195, 285, 66, 4, 207, 80, 25, 95, 177, 277, 74, 105, 215, 321, 204, 122, 101, 170, 268, 330, 336, 145, 223, 355, 31, 358]/ [1]/ [1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 2, 1, 3]
8/ [84]/ [245, 380, 213, 117, 179, 335, 150, 3, 261, 206, 244, 270, 288, 328, 73, 327, 106, 132, 46, 332, 338, 185, 152, 91, 271, 22, 56, 98, 138, 171, 95, 298, 51, 255, 319, 197, 369, 50, 64, 40, 334, 187, 2, 322]/ [135, 245, 96, 354, 47, 179, 194, 284, 376, 161, 110, 128, 165, 239, 48, 106, 195, 285, 66, 4, 207, 80, 25, 95, 177, 277, 74, 105, 215, 321, 204, 122, 101, 170, 268, 330, 336, 145, 223, 355, 31, 358]/ [1]/ [1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 3, 2, 1, 1, 2, 1, 3]
9/ [84]/ [245, 380, 213, 117, 179, 335, 150, 3, 261, 206, 244, 270, 288, 328, 73, 327, 106, 132, 46, 332, 338, 185, 152, 91, 271, 22, 56, 98, 138, 171, 95, 298, 51, 255, 319, 197, 369, 50, 64, 40, 334, 187, 2, 322]/ [135, 245, 96, 354, 47, 179, 194, 284, 376, 161, 110, 128, 165, 239, 48, 106, 195, 285, 66, 4, 207, 80, 25, 95, 177, 277, 74, 105, 215, 321, 204, 122, 101, 170, 268, 330, 336, 145, 223, 355, 31, 358]/ [1]/ [1, 1, 1, 2, 2, 2, 2, 2, 1, 1, 2, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 2, 2, 1, 3, 2, 2, 2, 3, 1, 3]
