t\ f\ h\ w
0/ [(1, 17)]/ [(8, 23), (5, 19), (11, 23), (8, 19), (5, 26), (4, 22), (10, 8), (1, 25), (8, 1), (10, 12), (1, 10), (11, 13), (0, 22), (1, 24), (6, 18), (7, 1), (2, 31), (7, 27), (11, 26), (7, 31), (2, 14), (5, 3), (11, 17), (6, 1), (11, 3), (4, 3), (0, 2)]/ [(5, 9), (1, 3), (7, 1), (7, 24), (8, 10), (9, 22), (11, 22), (1, 8), (5, 26)] 
3/ [(1, 17)]/ [(8, 23), (5, 19), (11, 23), (8, 19), (5, 26), (4, 22), (10, 8), (1, 25), (8, 1), (10, 12), (1, 10), (11, 13), (0, 22), (1, 24), (6, 18), (7, 1), (2, 31), (7, 27), (11, 26), (7, 31), (2, 14), (5, 3), (11, 17), (6, 1), (11, 3), (4, 3), (0, 2)]/ [(5, 9), (1, 3), (7, 1), (7, 24), (8, 10), (9, 22), (11, 22), (1, 8), (5, 26)] 
6/ [(1, 17)]/ [(8, 23), (5, 19), (11, 23), (8, 19), (5, 26), (4, 22), (10, 8), (1, 25), (8, 1), (10, 12), (1, 10), (11, 13), (0, 22), (1, 24), (6, 18), (7, 1), (2, 31), (7, 27), (11, 26), (7, 31), (2, 14), (5, 3), (11, 17), (6, 1), (11, 3), (4, 3), (0, 2)]/ [(5, 9), (1, 3), (7, 1), (7, 24), (8, 10), (9, 22), (11, 22), (1, 8), (5, 26)] 
9/ [(1, 17)]/ [(8, 23), (5, 19), (11, 23), (8, 19), (5, 26), (4, 22), (10, 8), (1, 25), (8, 1), (10, 12), (1, 10), (11, 13), (0, 22), (1, 24), (6, 18), (7, 1), (2, 31), (7, 27), (11, 26), (7, 31), (2, 14), (5, 3), (11, 17), (6, 1), (11, 3), (4, 3), (0, 2)]/ [(5, 9), (1, 3), (7, 1), (7, 24), (8, 10), (9, 22), (11, 22), (1, 8), (5, 26)] 
12/ [(1, 17)]/ [(8, 23), (5, 19), (11, 23), (8, 19), (5, 26), (4, 22), (10, 8), (1, 25), (8, 1), (10, 12), (1, 10), (11, 13), (0, 22), (1, 24), (6, 18), (7, 1), (2, 31), (7, 27), (11, 26), (7, 31), (2, 14), (5, 3), (11, 17), (6, 1), (11, 3), (4, 3), (0, 2)]/ [(5, 9), (1, 3), (7, 1), (7, 24), (8, 10), (9, 22), (11, 22), (1, 17), (1, 8), (5, 26)] 
15/ [(1, 17)]/ [(8, 23), (5, 19), (11, 23), (8, 19), (5, 26), (4, 22), (10, 8), (1, 25), (8, 1), (10, 12), (1, 10), (11, 13), (0, 22), (1, 24), (6, 18), (7, 1), (2, 31), (7, 27), (11, 26), (7, 31), (2, 14), (5, 3), (11, 17), (6, 1), (11, 3), (4, 3), (0, 2)]/ [(5, 9), (1, 3), (7, 1), (7, 24), (8, 10), (9, 22), (11, 22), (1, 17), (1, 8), (5, 26)] 
18/ [(1, 17)]/ [(8, 23), (5, 19), (11, 23), (8, 19), (5, 26), (4, 22), (10, 8), (1, 25), (8, 1), (10, 12), (1, 10), (11, 13), (0, 22), (1, 24), (6, 18), (7, 1), (2, 31), (7, 27), (11, 26), (7, 31), (2, 14), (5, 3), (11, 17), (6, 1), (11, 3), (4, 3), (0, 2)]/ [(5, 9), (1, 3), (7, 1), (7, 24), (8, 10), (9, 22), (11, 22), (1, 17), (1, 8), (5, 26)] 
21/ [(1, 17)]/ [(8, 23), (5, 19), (11, 23), (8, 19), (5, 26), (4, 22), (10, 8), (1, 25), (8, 1), (10, 12), (1, 10), (11, 13), (0, 22), (1, 24), (6, 18), (7, 1), (2, 31), (7, 27), (11, 26), (7, 31), (2, 14), (11, 17), (6, 1), (11, 3), (4, 3), (0, 2)]/ [(5, 9), (1, 3), (7, 1), (7, 24), (8, 10), (9, 22), (11, 22), (1, 17), (1, 8), (5, 26)] 
24/ [(1, 17)]/ [(8, 23), (5, 19), (11, 23), (8, 19), (5, 26), (4, 22), (10, 8), (1, 25), (8, 1), (10, 12), (1, 10), (0, 22), (1, 24), (7, 1), (2, 31), (7, 27), (7, 31), (2, 14), (11, 17), (6, 1), (11, 3), (4, 3), (0, 2)]/ [(5, 9), (1, 3), (7, 1), (7, 24), (8, 10), (9, 22), (11, 22), (1, 17), (1, 8), (5, 26)] 
27/ [(1, 17)]/ [(10, 8), (1, 24), (11, 17), (1, 25), (8, 23), (7, 1), (8, 1), (6, 1), (10, 12), (11, 3), (5, 19), (11, 23), (8, 19), (5, 26), (4, 22), (4, 3), (7, 31), (1, 10)]/ [(5, 9), (1, 3), (7, 1), (7, 24), (8, 10), (9, 22), (11, 22), (1, 17), (1, 8), (5, 26)] 
30/ [(1, 17)]/ [(10, 8), (1, 24), (11, 17), (1, 25), (8, 1), (10, 12), (11, 23), (7, 31), (4, 22), (1, 10)]/ [(5, 9), (1, 3), (7, 1), (7, 24), (8, 10), (9, 22), (11, 22), (1, 17), (1, 8), (5, 26)] 
33/ [(1, 17)]/ [(1, 24), (1, 25), (11, 23), (4, 22), (1, 10)]/ [(5, 9), (1, 3), (7, 1), (7, 24), (8, 10), (9, 22), (11, 22), (1, 17), (1, 8), (5, 26)] 
